disease_id	disease_name	disease_source
Orpha_79234	Crigler-Najjar_syndrome_type_1	Orphapacket
Orpha_79235	Crigler-Najjar_syndrome_type_2	Orphapacket
Orpha_79237	Galactokinase_deficiency	Orphapacket
Orpha_79239	Classic_galactosemia	Orphapacket
Orpha_79240	Glycogen_storage_disease_due_to_liver_and_muscle_phosphorylase_kinase_deficiency	Orphapacket
Orpha_79241	Biotinidase_deficiency	Orphapacket
Orpha_79242	Holocarboxylase_synthetase_deficiency	Orphapacket
Orpha_79243	Pyruvate_dehydrogenase_E1-alpha_deficiency	Orphapacket
Orpha_79244	Pyruvate_dehydrogenase_E2_deficiency	Orphapacket
Orpha_79246	Pyruvate_dehydrogenase_phosphatase_deficiency	Orphapacket
Orpha_79254	Classic_phenylketonuria	Orphapacket
Orpha_79255	GM1_gangliosidosis_type_1	Orphapacket
Orpha_79259	Glycogen_storage_disease_due_to_glucose-6-phosphatase_deficiency_type_Ib	Orphapacket
Orpha_79273	Hereditary_coproporphyria	Orphapacket
Orpha_79276	Acute_intermittent_porphyria	Orphapacket
Orpha_79277	Congenital_erythropoietic_porphyria	Orphapacket
Orpha_79278	Autosomal_erythropoietic_protoporphyria	Orphapacket
Orpha_79279	Alpha-N-acetylgalactosaminidase_deficiency_type_1	Orphapacket
Orpha_79280	Alpha-N-acetylgalactosaminidase_deficiency_type_2	Orphapacket
Orpha_79281	Alpha-N-acetylgalactosaminidase_deficiency_type_3	Orphapacket
Orpha_79282	Methylmalonic_acidemia_with_homocystinuria,_type_cblC	Orphapacket
Orpha_79283	Methylmalonic_acidemia_with_homocystinuria,_type_cblD	Orphapacket
Orpha_79284	Methylmalonic_acidemia_with_homocystinuria_type_cblF	Orphapacket
Orpha_79292	Fish-eye_disease	Orphapacket
Orpha_79299	Congenital_glucokinase-related_hyperinsulinism	Orphapacket
Orpha_79301	Congenital_bile_acid_synthesis_defect_type_1	Orphapacket
Orpha_79302	Congenital_bile_acid_synthesis_defect_type_3	Orphapacket
Orpha_79303	Congenital_bile_acid_synthesis_defect_type_2	Orphapacket
Orpha_79312	Vitamin_B12-unresponsive_methylmalonic_acidemia_type_mut-	Orphapacket
Orpha_79314	L-2-hydroxyglutaric_aciduria	Orphapacket
Orpha_79318	PMM2-CDG	Orphapacket
Orpha_79319	MPI-CDG	Orphapacket
Orpha_79320	ALG6-CDG	Orphapacket
Orpha_79321	ALG3-CDG	Orphapacket
Orpha_79322	DPM1-CDG	Orphapacket
Orpha_79323	MPDU1-CDG	Orphapacket
Orpha_79324	ALG12-CDG	Orphapacket
Orpha_79325	ALG8-CDG	Orphapacket
Orpha_79326	ALG2-CDG	Orphapacket
Orpha_79327	ALG1-CDG	Orphapacket
Orpha_79328	ALG9-CDG	Orphapacket
Orpha_79329	MGAT2-CDG	Orphapacket
Orpha_79330	MOGS-CDG	Orphapacket
Orpha_79332	B4GALT1-CDG	Orphapacket
Orpha_79333	COG7-CDG	Orphapacket
Orpha_79345	Brachytelephalangic_chondrodysplasia_punctata	Orphapacket
Orpha_79350	3-phosphoserine_phosphatase_deficiency,_infantile/juvenile_form	Orphapacket
Orpha_79351	3-phosphoglycerate_dehydrogenase_deficiency,_infantile/juvenile_form	Orphapacket
Orpha_79394	Congenital_ichthyosiform_erythroderma	Orphapacket
Orpha_79395	Keratoderma_hereditarium_mutilans_with_ichthyosis	Orphapacket
Orpha_79396	Autosomal_dominant_generalized_epidermolysis_bullosa_simplex,_severe_form	Orphapacket
Orpha_79397	Epidermolysis_bullosa_simplex_with_mottled_pigmentation	Orphapacket
Orpha_79399	Autosomal_dominant_generalized_epidermolysis_bullosa_simplex,_intermediate_form	Orphapacket
Orpha_794	Saethre-Chotzen_syndrome	Orphapacket
Orpha_79400	Localized_epidermolysis_bullosa_simplex	Orphapacket
Orpha_79401	PLEC-related_intermediate_epidermolysis_bullosa_simplex_without_extracutaneous_involvement	Orphapacket
Orpha_79402	Intermediate_generalized_junctional_epidermolysis_bullosa	Orphapacket
Orpha_79403	Junctional_epidermolysis_bullosa_with_pyloric_atresia	Orphapacket
Orpha_79404	Severe_generalized_junctional_epidermolysis_bullosa	Orphapacket
Orpha_79406	Late-onset_junctional_epidermolysis_bullosa	Orphapacket
Orpha_79408	Autosomal_recessive_generalized_dystrophic_epidermolysis_bullosa,_severe_form	Orphapacket
Orpha_79409	Recessive_dystrophic_epidermolysis_bullosa_inversa	Orphapacket
Orpha_79410	Localized_dystrophic_epidermolysis_bullosa,_pretibial_form	Orphapacket
Orpha_79411	Self-improving_dystrophic_epidermolysis_bullosa	Orphapacket
Orpha_79414	Woolly_hair_nevus	Orphapacket
Orpha_79431	Oculocutaneous_albinism_type_1A	Orphapacket
Orpha_79432	Oculocutaneous_albinism_type_2	Orphapacket
Orpha_79433	Oculocutaneous_albinism_type_3	Orphapacket
Orpha_79434	Oculocutaneous_albinism_type_1B	Orphapacket
Orpha_79435	Oculocutaneous_albinism_type_4	Orphapacket
Orpha_79443	Pseudohypoparathyroidism_type_1A	Orphapacket
Orpha_79444	Pseudohypoparathyroidism_type_1C	Orphapacket
Orpha_79445	Pseudopseudohypoparathyroidism	Orphapacket
Orpha_79452	Milroy_disease	Orphapacket
Orpha_79455	Cutaneous_mastocytoma	Orphapacket
Orpha_79473	Variegate_porphyria	Orphapacket
Orpha_79474	Atypical_Werner_syndrome	Orphapacket
Orpha_79476	Griscelli_syndrome_type_1	Orphapacket
Orpha_79477	Griscelli_syndrome_type_2	Orphapacket
Orpha_79478	Griscelli_syndrome_type_3	Orphapacket
Orpha_79499	Autosomal_dominant_deafness-onychodystrophy_syndrome	Orphapacket
Orpha_79500	DOORS_syndrome	Orphapacket
Orpha_79501	Punctate_palmoplantar_keratoderma_type_1	Orphapacket
Orpha_79503	Ichthyosis_hystrix_of_Curth-Macklin	Orphapacket
Orpha_79644	Autosomal_recessive_hyperinsulinism_due_to_Kir6.2_deficiency	Orphapacket
Orpha_797	Sarcoidosis	Orphapacket
Orpha_798	Schinzel-Giedion_syndrome	Orphapacket
Orpha_800	Schwartz-Jampel_syndrome	Orphapacket
Orpha_803	Amyotrophic_lateral_sclerosis	Orphapacket
Orpha_805	Tuberous_sclerosis_complex	Orphapacket
Orpha_808	Seckel_syndrome	Orphapacket
Orpha_811	Shwachman-Diamond_syndrome	Orphapacket
Orpha_812	Sialidosis_type_1	Orphapacket
Orpha_816	Sjögren-Larsson_syndrome	Orphapacket
Orpha_818	Smith-Lemli-Opitz_syndrome	Orphapacket
Orpha_819	Smith-Magenis_syndrome	Orphapacket
Orpha_82	Hereditary_thrombophilia_due_to_congenital_antithrombin_deficiency	Orphapacket
Orpha_820	Sneddon_syndrome	Orphapacket
Orpha_821	Sotos_syndrome	Orphapacket
Orpha_822	Hereditary_spherocytosis	Orphapacket
Orpha_824	Primary_myelofibrosis	Orphapacket
Orpha_827	Stargardt_disease	Orphapacket
Orpha_828	Stickler_syndrome	Orphapacket
Orpha_832	Succinyl-CoA:3-oxoacid_CoA_transferase_deficiency	Orphapacket
Orpha_83454	Glomuvenous_malformation	Orphapacket
Orpha_83461	Congenital_primary_aphakia	Orphapacket
Orpha_83463	Microtia	Orphapacket
Orpha_83465	Narcolepsy_type_2	Orphapacket
Orpha_83469	Desmoplastic_small_round_cell_tumor	Orphapacket
Orpha_83471	T-cell_immunodeficiency_with_thymic_aplasia	Orphapacket
Orpha_83472	CAMOS_syndrome	Orphapacket
Orpha_83473	Megalencephaly-polymicrogyria-postaxial_polydactyly-hydrocephalus_syndrome	Orphapacket
Orpha_83620	Enteric_anendocrinosis	Orphapacket
Orpha_83629	Leukoencephalopathy-spondyloepimetaphyseal_dysplasia_syndrome	Orphapacket
Orpha_839	Congenital_nephrotic_syndrome,_Finnish_type	Orphapacket
Orpha_84	Fanconi_anemia	Orphapacket
Orpha_840	Syringocystadenoma_papilliferum	Orphapacket
Orpha_84064	Syndromic_diarrhea	Orphapacket
Orpha_84081	Senior-Boichis_syndrome	Orphapacket
Orpha_84090	Fibronectin_glomerulopathy	Orphapacket
Orpha_841	Sebocystomatosis	Orphapacket
Orpha_847	X-linked_alpha-thalassemia-intellectual_disability_syndrome	Orphapacket
Orpha_849	Glanzmann_thrombasthenia	Orphapacket
Orpha_851	Paris-Trousseau_thrombocytopenia	Orphapacket
Orpha_85112	Palmoplantar_keratoderma-XX_sex_reversal-predisposition_to_squamous_cell_carcinoma_syndrome	Orphapacket
Orpha_85128	Bothnia_retinal_dystrophy	Orphapacket
Orpha_85163	Hypomyelination-congenital_cataract_syndrome	Orphapacket
Orpha_85164	Camptodactyly-tall_stature-scoliosis-hearing_loss_syndrome	Orphapacket
Orpha_85165	Severe_achondroplasia-developmental_delay-acanthosis_nigricans_syndrome	Orphapacket
Orpha_85166	Platyspondylic_dysplasia,_Torrance_type	Orphapacket
Orpha_85167	Spondylometaphyseal_dysplasia-cone-rod_dystrophy_syndrome	Orphapacket
Orpha_85169	Familial_digital_arthropathy-brachydactyly	Orphapacket
Orpha_85172	Microcephalic_osteodysplastic_dysplasia,_Saul-Wilson_type	Orphapacket
Orpha_85173	IMAGe_syndrome	Orphapacket
Orpha_85179	Infantile_osteopetrosis_with_neuroaxonal_dysplasia	Orphapacket
Orpha_85193	Idiopathic_juvenile_osteoporosis	Orphapacket
Orpha_85194	Spondylo-ocular_syndrome	Orphapacket
Orpha_85198	Dysspondyloenchondromatosis	Orphapacket
Orpha_85199	Craniosynostosis-anal_anomalies-porokeratosis_syndrome	Orphapacket
Orpha_85201	Genitopatellar_syndrome	Orphapacket
Orpha_85202	Keutel_syndrome	Orphapacket
Orpha_85212	Fetal_Gaucher_disease	Orphapacket
Orpha_85277	X-linked_intellectual_disability,_Cantagrel_type	Orphapacket
Orpha_85278	Christianson_syndrome	Orphapacket
Orpha_85279	KDM5C-related_syndromic_X-linked_intellectual_disability	Orphapacket
Orpha_85282	MEHMO_syndrome	Orphapacket
Orpha_85284	BRESEK_syndrome	Orphapacket
Orpha_85286	X-linked_intellectual_disability,_Shashi_type	Orphapacket
Orpha_85287	X-linked_intellectual_disability,_Siderius_type	Orphapacket
Orpha_85288	X-linked_intellectual_disability,_Stocco_Dos_Santos_type	Orphapacket
Orpha_85293	X-linked_intellectual_disability,_Cabezas_type	Orphapacket
Orpha_85294	X-linked_epilepsy-learning_disabilities-behavior_disorders_syndrome	Orphapacket
Orpha_85295	HSD10_disease,_atypical_type	Orphapacket
Orpha_853	Fetal_and_neonatal_alloimmune_thrombocytopenia	Orphapacket
Orpha_85329	X-linked_intellectual_disability-hypotonia-facial_dysmorphism-aggressive_behavior_syndrome	Orphapacket
Orpha_85335	Fried_syndrome	Orphapacket
Orpha_85408	Rheumatoid_factor-negative_polyarticular_juvenile_idiopathic_arthritis	Orphapacket
Orpha_85410	Oligoarticular_juvenile_idiopathic_arthritis	Orphapacket
Orpha_85414	Systemic-onset_juvenile_idiopathic_arthritis	Orphapacket
Orpha_85445	AA_amyloidosis	Orphapacket
Orpha_85447	ATTRV30M_amyloidosis	Orphapacket
Orpha_85448	AGel_amyloidosis	Orphapacket
Orpha_85451	ATTRV122I_amyloidosis	Orphapacket
Orpha_857	Townes-Brocks_syndrome	Orphapacket
Orpha_859	Transcobalamin_deficiency	Orphapacket
Orpha_861	Treacher-Collins_syndrome	Orphapacket
Orpha_86309	DPAGT1-CDG	Orphapacket
Orpha_867	Familial_multiple_trichoepithelioma	Orphapacket
Orpha_86788	X-linked_severe_congenital_neutropenia	Orphapacket
Orpha_868	Triose_phosphate-isomerase_deficiency	Orphapacket
Orpha_86812	POMT1-related_limb-girdle_muscular_dystrophy_R11	Orphapacket
Orpha_86814	Familial_adult_myoclonic_epilepsy	Orphapacket
Orpha_86816	Congenital_analbuminemia	Orphapacket
Orpha_86818	Alport_syndrome-intellectual_disability-midface_hypoplasia-elliptocytosis_syndrome	Orphapacket
Orpha_86820	Familial_avascular_necrosis_of_femoral_head	Orphapacket
Orpha_86841	Myelodysplastic_syndrome_associated_with_isolated_del(5q)_chromosome_abnormality	Orphapacket
Orpha_86884	Subcutaneous_panniculitis-like_T-cell_lymphoma	Orphapacket
Orpha_869	Triple_A_syndrome	Orphapacket
Orpha_87	Apert_syndrome	Orphapacket
Orpha_871	Hereditary_progressive_cardiac_conduction_defect	Orphapacket
Orpha_873	Desmoid_tumor	Orphapacket
Orpha_87503	Mal_de_Meleda	Orphapacket
Orpha_88	Idiopathic_aplastic_anemia	Orphapacket
Orpha_882	Tyrosinemia_type_1	Orphapacket
Orpha_88618	S-adenosylhomocysteine_hydrolase_deficiency	Orphapacket
Orpha_88619	Familial_acute_necrotizing_encephalopathy	Orphapacket
Orpha_88621	Ichthyosis-prematurity_syndrome	Orphapacket
Orpha_88628	Posterior_column_ataxia-retinitis_pigmentosa_syndrome	Orphapacket
Orpha_88629	Tritanopia	Orphapacket
Orpha_88630	Terminal_osseous_dysplasia-pigmentary_defects_syndrome	Orphapacket
Orpha_88635	Vacuolar_myopathy_with_sarcoplasmic_reticulum_protein_aggregates	Orphapacket
Orpha_88637	Hypomyelination-hypogonadotropic_hypogonadism-hypodontia_syndrome	Orphapacket
Orpha_88639	Neurodegeneration_due_to_3-hydroxyisobutyryl-CoA_hydrolase_deficiency	Orphapacket
Orpha_88644	Autosomal_recessive_ataxia,_Beauce_type	Orphapacket
Orpha_888	Van_der_Woude_syndrome	Orphapacket
Orpha_891	Familial_exudative_vitreoretinopathy	Orphapacket
Orpha_892	Von_Hippel-Lindau_disease	Orphapacket
Orpha_893	WAGR_syndrome	Orphapacket
Orpha_894	Waardenburg_syndrome_type_1	Orphapacket
Orpha_895	Waardenburg_syndrome_type_2	Orphapacket
Orpha_896	Waardenburg_syndrome_type_3	Orphapacket
Orpha_897	Waardenburg-Shah_syndrome	Orphapacket
Orpha_89838	Autosomal_recessive_generalized_epidermolysis_bullosa_simplex	Orphapacket
Orpha_89842	Autosomal_recessive_generalized_dystrophic_epidermolysis_bullosa,_intermediate_form	Orphapacket
Orpha_89843	Dystrophic_epidermolysis_bullosa_pruriginosa	Orphapacket
Orpha_89844	Lissencephaly_syndrome,_Norman-Roberts_type	Orphapacket
Orpha_899	Walker-Warburg_syndrome	Orphapacket
Orpha_89936	X-linked_hypophosphatemia	Orphapacket
Orpha_89937	Autosomal_dominant_hypophosphatemic_rickets	Orphapacket
Orpha_89938	Bartter_syndrome_type_4	Orphapacket
Orpha_90	Argininemia	Orphapacket
Orpha_900	Granulomatosis_with_polyangiitis	Orphapacket
Orpha_90023	Primary_immunodeficiency_syndrome_due_to_P14/LAMTOR2_deficiency	Orphapacket
Orpha_90024	Deafness_with_labyrinthine_aplasia,_microtia,_and_microdontia	Orphapacket
Orpha_90026	Primary_erythromelalgia	Orphapacket
Orpha_90039	Hemoglobin_D_disease	Orphapacket
Orpha_90042	Primary_familial_polycythemia	Orphapacket
Orpha_90044	Familial_pseudohyperkalemia	Orphapacket
Orpha_90045	Hereditary_folate_malabsorption	Orphapacket
Orpha_90050	Retinopathy_of_prematurity	Orphapacket
Orpha_90117	Hereditary_motor_and_sensory_neuropathy,_Okinawa_type	Orphapacket
Orpha_90153	Mandibuloacral_dysplasia_with_type_A_lipodystrophy	Orphapacket
Orpha_90154	Mandibuloacral_dysplasia_with_type_B_lipodystrophy	Orphapacket
Orpha_90186	Meige_disease	Orphapacket
Orpha_902	Werner_syndrome	Orphapacket
Orpha_90307	Parkes_Weber_syndrome	Orphapacket
Orpha_90308	Capillary-lymphatic-venous_malformation_with_segmental_distribution	Orphapacket
Orpha_90321	Cockayne_syndrome_type_1	Orphapacket
Orpha_90322	Cockayne_syndrome_type_2	Orphapacket
Orpha_90324	Cockayne_syndrome_type_3	Orphapacket
Orpha_90340	Blau_syndrome	Orphapacket
Orpha_90342	Xeroderma_pigmentosum_variant	Orphapacket
Orpha_90348	Autosomal_dominant_cutis_laxa	Orphapacket
Orpha_90349	Autosomal_recessive_cutis_laxa_type_1	Orphapacket
Orpha_90354	Brittle_cornea_syndrome	Orphapacket
Orpha_90368	Hypotrichosis_simplex_of_the_scalp	Orphapacket
Orpha_904	Williams_syndrome	Orphapacket
Orpha_905	Wilson_disease	Orphapacket
Orpha_906	Wiskott-Aldrich_syndrome	Orphapacket
Orpha_90647	Jervell_and_Lange-Nielsen_syndrome	Orphapacket
Orpha_90650	Otopalatodigital_syndrome_type_1	Orphapacket
Orpha_90652	Otopalatodigital_syndrome_type_2	Orphapacket
Orpha_90653	Stickler_syndrome_type_1	Orphapacket
Orpha_90654	Stickler_syndrome_type_2	Orphapacket
Orpha_90658	Charcot-Marie-Tooth_disease_type_1E	Orphapacket
Orpha_90673	Hypothyroidism_due_to_TSH_receptor_mutations	Orphapacket
Orpha_90674	Isolated_thyroid-stimulating_hormone_deficiency	Orphapacket
Orpha_90695	Non-acquired_panhypopituitarism	Orphapacket
Orpha_90791	Congenital_adrenal_hyperplasia_due_to_3-beta-hydroxysteroid_dehydrogenase_deficiency	Orphapacket
Orpha_90793	Congenital_adrenal_hyperplasia_due_to_17-alpha-hydroxylase_deficiency	Orphapacket
Orpha_90795	Congenital_adrenal_hyperplasia_due_to_11-beta-hydroxylase_deficiency	Orphapacket
Orpha_90796	46,XY_difference_of_sex_development_due_to_isolated_17,20-lyase_deficiency	Orphapacket
Orpha_90797	Partial_androgen_insensitivity_syndrome	Orphapacket
Orpha_908	Fragile_X_syndrome	Orphapacket
Orpha_909	Cerebrotendinous_xanthomatosis	Orphapacket
Orpha_91	Aromatase_deficiency	Orphapacket
Orpha_910	Xeroderma_pigmentosum	Orphapacket
Orpha_911	Combined_immunodeficiency_due_to_ZAP70_deficiency	Orphapacket
Orpha_91130	Cardiomyopathy-hypotonia-lactic_acidosis_syndrome	Orphapacket
Orpha_91131	DK1-CDG	Orphapacket
Orpha_91132	Ichthyosis-hypotrichosis_syndrome	Orphapacket
Orpha_91135	Body_skin_hyperlaxity_due_to_vitamin_K-dependent_coagulation_factor_deficiency	Orphapacket
Orpha_912	Zellweger_syndrome	Orphapacket
Orpha_91347	TSH-secreting_pituitary_adenoma	Orphapacket
Orpha_91387	Familial_thoracic_aortic_aneurysm_and_aortic_dissection	Orphapacket
Orpha_91414	Pilomatrixoma	Orphapacket
Orpha_91495	Persistent_hyperplastic_primary_vitreous	Orphapacket
Orpha_915	Aarskog-Scott_syndrome	Orphapacket
Orpha_920	Ablepharon_macrostomia_syndrome	Orphapacket
Orpha_92050	Congenital_tufting_enteropathy	Orphapacket
Orpha_921	Abruzzo-Erickson_syndrome	Orphapacket
Orpha_926	Acatalasemia	Orphapacket
Orpha_927	Hyperammonemia_due_to_N-acetylglutamate_synthase_deficiency	Orphapacket
Orpha_93	Aspartylglucosaminuria	Orphapacket
Orpha_930	Idiopathic_achalasia	Orphapacket
Orpha_931	Isolated_acheiropodia	Orphapacket
Orpha_93110	Posterior_urethral_valve	Orphapacket
Orpha_93111	HNF1B-related_autosomal_dominant_tubulointerstitial_kidney_disease	Orphapacket
Orpha_93160	Hypocalcemic_vitamin_D-resistant_rickets	Orphapacket
Orpha_93256	Fragile_X-associated_tremor/ataxia_syndrome	Orphapacket
Orpha_93258	Pfeiffer_syndrome_type_1	Orphapacket
Orpha_93259	Pfeiffer_syndrome_type_2	Orphapacket
Orpha_93260	Pfeiffer_syndrome_type_3	Orphapacket
Orpha_93262	Crouzon_syndrome-acanthosis_nigricans_syndrome	Orphapacket
Orpha_93271	Short_rib-polydactyly_syndrome,_Verma-Naumoff_type	Orphapacket
Orpha_93274	Thanatophoric_dysplasia_type_2	Orphapacket
Orpha_93283	Spondyloepiphyseal_dysplasia,_Kimberley_type	Orphapacket
Orpha_93284	Spondyloepiphyseal_dysplasia_tarda	Orphapacket
Orpha_93296	Achondrogenesis_type_2	Orphapacket
Orpha_93298	Achondrogenesis_type_1B	Orphapacket
Orpha_93299	Achondrogenesis_type_1A	Orphapacket
Orpha_93304	Autosomal_dominant_brachyolmia	Orphapacket
Orpha_93307	Multiple_epiphyseal_dysplasia_type_4	Orphapacket
Orpha_93308	Multiple_epiphyseal_dysplasia_type_1	Orphapacket
Orpha_93311	Multiple_epiphyseal_dysplasia_type_5	Orphapacket
Orpha_93314	Spondylometaphyseal_dysplasia,_Kozlowski_type	Orphapacket
Orpha_93315	Spondylometaphyseal_dysplasia,_'corner_fracture'_type	Orphapacket
Orpha_93316	Spondylometaphyseal_dysplasia,_Schmidt_type	Orphapacket
Orpha_93317	Spondylometaphyseal_dysplasia,_Sedaghatian_type	Orphapacket
Orpha_93321	Isolated_radial_hemimelia	Orphapacket
Orpha_93322	Isolated_tibial_hemimelia	Orphapacket
Orpha_93324	Autosomal_recessive_Kenny-Caffey_syndrome	Orphapacket
Orpha_93325	Autosomal_dominant_Kenny-Caffey_syndrome	Orphapacket
Orpha_93328	Autosomal_dominant_omodysplasia	Orphapacket
Orpha_93329	Autosomal_recessive_omodysplasia	Orphapacket
Orpha_93333	Pelviscapular_dysplasia	Orphapacket
Orpha_93346	Spondyloepimetaphyseal_dysplasia_congenita,_Strudwick_type	Orphapacket
Orpha_93352	Spondyloepimetaphyseal_dysplasia,_Shohat_type	Orphapacket
Orpha_93356	Spondyloepimetaphyseal_dysplasia,_Missouri_type	Orphapacket
Orpha_93357	SPONASTRIME_dysplasia	Orphapacket
Orpha_93360	Spondyloepimetaphyseal_dysplasia_with_joint_laxity,_leptodactylic_type	Orphapacket
Orpha_93384	Brachydactyly_type_C	Orphapacket
Orpha_93387	Brachydactyly_type_E	Orphapacket
Orpha_93388	Brachydactyly_type_A1	Orphapacket
Orpha_93396	Brachydactyly_type_A2	Orphapacket
Orpha_93399	Juvenile_sialidosis_type_2	Orphapacket
Orpha_93400	Congenital_sialidosis_type_2	Orphapacket
Orpha_93404	Syndactyly_type_3	Orphapacket
Orpha_93405	Syndactyly_type_4	Orphapacket
Orpha_93406	Syndactyly_type_5	Orphapacket
Orpha_93409	Brachydactyly-syndactyly,_Zhao_type	Orphapacket
Orpha_93473	Hurler_syndrome	Orphapacket
Orpha_93474	Scheie_syndrome	Orphapacket
Orpha_93476	Hurler-Scheie_syndrome	Orphapacket
Orpha_93552	Pediatric_systemic_lupus_erythematosus	Orphapacket
Orpha_93598	Primary_hyperoxaluria_type_1	Orphapacket
Orpha_93599	Primary_hyperoxaluria_type_2	Orphapacket
Orpha_93600	Primary_hyperoxaluria_type_3	Orphapacket
Orpha_93921	Full_schwannomatosis	Orphapacket
Orpha_93924	Lobar_holoprosencephaly	Orphapacket
Orpha_93925	Alobar_holoprosencephaly	Orphapacket
Orpha_93926	Midline_interhemispheric_variant_of_holoprosencephaly	Orphapacket
Orpha_93930	Classic_bladder_exstrophy	Orphapacket
Orpha_93932	FG_syndrome_type_1	Orphapacket
Orpha_93945	X-linked_intellectual_disability,_Porteous_type	Orphapacket
Orpha_93946	Hamel_cerebro-palato-cardiac_syndrome	Orphapacket
Orpha_93947	X-linked_intellectual_disability,_Golabi-Ito-Hall_type	Orphapacket
Orpha_93950	X-linked_intellectual_disability,_Sutherland-Haan_type	Orphapacket
Orpha_93952	X-linked_intellectual_disability,_Hedera_type	Orphapacket
Orpha_94063	12q14_microdeletion_syndrome	Orphapacket
Orpha_94064	Deafness-infertility_syndrome	Orphapacket
Orpha_94065	15q24_microdeletion_syndrome	Orphapacket
Orpha_94068	Spondyloepiphyseal_dysplasia_congenita	Orphapacket
Orpha_94083	Partington_syndrome	Orphapacket
Orpha_94088	Hereditary_renal_hypouricemia	Orphapacket
Orpha_94089	Pseudohypoparathyroidism_type_1B	Orphapacket
Orpha_941	D-glyceric_aciduria	Orphapacket
Orpha_94122	Cerebellar_ataxia,_Cayman_type	Orphapacket
Orpha_94124	Spinocerebellar_ataxia_with_axonal_neuropathy_type_1	Orphapacket
Orpha_94125	Recessive_mitochondrial_ataxia_syndrome	Orphapacket
Orpha_94147	Spinocerebellar_ataxia_type_7	Orphapacket
Orpha_943	Malonic_aciduria	Orphapacket
Orpha_95	Friedreich_ataxia	Orphapacket
Orpha_950	Acrodysostosis	Orphapacket
Orpha_95159	Hepatoerythropoietic_porphyria	Orphapacket
Orpha_952	Acrofacial_dysostosis,_Weyers_type	Orphapacket
Orpha_95232	Lissencephaly_due_to_LIS1_mutation	Orphapacket
Orpha_95428	COG8-CDG	Orphapacket
Orpha_95433	Autosomal_recessive_spinocerebellar_ataxia-blindness-deafness_syndrome	Orphapacket
Orpha_95434	Autosomal_recessive_cerebellar_ataxia-movement_disorder_syndrome	Orphapacket
Orpha_95494	Combined_pituitary_hormone_deficiencies,_genetic_forms	Orphapacket
Orpha_95496	Pituitary_stalk_interruption_syndrome	Orphapacket
Orpha_955	Hajdu-Cheney_syndrome	Orphapacket
Orpha_95699	Congenital_adrenal_hyperplasia_due_to_cytochrome_P450_oxidoreductase_deficiency	Orphapacket
Orpha_95702	X-linked_adrenal_hypoplasia_congenita	Orphapacket
Orpha_95706	Non-syndromic_posterior_hypospadias	Orphapacket
Orpha_95712	Thyroid_ectopia	Orphapacket
Orpha_95713	Athyreosis	Orphapacket
Orpha_95716	Familial_thyroid_dyshormonogenesis	Orphapacket
Orpha_95720	Thyroid_hypoplasia	Orphapacket
Orpha_959	Acro-renal-ocular_syndrome	Orphapacket
Orpha_96	Ataxia_with_vitamin_E_deficiency	Orphapacket
Orpha_96147	Kleefstra_syndrome_due_to_9q34_microdeletion	Orphapacket
Orpha_96148	Distal_deletion_10q_syndrome	Orphapacket
Orpha_96184	Temple_syndrome_due_to_maternal_uniparental_disomy_of_chromosome_14	Orphapacket
Orpha_96191	Paternal_uniparental_disomy_of_chromosome_6_syndrome	Orphapacket
Orpha_96253	Cushing_disease	Orphapacket
Orpha_963	Acromegaly	Orphapacket
Orpha_96334	Kagami-Ogata_syndrome_due_to_paternal_uniparental_disomy_of_chromosome_14	Orphapacket
Orpha_968	Acromesomelic_dysplasia,_Hunter-Thompson_type	Orphapacket
Orpha_969	Acromicric_dysplasia	Orphapacket
Orpha_97	Familial_paroxysmal_ataxia	Orphapacket
Orpha_970	Hereditary_sensory_and_autonomic_neuropathy_type_2	Orphapacket
Orpha_972	Hereditary_continuous_muscle_fiber_activity	Orphapacket
Orpha_97240	Zebra_body_myopathy	Orphapacket
Orpha_97244	Rigid_spine_syndrome	Orphapacket
Orpha_97279	Insulinoma	Orphapacket
Orpha_97286	Carney-Stratakis_syndrome	Orphapacket
Orpha_97297	Bohring-Opitz_syndrome	Orphapacket
Orpha_97362	Renal_hypoplasia,_bilateral	Orphapacket
Orpha_974	Adams-Oliver_syndrome	Orphapacket
Orpha_976	Adenine_phosphoribosyltransferase_deficiency	Orphapacket
Orpha_97685	17q11_microdeletion_syndrome	Orphapacket
Orpha_978	ADULT_syndrome	Orphapacket
Orpha_98	Autosomal_recessive_spastic_ataxia_of_Charlevoix-Saguenay	Orphapacket
Orpha_983	Testicular_regression_syndrome	Orphapacket
Orpha_98673	Autosomal_dominant_optic_atrophy,_classic_form	Orphapacket
Orpha_98754	Prader-Willi_syndrome_due_to_maternal_uniparental_disomy_of_chromosome_15	Orphapacket
Orpha_98755	Spinocerebellar_ataxia_type_1	Orphapacket
Orpha_98756	Spinocerebellar_ataxia_type_2	Orphapacket
Orpha_98758	Spinocerebellar_ataxia_type_6	Orphapacket
Orpha_98759	Spinocerebellar_ataxia_type_17	Orphapacket
Orpha_98760	Spinocerebellar_ataxia_type_8	Orphapacket
Orpha_98761	Spinocerebellar_ataxia_type_10	Orphapacket
Orpha_98762	Spinocerebellar_ataxia_type_12	Orphapacket
Orpha_98763	Spinocerebellar_ataxia_type_14	Orphapacket
Orpha_98764	Spinocerebellar_ataxia_type_27A	Orphapacket
Orpha_98766	Spinocerebellar_ataxia_type_5	Orphapacket
