gene_symbol	disease_mim	disease_name	hpo_id	confidence_category	allelic_requirement	evidence_source
LRBA	614700	CHILDHOOD-ONSET HYPOGAMMAGLOBULINEMIA	HP:0002716	strong	biallelic_autosomal	DDG2P_phenotypes
LRBA	614700	CHILDHOOD-ONSET HYPOGAMMAGLOBULINEMIA	HP:0000403	strong	biallelic_autosomal	DDG2P_phenotypes
LRBA	614700	CHILDHOOD-ONSET HYPOGAMMAGLOBULINEMIA	HP:0002099	strong	biallelic_autosomal	DDG2P_phenotypes
LRBA	614700	CHILDHOOD-ONSET HYPOGAMMAGLOBULINEMIA	HP:0000007	strong	biallelic_autosomal	DDG2P_phenotypes
LRBA	614700	CHILDHOOD-ONSET HYPOGAMMAGLOBULINEMIA	HP:0005263	strong	biallelic_autosomal	DDG2P_phenotypes
LRBA	614700	CHILDHOOD-ONSET HYPOGAMMAGLOBULINEMIA	HP:0002850	strong	biallelic_autosomal	DDG2P_phenotypes
LRBA	614700	CHILDHOOD-ONSET HYPOGAMMAGLOBULINEMIA	HP:0002110	strong	biallelic_autosomal	DDG2P_phenotypes
LRBA	614700	CHILDHOOD-ONSET HYPOGAMMAGLOBULINEMIA	HP:0003676	strong	biallelic_autosomal	DDG2P_phenotypes
LRBA	614700	CHILDHOOD-ONSET HYPOGAMMAGLOBULINEMIA	HP:0001510	strong	biallelic_autosomal	DDG2P_phenotypes
LRBA	614700	CHILDHOOD-ONSET HYPOGAMMAGLOBULINEMIA	HP:0000509	strong	biallelic_autosomal	DDG2P_phenotypes
LRBA	614700	CHILDHOOD-ONSET HYPOGAMMAGLOBULINEMIA	HP:0002090	strong	biallelic_autosomal	DDG2P_phenotypes
KIF5C	615282	CORTICAL DYSPLASIA, COMPLEX, WITH OTHER BRAIN MALFORMATIONS 2	HP:0000486	strong	monoallelic_autosomal	DDG2P_phenotypes
KIF5C	615282	CORTICAL DYSPLASIA, COMPLEX, WITH OTHER BRAIN MALFORMATIONS 2	HP:0001344	strong	monoallelic_autosomal	DDG2P_phenotypes
KIF5C	615282	CORTICAL DYSPLASIA, COMPLEX, WITH OTHER BRAIN MALFORMATIONS 2	HP:0000215	strong	monoallelic_autosomal	DDG2P_phenotypes
KIF5C	615282	CORTICAL DYSPLASIA, COMPLEX, WITH OTHER BRAIN MALFORMATIONS 2	HP:0001249	strong	monoallelic_autosomal	DDG2P_phenotypes
KIF5C	615282	CORTICAL DYSPLASIA, COMPLEX, WITH OTHER BRAIN MALFORMATIONS 2	HP:0000252	strong	monoallelic_autosomal	DDG2P_phenotypes
KIF5C	615282	CORTICAL DYSPLASIA, COMPLEX, WITH OTHER BRAIN MALFORMATIONS 2	HP:0000178	strong	monoallelic_autosomal	DDG2P_phenotypes
KIF5C	615282	CORTICAL DYSPLASIA, COMPLEX, WITH OTHER BRAIN MALFORMATIONS 2	HP:0000496	strong	monoallelic_autosomal	DDG2P_phenotypes
KIF5C	615282	CORTICAL DYSPLASIA, COMPLEX, WITH OTHER BRAIN MALFORMATIONS 2	HP:0000271	strong	monoallelic_autosomal	DDG2P_phenotypes
KIF5C	615282	CORTICAL DYSPLASIA, COMPLEX, WITH OTHER BRAIN MALFORMATIONS 2	HP:0011344	strong	monoallelic_autosomal	DDG2P_phenotypes
KIF5C	615282	CORTICAL DYSPLASIA, COMPLEX, WITH OTHER BRAIN MALFORMATIONS 2	HP:0001263	strong	monoallelic_autosomal	DDG2P_phenotypes
KIF5C	615282	CORTICAL DYSPLASIA, COMPLEX, WITH OTHER BRAIN MALFORMATIONS 2	HP:0000153	strong	monoallelic_autosomal	DDG2P_phenotypes
KIF5C	615282	CORTICAL DYSPLASIA, COMPLEX, WITH OTHER BRAIN MALFORMATIONS 2	HP:0000177	strong	monoallelic_autosomal	DDG2P_phenotypes
KIF5C	615282	CORTICAL DYSPLASIA, COMPLEX, WITH OTHER BRAIN MALFORMATIONS 2	HP:0000159	strong	monoallelic_autosomal	DDG2P_phenotypes
KIF5C	615282	CORTICAL DYSPLASIA, COMPLEX, WITH OTHER BRAIN MALFORMATIONS 2	HP:0000929	strong	monoallelic_autosomal	DDG2P_phenotypes
KIF5C	615282	CORTICAL DYSPLASIA, COMPLEX, WITH OTHER BRAIN MALFORMATIONS 2	HP:0001250	strong	monoallelic_autosomal	DDG2P_phenotypes
EXOSC3	607596	PONTOCEREBELLAR HYPOPLASIA TYPE 1	HP:0003445	definitive	biallelic_autosomal	DDG2P_phenotypes
EXOSC3	607596	PONTOCEREBELLAR HYPOPLASIA TYPE 1	HP:0002171	definitive	biallelic_autosomal	DDG2P_phenotypes
EXOSC3	607596	PONTOCEREBELLAR HYPOPLASIA TYPE 1	HP:0001249	definitive	biallelic_autosomal	DDG2P_phenotypes
EXOSC3	607596	PONTOCEREBELLAR HYPOPLASIA TYPE 1	HP:0008872	definitive	biallelic_autosomal	DDG2P_phenotypes
EXOSC3	607596	PONTOCEREBELLAR HYPOPLASIA TYPE 1	HP:0001251	definitive	biallelic_autosomal	DDG2P_phenotypes
EXOSC3	607596	PONTOCEREBELLAR HYPOPLASIA TYPE 1	HP:0001263	definitive	biallelic_autosomal	DDG2P_phenotypes
EXOSC3	607596	PONTOCEREBELLAR HYPOPLASIA TYPE 1	HP:0001324	definitive	biallelic_autosomal	DDG2P_phenotypes
EXOSC3	607596	PONTOCEREBELLAR HYPOPLASIA TYPE 1	HP:0002093	definitive	biallelic_autosomal	DDG2P_phenotypes
EXOSC3	607596	PONTOCEREBELLAR HYPOPLASIA TYPE 1	HP:0001252	definitive	biallelic_autosomal	DDG2P_phenotypes
EXOSC3	607596	PONTOCEREBELLAR HYPOPLASIA TYPE 1	HP:0001760	definitive	biallelic_autosomal	DDG2P_phenotypes
EXOSC3	607596	PONTOCEREBELLAR HYPOPLASIA TYPE 1	HP:0002529	definitive	biallelic_autosomal	DDG2P_phenotypes
EXOSC3	607596	PONTOCEREBELLAR HYPOPLASIA TYPE 1	HP:0002380	definitive	biallelic_autosomal	DDG2P_phenotypes
EXOSC3	607596	PONTOCEREBELLAR HYPOPLASIA TYPE 1	HP:0001347	definitive	biallelic_autosomal	DDG2P_phenotypes
EXOSC3	607596	PONTOCEREBELLAR HYPOPLASIA TYPE 1	HP:0003577	definitive	biallelic_autosomal	DDG2P_phenotypes
EXOSC3	607596	PONTOCEREBELLAR HYPOPLASIA TYPE 1	HP:0000007	definitive	biallelic_autosomal	DDG2P_phenotypes
EXOSC3	607596	PONTOCEREBELLAR HYPOPLASIA TYPE 1	HP:0002398	definitive	biallelic_autosomal	DDG2P_phenotypes
EXOSC3	607596	PONTOCEREBELLAR HYPOPLASIA TYPE 1	HP:0001321	definitive	biallelic_autosomal	DDG2P_phenotypes
EXOSC3	607596	PONTOCEREBELLAR HYPOPLASIA TYPE 1	HP:0002803	definitive	biallelic_autosomal	DDG2P_phenotypes
EXOSC3	607596	PONTOCEREBELLAR HYPOPLASIA TYPE 1	HP:0003676	definitive	biallelic_autosomal	DDG2P_phenotypes
EXOSC3	607596	PONTOCEREBELLAR HYPOPLASIA TYPE 1	HP:0007269	definitive	biallelic_autosomal	DDG2P_phenotypes
EXOSC3	607596	PONTOCEREBELLAR HYPOPLASIA TYPE 1	HP:0006850	definitive	biallelic_autosomal	DDG2P_phenotypes
FANCD2	227646	FANCONI ANEMIA, COMPLEMENTATION GROUP D2	HP:0000568	definitive	biallelic_autosomal	DDG2P_phenotypes
FANCD2	227646	FANCONI ANEMIA, COMPLEMENTATION GROUP D2	HP:0000978	definitive	biallelic_autosomal	DDG2P_phenotypes
FANCD2	227646	FANCONI ANEMIA, COMPLEMENTATION GROUP D2	HP:0000486	definitive	biallelic_autosomal	DDG2P_phenotypes
FANCD2	227646	FANCONI ANEMIA, COMPLEMENTATION GROUP D2	HP:0001903	definitive	biallelic_autosomal	DDG2P_phenotypes
FANCD2	227646	FANCONI ANEMIA, COMPLEMENTATION GROUP D2	HP:0000252	definitive	biallelic_autosomal	DDG2P_phenotypes
FANCD2	227646	FANCONI ANEMIA, COMPLEMENTATION GROUP D2	HP:0001875	definitive	biallelic_autosomal	DDG2P_phenotypes
FANCD2	227646	FANCONI ANEMIA, COMPLEMENTATION GROUP D2	HP:0000028	definitive	biallelic_autosomal	DDG2P_phenotypes
FANCD2	227646	FANCONI ANEMIA, COMPLEMENTATION GROUP D2	HP:0009943	definitive	biallelic_autosomal	DDG2P_phenotypes
FANCD2	227646	FANCONI ANEMIA, COMPLEMENTATION GROUP D2	HP:0001017	definitive	biallelic_autosomal	DDG2P_phenotypes
FANCD2	227646	FANCONI ANEMIA, COMPLEMENTATION GROUP D2	HP:0009778	definitive	biallelic_autosomal	DDG2P_phenotypes
FANCD2	227646	FANCONI ANEMIA, COMPLEMENTATION GROUP D2	HP:0000957	definitive	biallelic_autosomal	DDG2P_phenotypes
FANCD2	227646	FANCONI ANEMIA, COMPLEMENTATION GROUP D2	HP:0001909	definitive	biallelic_autosomal	DDG2P_phenotypes
FANCD2	227646	FANCONI ANEMIA, COMPLEMENTATION GROUP D2	HP:0001249	definitive	biallelic_autosomal	DDG2P_phenotypes
FANCD2	227646	FANCONI ANEMIA, COMPLEMENTATION GROUP D2	HP:0003214	definitive	biallelic_autosomal	DDG2P_phenotypes
FANCD2	227646	FANCONI ANEMIA, COMPLEMENTATION GROUP D2	HP:0004322	definitive	biallelic_autosomal	DDG2P_phenotypes
FANCD2	227646	FANCONI ANEMIA, COMPLEMENTATION GROUP D2	HP:0001873	definitive	biallelic_autosomal	DDG2P_phenotypes
FANCD2	227646	FANCONI ANEMIA, COMPLEMENTATION GROUP D2	HP:0000081	definitive	biallelic_autosomal	DDG2P_phenotypes
FANCD2	227646	FANCONI ANEMIA, COMPLEMENTATION GROUP D2	HP:0002564	definitive	biallelic_autosomal	DDG2P_phenotypes
FANCD2	227646	FANCONI ANEMIA, COMPLEMENTATION GROUP D2	HP:0001518	definitive	biallelic_autosomal	DDG2P_phenotypes
FANCD2	227646	FANCONI ANEMIA, COMPLEMENTATION GROUP D2	HP:0003221	definitive	biallelic_autosomal	DDG2P_phenotypes
FANCD2	227646	FANCONI ANEMIA, COMPLEMENTATION GROUP D2	HP:0003213	definitive	biallelic_autosomal	DDG2P_phenotypes
FANCD2	227646	FANCONI ANEMIA, COMPLEMENTATION GROUP D2	HP:0000365	definitive	biallelic_autosomal	DDG2P_phenotypes
FANCD2	227646	FANCONI ANEMIA, COMPLEMENTATION GROUP D2	HP:0012210	definitive	biallelic_autosomal	DDG2P_phenotypes
FANCD2	227646	FANCONI ANEMIA, COMPLEMENTATION GROUP D2	HP:0000007	definitive	biallelic_autosomal	DDG2P_phenotypes
FANCD2	227646	FANCONI ANEMIA, COMPLEMENTATION GROUP D2	HP:0000085	definitive	biallelic_autosomal	DDG2P_phenotypes
FANCD2	227646	FANCONI ANEMIA, COMPLEMENTATION GROUP D2	HP:0000815	definitive	biallelic_autosomal	DDG2P_phenotypes
FANCD2	227646	FANCONI ANEMIA, COMPLEMENTATION GROUP D2	HP:0001876	definitive	biallelic_autosomal	DDG2P_phenotypes
FANCD2	227646	FANCONI ANEMIA, COMPLEMENTATION GROUP D2	HP:0000086	definitive	biallelic_autosomal	DDG2P_phenotypes
FANCD2	227646	FANCONI ANEMIA, COMPLEMENTATION GROUP D2	HP:0009777	definitive	biallelic_autosomal	DDG2P_phenotypes
FANCD2	227646	FANCONI ANEMIA, COMPLEMENTATION GROUP D2	HP:0001896	definitive	biallelic_autosomal	DDG2P_phenotypes
FANCD2	227646	FANCONI ANEMIA, COMPLEMENTATION GROUP D2	HP:0000104	definitive	biallelic_autosomal	DDG2P_phenotypes
FANCD2	227646	FANCONI ANEMIA, COMPLEMENTATION GROUP D2	HP:0003974	definitive	biallelic_autosomal	DDG2P_phenotypes
AUH	250950	3-METHYLGLUTACONIC ACIDURIA TYPE 1	HP:0002305	definitive	biallelic_autosomal	DDG2P_phenotypes
AUH	250950	3-METHYLGLUTACONIC ACIDURIA TYPE 1	HP:0001251	definitive	biallelic_autosomal	DDG2P_phenotypes
AUH	250950	3-METHYLGLUTACONIC ACIDURIA TYPE 1	HP:0000736	definitive	biallelic_autosomal	DDG2P_phenotypes
AUH	250950	3-METHYLGLUTACONIC ACIDURIA TYPE 1	HP:0001508	definitive	biallelic_autosomal	DDG2P_phenotypes
AUH	250950	3-METHYLGLUTACONIC ACIDURIA TYPE 1	HP:0002352	definitive	biallelic_autosomal	DDG2P_phenotypes
AUH	250950	3-METHYLGLUTACONIC ACIDURIA TYPE 1	HP:0002059	definitive	biallelic_autosomal	DDG2P_phenotypes
AUH	250950	3-METHYLGLUTACONIC ACIDURIA TYPE 1	HP:0001942	definitive	biallelic_autosomal	DDG2P_phenotypes
AUH	250950	3-METHYLGLUTACONIC ACIDURIA TYPE 1	HP:0001347	definitive	biallelic_autosomal	DDG2P_phenotypes
AUH	250950	3-METHYLGLUTACONIC ACIDURIA TYPE 1	HP:0000020	definitive	biallelic_autosomal	DDG2P_phenotypes
AUH	250950	3-METHYLGLUTACONIC ACIDURIA TYPE 1	HP:0000648	definitive	biallelic_autosomal	DDG2P_phenotypes
AUH	250950	3-METHYLGLUTACONIC ACIDURIA TYPE 1	HP:0000007	definitive	biallelic_autosomal	DDG2P_phenotypes
AUH	250950	3-METHYLGLUTACONIC ACIDURIA TYPE 1	HP:0003593	definitive	biallelic_autosomal	DDG2P_phenotypes
AUH	250950	3-METHYLGLUTACONIC ACIDURIA TYPE 1	HP:0003812	definitive	biallelic_autosomal	DDG2P_phenotypes
AUH	250950	3-METHYLGLUTACONIC ACIDURIA TYPE 1	HP:0001270	definitive	biallelic_autosomal	DDG2P_phenotypes
AUH	250950	3-METHYLGLUTACONIC ACIDURIA TYPE 1	HP:0002510	definitive	biallelic_autosomal	DDG2P_phenotypes
AUH	250950	3-METHYLGLUTACONIC ACIDURIA TYPE 1	HP:0001332	definitive	biallelic_autosomal	DDG2P_phenotypes
AUH	250950	3-METHYLGLUTACONIC ACIDURIA TYPE 1	HP:0002373	definitive	biallelic_autosomal	DDG2P_phenotypes
AUH	250950	3-METHYLGLUTACONIC ACIDURIA TYPE 1	HP:0001260	definitive	biallelic_autosomal	DDG2P_phenotypes
AUH	250950	3-METHYLGLUTACONIC ACIDURIA TYPE 1	HP:0000750	definitive	biallelic_autosomal	DDG2P_phenotypes
EXT1	133700	EXT1-related multiple exostoses	HP:0003105	definitive	monoallelic_autosomal	DDG2P_phenotypes
EXT1	133700	EXT1-related multiple exostoses	HP:0010230	definitive	monoallelic_autosomal	DDG2P_phenotypes
EXT1	133700	EXT1-related multiple exostoses	HP:0000918	definitive	monoallelic_autosomal	DDG2P_phenotypes
EXT1	133700	EXT1-related multiple exostoses	HP:0000076	definitive	monoallelic_autosomal	DDG2P_phenotypes
EXT1	133700	EXT1-related multiple exostoses	HP:0001808	definitive	monoallelic_autosomal	DDG2P_phenotypes
EXT1	133700	EXT1-related multiple exostoses	HP:0030431	definitive	monoallelic_autosomal	DDG2P_phenotypes
EXT1	133700	EXT1-related multiple exostoses	HP:0001760	definitive	monoallelic_autosomal	DDG2P_phenotypes
EXT1	133700	EXT1-related multiple exostoses	HP:0007595	definitive	monoallelic_autosomal	DDG2P_phenotypes
EXT1	133700	EXT1-related multiple exostoses	HP:0001530	definitive	monoallelic_autosomal	DDG2P_phenotypes
EXT1	133700	EXT1-related multiple exostoses	HP:0002318	definitive	monoallelic_autosomal	DDG2P_phenotypes
EXT1	133700	EXT1-related multiple exostoses	HP:0002812	definitive	monoallelic_autosomal	DDG2P_phenotypes
EXT1	133700	EXT1-related multiple exostoses	HP:0000252	definitive	monoallelic_autosomal	DDG2P_phenotypes
EXT1	133700	EXT1-related multiple exostoses	HP:0003691	definitive	monoallelic_autosomal	DDG2P_phenotypes
EXT1	133700	EXT1-related multiple exostoses	HP:0005039	definitive	monoallelic_autosomal	DDG2P_phenotypes
EXT1	133700	EXT1-related multiple exostoses	HP:0002650	definitive	monoallelic_autosomal	DDG2P_phenotypes
EXT1	133700	EXT1-related multiple exostoses	HP:0000400	definitive	monoallelic_autosomal	DDG2P_phenotypes
EXT1	133700	EXT1-related multiple exostoses	HP:0005743	definitive	monoallelic_autosomal	DDG2P_phenotypes
EXT1	133700	EXT1-related multiple exostoses	HP:0003406	definitive	monoallelic_autosomal	DDG2P_phenotypes
EXT1	133700	EXT1-related multiple exostoses	HP:0000414	definitive	monoallelic_autosomal	DDG2P_phenotypes
EXT1	133700	EXT1-related multiple exostoses	HP:0000896	definitive	monoallelic_autosomal	DDG2P_phenotypes
EXT1	133700	EXT1-related multiple exostoses	HP:0001249	definitive	monoallelic_autosomal	DDG2P_phenotypes
EXT1	133700	EXT1-related multiple exostoses	HP:0000006	definitive	monoallelic_autosomal	DDG2P_phenotypes
EXT1	133700	EXT1-related multiple exostoses	HP:0004322	definitive	monoallelic_autosomal	DDG2P_phenotypes
EXT1	133700	EXT1-related multiple exostoses	HP:0006765	definitive	monoallelic_autosomal	DDG2P_phenotypes
EXT1	133700	EXT1-related multiple exostoses	HP:0000577	definitive	monoallelic_autosomal	DDG2P_phenotypes
EXT1	133700	EXT1-related multiple exostoses	HP:0001252	definitive	monoallelic_autosomal	DDG2P_phenotypes
EXT1	133700	EXT1-related multiple exostoses	HP:0010049	definitive	monoallelic_autosomal	DDG2P_phenotypes
EXT1	133700	EXT1-related multiple exostoses	HP:0000365	definitive	monoallelic_autosomal	DDG2P_phenotypes
EXT1	133700	EXT1-related multiple exostoses	HP:0003621	definitive	monoallelic_autosomal	DDG2P_phenotypes
EXT1	133700	EXT1-related multiple exostoses	HP:0002857	definitive	monoallelic_autosomal	DDG2P_phenotypes
EXT1	133700	EXT1-related multiple exostoses	HP:0001382	definitive	monoallelic_autosomal	DDG2P_phenotypes
EXT1	133700	EXT1-related multiple exostoses	HP:0002209	definitive	monoallelic_autosomal	DDG2P_phenotypes
EXT1	133700	EXT1-related multiple exostoses	HP:0000431	definitive	monoallelic_autosomal	DDG2P_phenotypes
EXT1	133700	EXT1-related multiple exostoses	HP:0002788	definitive	monoallelic_autosomal	DDG2P_phenotypes
EXT1	133700	EXT1-related multiple exostoses	HP:0002002	definitive	monoallelic_autosomal	DDG2P_phenotypes
EXT1	133700	EXT1-related multiple exostoses	HP:0000490	definitive	monoallelic_autosomal	DDG2P_phenotypes
EXT1	133700	EXT1-related multiple exostoses	HP:0003276	definitive	monoallelic_autosomal	DDG2P_phenotypes
EXT1	133700	EXT1-related multiple exostoses	HP:0003068	definitive	monoallelic_autosomal	DDG2P_phenotypes
EXT1	133700	EXT1-related multiple exostoses	HP:0001159	definitive	monoallelic_autosomal	DDG2P_phenotypes
EXT1	133700	EXT1-related multiple exostoses	HP:0003764	definitive	monoallelic_autosomal	DDG2P_phenotypes
EXT1	133700	EXT1-related multiple exostoses	HP:0000750	definitive	monoallelic_autosomal	DDG2P_phenotypes
DBT	248600	MAPLE SYRUP URINE DISEASE	HP:0001249	definitive	biallelic_autosomal	DDG2P_phenotypes
DBT	248600	MAPLE SYRUP URINE DISEASE	HP:0001254	definitive	biallelic_autosomal	DDG2P_phenotypes
DBT	248600	MAPLE SYRUP URINE DISEASE	HP:0008872	definitive	biallelic_autosomal	DDG2P_phenotypes
DBT	248600	MAPLE SYRUP URINE DISEASE	HP:0001251	definitive	biallelic_autosomal	DDG2P_phenotypes
DBT	248600	MAPLE SYRUP URINE DISEASE	HP:0001252	definitive	biallelic_autosomal	DDG2P_phenotypes
DBT	248600	MAPLE SYRUP URINE DISEASE	HP:0001507	definitive	biallelic_autosomal	DDG2P_phenotypes
DBT	248600	MAPLE SYRUP URINE DISEASE	HP:0001943	definitive	biallelic_autosomal	DDG2P_phenotypes
DBT	248600	MAPLE SYRUP URINE DISEASE	HP:0002181	definitive	biallelic_autosomal	DDG2P_phenotypes
DBT	248600	MAPLE SYRUP URINE DISEASE	HP:0000738	definitive	biallelic_autosomal	DDG2P_phenotypes
DBT	248600	MAPLE SYRUP URINE DISEASE	HP:0003128	definitive	biallelic_autosomal	DDG2P_phenotypes
DBT	248600	MAPLE SYRUP URINE DISEASE	HP:0001250	definitive	biallelic_autosomal	DDG2P_phenotypes
DBT	248600	MAPLE SYRUP URINE DISEASE	HP:0001276	definitive	biallelic_autosomal	DDG2P_phenotypes
DBT	248600	MAPLE SYRUP URINE DISEASE	HP:0000007	definitive	biallelic_autosomal	DDG2P_phenotypes
DBT	248600	MAPLE SYRUP URINE DISEASE	HP:0008344	definitive	biallelic_autosomal	DDG2P_phenotypes
DBT	248600	MAPLE SYRUP URINE DISEASE	HP:0002013	definitive	biallelic_autosomal	DDG2P_phenotypes
DBT	248600	MAPLE SYRUP URINE DISEASE	HP:0001946	definitive	biallelic_autosomal	DDG2P_phenotypes
DBT	248600	MAPLE SYRUP URINE DISEASE	HP:0001259	definitive	biallelic_autosomal	DDG2P_phenotypes
DBT	248600	MAPLE SYRUP URINE DISEASE	HP:0001733	definitive	biallelic_autosomal	DDG2P_phenotypes
BCKDHA	248600	MAPLE SYRUP URINE DISEASE	HP:0001249	definitive	biallelic_autosomal	DDG2P_phenotypes
BCKDHA	248600	MAPLE SYRUP URINE DISEASE	HP:0001254	definitive	biallelic_autosomal	DDG2P_phenotypes
BCKDHA	248600	MAPLE SYRUP URINE DISEASE	HP:0008872	definitive	biallelic_autosomal	DDG2P_phenotypes
BCKDHA	248600	MAPLE SYRUP URINE DISEASE	HP:0001251	definitive	biallelic_autosomal	DDG2P_phenotypes
BCKDHA	248600	MAPLE SYRUP URINE DISEASE	HP:0001252	definitive	biallelic_autosomal	DDG2P_phenotypes
BCKDHA	248600	MAPLE SYRUP URINE DISEASE	HP:0001507	definitive	biallelic_autosomal	DDG2P_phenotypes
BCKDHA	248600	MAPLE SYRUP URINE DISEASE	HP:0001943	definitive	biallelic_autosomal	DDG2P_phenotypes
BCKDHA	248600	MAPLE SYRUP URINE DISEASE	HP:0002181	definitive	biallelic_autosomal	DDG2P_phenotypes
BCKDHA	248600	MAPLE SYRUP URINE DISEASE	HP:0000738	definitive	biallelic_autosomal	DDG2P_phenotypes
BCKDHA	248600	MAPLE SYRUP URINE DISEASE	HP:0003128	definitive	biallelic_autosomal	DDG2P_phenotypes
BCKDHA	248600	MAPLE SYRUP URINE DISEASE	HP:0001250	definitive	biallelic_autosomal	DDG2P_phenotypes
BCKDHA	248600	MAPLE SYRUP URINE DISEASE	HP:0001276	definitive	biallelic_autosomal	DDG2P_phenotypes
BCKDHA	248600	MAPLE SYRUP URINE DISEASE	HP:0000007	definitive	biallelic_autosomal	DDG2P_phenotypes
BCKDHA	248600	MAPLE SYRUP URINE DISEASE	HP:0008344	definitive	biallelic_autosomal	DDG2P_phenotypes
BCKDHA	248600	MAPLE SYRUP URINE DISEASE	HP:0002013	definitive	biallelic_autosomal	DDG2P_phenotypes
BCKDHA	248600	MAPLE SYRUP URINE DISEASE	HP:0001946	definitive	biallelic_autosomal	DDG2P_phenotypes
BCKDHA	248600	MAPLE SYRUP URINE DISEASE	HP:0001259	definitive	biallelic_autosomal	DDG2P_phenotypes
BCKDHA	248600	MAPLE SYRUP URINE DISEASE	HP:0001733	definitive	biallelic_autosomal	DDG2P_phenotypes
SLC35A1	612379	CONGENITAL DISORDERS OF GLYCOSYLATION	HP:0001875	strong	biallelic_autosomal	DDG2P_phenotypes
SLC35A1	612379	CONGENITAL DISORDERS OF GLYCOSYLATION	HP:0000007	strong	biallelic_autosomal	DDG2P_phenotypes
SLC35A1	612379	CONGENITAL DISORDERS OF GLYCOSYLATION	HP:0003593	strong	biallelic_autosomal	DDG2P_phenotypes
SLC35A1	612379	CONGENITAL DISORDERS OF GLYCOSYLATION	HP:0001873	strong	biallelic_autosomal	DDG2P_phenotypes
SLC35A1	612379	CONGENITAL DISORDERS OF GLYCOSYLATION	HP:0002718	strong	biallelic_autosomal	DDG2P_phenotypes
QDPR	261630	BH4-DEFICIENT HYPERPHENYLALANINEMIA C	HP:0001954	definitive	biallelic_autosomal	DDG2P_phenotypes
QDPR	261630	BH4-DEFICIENT HYPERPHENYLALANINEMIA C	HP:0002514	definitive	biallelic_autosomal	DDG2P_phenotypes
QDPR	261630	BH4-DEFICIENT HYPERPHENYLALANINEMIA C	HP:0001249	definitive	biallelic_autosomal	DDG2P_phenotypes
QDPR	261630	BH4-DEFICIENT HYPERPHENYLALANINEMIA C	HP:0001263	definitive	biallelic_autosomal	DDG2P_phenotypes
QDPR	261630	BH4-DEFICIENT HYPERPHENYLALANINEMIA C	HP:0001266	definitive	biallelic_autosomal	DDG2P_phenotypes
QDPR	261630	BH4-DEFICIENT HYPERPHENYLALANINEMIA C	HP:0001252	definitive	biallelic_autosomal	DDG2P_phenotypes
QDPR	261630	BH4-DEFICIENT HYPERPHENYLALANINEMIA C	HP:0002015	definitive	biallelic_autosomal	DDG2P_phenotypes
QDPR	261630	BH4-DEFICIENT HYPERPHENYLALANINEMIA C	HP:0001276	definitive	biallelic_autosomal	DDG2P_phenotypes
QDPR	261630	BH4-DEFICIENT HYPERPHENYLALANINEMIA C	HP:0001250	definitive	biallelic_autosomal	DDG2P_phenotypes
QDPR	261630	BH4-DEFICIENT HYPERPHENYLALANINEMIA C	HP:0002344	definitive	biallelic_autosomal	DDG2P_phenotypes
QDPR	261630	BH4-DEFICIENT HYPERPHENYLALANINEMIA C	HP:0000007	definitive	biallelic_autosomal	DDG2P_phenotypes
QDPR	261630	BH4-DEFICIENT HYPERPHENYLALANINEMIA C	HP:0003593	definitive	biallelic_autosomal	DDG2P_phenotypes
QDPR	261630	BH4-DEFICIENT HYPERPHENYLALANINEMIA C	HP:0001336	definitive	biallelic_autosomal	DDG2P_phenotypes
QDPR	261630	BH4-DEFICIENT HYPERPHENYLALANINEMIA C	HP:0000252	definitive	biallelic_autosomal	DDG2P_phenotypes
QDPR	261630	BH4-DEFICIENT HYPERPHENYLALANINEMIA C	HP:0004923	definitive	biallelic_autosomal	DDG2P_phenotypes
QDPR	261630	BH4-DEFICIENT HYPERPHENYLALANINEMIA C	HP:0001332	definitive	biallelic_autosomal	DDG2P_phenotypes
QDPR	261630	BH4-DEFICIENT HYPERPHENYLALANINEMIA C	HP:0000737	definitive	biallelic_autosomal	DDG2P_phenotypes
QDPR	261630	BH4-DEFICIENT HYPERPHENYLALANINEMIA C	HP:0001337	definitive	biallelic_autosomal	DDG2P_phenotypes
QDPR	261630	BH4-DEFICIENT HYPERPHENYLALANINEMIA C	HP:0003828	definitive	biallelic_autosomal	DDG2P_phenotypes
KMT2D	147920	KABUKI SYNDROME	HP:0003468	definitive	monoallelic_autosomal	DDG2P_phenotypes
KMT2D	147920	KABUKI SYNDROME	HP:0000637	definitive	monoallelic_autosomal	DDG2P_phenotypes
KMT2D	147920	KABUKI SYNDROME	HP:0000175	definitive	monoallelic_autosomal	DDG2P_phenotypes
KMT2D	147920	KABUKI SYNDROME	HP:0008897	definitive	monoallelic_autosomal	DDG2P_phenotypes
