mondo_id	parent_mondo_id
MONDO:0034021	MONDO:0020066
MONDO:0034021	MONDO:1040022
MONDO:0034022	MONDO:0008029
MONDO:0034022	MONDO:0020066
MONDO:0034041	MONDO:0002320
MONDO:0034041	MONDO:0004183
MONDO:0034054	MONDO:0015974
MONDO:0034054	MONDO:0016537
MONDO:0034092	MONDO:0006025
MONDO:0034092	MONDO:0020127
MONDO:0034092	MONDO:1060116
MONDO:0034103	MONDO:0001549
MONDO:0034103	MONDO:0021669
MONDO:0034106	MONDO:0002320
MONDO:0034106	MONDO:0015159
MONDO:0034106	MONDO:0015653
MONDO:0034106	MONDO:0100062
MONDO:0034109	MONDO:0006025
MONDO:0034109	MONDO:0019952
MONDO:0034110	MONDO:0005240
MONDO:0034121	MONDO:0006025
MONDO:0034121	MONDO:0014960
MONDO:0034121	MONDO:0019052
MONDO:0034127	MONDO:0019337
MONDO:0034142	MONDO:0015159
MONDO:0034143	MONDO:0017198
MONDO:0034143	MONDO:0019046
MONDO:0034145	MONDO:0002254
MONDO:0034145	MONDO:0005308
MONDO:0034145	MONDO:0015159
MONDO:0034146	MONDO:0017847
MONDO:0034146	MONDO:0600001
MONDO:0034150	MONDO:0006769
MONDO:0034150	MONDO:0700007
MONDO:0034189	MONDO:0004789
MONDO:0034189	MONDO:0016264
MONDO:0034204	MONDO:0002254
MONDO:0034204	MONDO:0015170
MONDO:0034212	MONDO:0800390
MONDO:0034216	MONDO:0001328
MONDO:0034556	MONDO:0019624
MONDO:0034676	MONDO:0019716
MONDO:0034846	MONDO:0005020
MONDO:0034895	MONDO:0002254
MONDO:0034971	MONDO:0020159
MONDO:0034976	MONDO:0018686
MONDO:0034976	MONDO:0043544
MONDO:0034978	MONDO:0005283
MONDO:0034987	MONDO:0021040
MONDO:0034989	MONDO:0002254
MONDO:0034991	MONDO:0002254
MONDO:0035004	MONDO:0018162
MONDO:0035008	MONDO:0000831
MONDO:0035008	MONDO:0004634
MONDO:0035009	MONDO:0000831
MONDO:0035009	MONDO:0004634
MONDO:0035009	MONDO:0005020
MONDO:0035018	MONDO:0002254
MONDO:0035027	MONDO:0002254
MONDO:0035027	MONDO:0003847
MONDO:0035105	MONDO:0002254
MONDO:0035112	MONDO:0018874
MONDO:0035121	MONDO:0015688
MONDO:0035124	MONDO:0019287
MONDO:0035124	MONDO:0019290
MONDO:0035133	MONDO:0002320
MONDO:0035133	MONDO:0015159
MONDO:0035133	MONDO:0100545
MONDO:0035136	MONDO:0002217
MONDO:0035136	MONDO:0002558
MONDO:0035136	MONDO:0021089
MONDO:0035136	MONDO:0100342
MONDO:0035149	MONDO:0016028
MONDO:0035151	MONDO:0016915
MONDO:0035153	MONDO:0005372
MONDO:0035159	MONDO:0005070
MONDO:0035161	MONDO:0001627
MONDO:0035173	MONDO:0016874
MONDO:0035220	MONDO:0019623
MONDO:0035235	MONDO:0018824
MONDO:0035236	MONDO:0018824
MONDO:0035237	MONDO:0018824
MONDO:0035238	MONDO:0018824
MONDO:0035290	MONDO:0016244
MONDO:0035293	MONDO:0034103
MONDO:0035295	MONDO:0018960
MONDO:0035312	MONDO:0024477
MONDO:0035313	MONDO:0024477
MONDO:0035320	MONDO:0003847
MONDO:0035320	MONDO:0018541
MONDO:0035321	MONDO:0018541
MONDO:0035337	MONDO:0007473
MONDO:0035344	MONDO:0005560
MONDO:0035344	MONDO:0020683
MONDO:0035345	MONDO:0005527
MONDO:0035345	MONDO:0005560
MONDO:0035349	MONDO:0006543
MONDO:0035350	MONDO:0029000
MONDO:0035357	MONDO:0002405
MONDO:0035362	MONDO:0005265
MONDO:0035370	MONDO:0005265
MONDO:0035375	MONDO:0100320
MONDO:0035400	MONDO:0016264
MONDO:0035401	MONDO:0000819
MONDO:0035402	MONDO:0002320
MONDO:0035403	MONDO:0016092
MONDO:0035404	MONDO:0016092
MONDO:0035405	MONDO:0016092
MONDO:0035406	MONDO:0018941
MONDO:0035407	MONDO:0018941
MONDO:0035408	MONDO:0018941
MONDO:0035410	MONDO:0013003
MONDO:0035411	MONDO:0013003
MONDO:0035423	MONDO:0979259
MONDO:0035432	MONDO:0016971
MONDO:0035437	MONDO:0019751
MONDO:0035441	MONDO:0100241
MONDO:0035444	MONDO:0007950
MONDO:0035444	MONDO:0020683
MONDO:0035445	MONDO:0003847
MONDO:0035445	MONDO:0007950
MONDO:0035447	MONDO:0024477
MONDO:0035449	MONDO:0005560
MONDO:0035449	MONDO:0021147
MONDO:0035450	MONDO:0005560
MONDO:0035450	MONDO:0021147
MONDO:0035452	MONDO:0005381
MONDO:0035459	MONDO:0002350
MONDO:0035459	MONDO:0018170
MONDO:0035460	MONDO:0018170
MONDO:0035472	MONDO:0019175
MONDO:0035473	MONDO:0002254
MONDO:0035473	MONDO:0019175
MONDO:0035475	MONDO:0019175
MONDO:0035499	MONDO:0019175
MONDO:0035500	MONDO:0019313
MONDO:0035511	MONDO:0029000
MONDO:0035521	MONDO:0016868
MONDO:0035524	MONDO:0007201
MONDO:0035525	MONDO:0007201
MONDO:0035534	MONDO:0003847
MONDO:0035540	MONDO:0021227
MONDO:0035548	MONDO:0020573
MONDO:0035551	MONDO:0011057
MONDO:0035551	MONDO:0100545
MONDO:0035562	MONDO:0018926
MONDO:0035584	MONDO:0005328
MONDO:0035586	MONDO:0002254
MONDO:0035592	MONDO:0006574
MONDO:0035605	MONDO:0003538
MONDO:0035614	MONDO:0005429
MONDO:0035614	MONDO:0018926
MONDO:0035639	MONDO:0017893
MONDO:0035639	MONDO:0020743
MONDO:0035642	MONDO:0017893
MONDO:0035642	MONDO:0020743
MONDO:0035646	MONDO:0008056
MONDO:0035647	MONDO:0016107
MONDO:0035648	MONDO:0016107
MONDO:0035649	MONDO:0016107
MONDO:0035650	MONDO:0016107
MONDO:0035651	MONDO:0002254
MONDO:0035651	MONDO:0003847
MONDO:0035663	MONDO:0019100
MONDO:0035664	MONDO:0019100
MONDO:0035664	MONDO:1040024
MONDO:0035665	MONDO:0019100
MONDO:0035666	MONDO:0015342
MONDO:0035666	MONDO:1040024
MONDO:0035667	MONDO:0044688
MONDO:0035668	MONDO:0044688
MONDO:0035668	MONDO:1040024
MONDO:0035669	MONDO:0019383
MONDO:0035669	MONDO:1040024
MONDO:0035670	MONDO:0019383
MONDO:0035678	MONDO:0021171
MONDO:0035679	MONDO:0021171
MONDO:0035694	MONDO:0015131
MONDO:0035696	MONDO:0035357
MONDO:0035706	MONDO:0100601
MONDO:0035706	MONDO:0800477
MONDO:0035707	MONDO:0002254
MONDO:0035734	MONDO:0019623
MONDO:0035735	MONDO:0019139
MONDO:0035736	MONDO:0019139
MONDO:0035737	MONDO:0020586
MONDO:0035737	MONDO:0020599
MONDO:0035738	MONDO:0002244
MONDO:0035738	MONDO:0020599
MONDO:0035740	MONDO:0019139
MONDO:0035740	MONDO:0020587
MONDO:0035742	MONDO:0002242
MONDO:0035743	MONDO:0002242
MONDO:0035759	MONDO:0002242
MONDO:0035763	MONDO:0005240
MONDO:0035764	MONDO:0019067
MONDO:0035775	MONDO:0002254
MONDO:0035775	MONDO:0003847
MONDO:0035776	MONDO:0002242
MONDO:0035777	MONDO:0001751
MONDO:0035782	MONDO:0019938
MONDO:0035783	MONDO:0019938
MONDO:0035819	MONDO:0002254
MONDO:0035819	MONDO:0003847
MONDO:0035821	MONDO:0005345
MONDO:0035823	MONDO:0002254
MONDO:0035823	MONDO:0003847
MONDO:0035824	MONDO:0002254
MONDO:0035826	MONDO:0010683
MONDO:0035838	MONDO:0015564
MONDO:0035875	MONDO:0029000
MONDO:0035876	MONDO:0029000
MONDO:0035879	MONDO:0005093
MONDO:0035882	MONDO:0024575
MONDO:0035892	MONDO:0020129
MONDO:0035930	MONDO:0000179
MONDO:0035940	MONDO:0035605
MONDO:0035941	MONDO:0035605
MONDO:0035942	MONDO:0035605
MONDO:0035943	MONDO:0035605
MONDO:0035944	MONDO:0035605
MONDO:0035945	MONDO:0035605
MONDO:0036025	MONDO:0029000
MONDO:0036042	MONDO:0002254
MONDO:0036042	MONDO:0015159
MONDO:0036045	MONDO:0005333
MONDO:0036189	MONDO:0002254
MONDO:0036189	MONDO:0003847
MONDO:0036193	MONDO:0021095
MONDO:0036193	MONDO:0100545
MONDO:0036212	MONDO:0002254
MONDO:0036212	MONDO:0003847
MONDO:0036217	MONDO:0032931
MONDO:0036218	MONDO:0032931
MONDO:0036482	MONDO:0019200
MONDO:0036483	MONDO:0018770
MONDO:0036484	MONDO:0018778
MONDO:0036501	MONDO:0004992
MONDO:0036511	MONDO:0002367
MONDO:0036511	MONDO:0002730
MONDO:0036511	MONDO:0006517
MONDO:0036591	MONDO:0002816
MONDO:0036591	MONDO:0021227
MONDO:0036595	MONDO:0020807
MONDO:0036688	MONDO:0003061
MONDO:0036696	MONDO:0002332
MONDO:0036696	MONDO:0002334
MONDO:0036779	MONDO:0021350
MONDO:0036781	MONDO:0000634
MONDO:0036781	MONDO:0036779
MONDO:0036870	MONDO:0005385
MONDO:0036870	MONDO:0005833
MONDO:0036870	MONDO:0024296
MONDO:0036915	MONDO:0000646
MONDO:0036915	MONDO:0003756
MONDO:0036915	MONDO:0036976
MONDO:0036918	MONDO:0019268
MONDO:0036976	MONDO:0005165
MONDO:0036976	MONDO:0005626
MONDO:0036990	MONDO:0006266
MONDO:0036990	MONDO:0024988
MONDO:0037002	MONDO:0005078
MONDO:0037002	MONDO:0005165
MONDO:0037003	MONDO:0005078
MONDO:0037003	MONDO:0005853
MONDO:0037105	MONDO:0018201
MONDO:0037105	MONDO:0021117
MONDO:0037149	MONDO:0010327
MONDO:0037250	MONDO:0021079
MONDO:0037250	MONDO:0021348
MONDO:0037251	MONDO:0002332
MONDO:0037252	MONDO:0006055
MONDO:0037253	MONDO:0021657
MONDO:0037253	MONDO:0037252
MONDO:0037254	MONDO:0005626
MONDO:0037255	MONDO:0002229
MONDO:0037255	MONDO:0037256
MONDO:0037256	MONDO:0024276
MONDO:0037398	MONDO:0004652
MONDO:0037398	MONDO:0040732
MONDO:0037735	MONDO:0002898
MONDO:0037735	MONDO:0006963
MONDO:0037736	MONDO:0021211
MONDO:0037737	MONDO:0006901
MONDO:0037737	MONDO:0016238
MONDO:0037738	MONDO:0003164
MONDO:0037738	MONDO:0021089
MONDO:0037739	MONDO:0003164
MONDO:0037739	MONDO:0056804
MONDO:0037740	MONDO:0002714
MONDO:0037740	MONDO:0003244
MONDO:0037740	MONDO:0024637
MONDO:0037742	MONDO:0021148
MONDO:0037743	MONDO:0003512
MONDO:0037743	MONDO:0005843
MONDO:0037743	MONDO:0024637
MONDO:0037744	MONDO:0021580
MONDO:0037745	MONDO:0006424
MONDO:0037746	MONDO:0001402
MONDO:0037746	MONDO:0005853
MONDO:0037747	MONDO:0021178
MONDO:0037748	MONDO:0005066
MONDO:0037792	MONDO:0005066
MONDO:0037807	MONDO:0037792
MONDO:0037821	MONDO:0005066
MONDO:0037829	MONDO:0005066
MONDO:0037847	MONDO:0000812
MONDO:0037847	MONDO:0006816
MONDO:0037858	MONDO:0002525
MONDO:0037858	MONDO:0019189
MONDO:0037870	MONDO:0037871
MONDO:0037870	MONDO:0045022
MONDO:0037871	MONDO:0005066
MONDO:0037872	MONDO:0021678
MONDO:0037937	MONDO:0005066
MONDO:0037938	MONDO:0019052
MONDO:0037939	MONDO:0037821
MONDO:0037940	MONDO:0002409
MONDO:0037940	MONDO:0003847
MONDO:0040500	MONDO:0002525
MONDO:0040500	MONDO:0019502
MONDO:0040500	MONDO:0024321
MONDO:0040501	MONDO:0007525
MONDO:0040501	MONDO:0100606
MONDO:0040502	MONDO:0008733
MONDO:0040503	MONDO:0007339
MONDO:0040566	MONDO:0019241
MONDO:0040566	MONDO:0056803
MONDO:0040566	MONDO:0100473
MONDO:0040653	MONDO:0006025
MONDO:0040653	MONDO:0017304
MONDO:0040654	MONDO:0000426
MONDO:0040654	MONDO:0018910
MONDO:0040671	MONDO:0005775
MONDO:0040673	MONDO:0002087
MONDO:0040673	MONDO:0003113
MONDO:0040674	MONDO:0000947
MONDO:0040675	MONDO:0006209
MONDO:0040676	MONDO:0002095
MONDO:0040677	MONDO:0004993
MONDO:0040678	MONDO:0006295
MONDO:0040678	MONDO:0024337
MONDO:0040678	MONDO:0040677
MONDO:0040679	MONDO:0006295
MONDO:0040679	MONDO:0006474
MONDO:0040679	MONDO:0024337
MONDO:0040698	MONDO:0002471
MONDO:0040698	MONDO:0020683
MONDO:0040699	MONDO:0001718
MONDO:0040700	MONDO:0002022
MONDO:0040700	MONDO:0015380
MONDO:0040728	MONDO:0005688
MONDO:0040732	MONDO:0005141
MONDO:0040753	MONDO:0018076
MONDO:0040870	MONDO:0001162
MONDO:0040871	MONDO:0040870
MONDO:0040872	MONDO:0040870
MONDO:0040922	MONDO:0005822
MONDO:0040923	MONDO:0004497
MONDO:0040923	MONDO:0005822
MONDO:0040925	MONDO:0006019
MONDO:0040998	MONDO:0005901
MONDO:0041052	MONDO:0021677
MONDO:0041086	MONDO:0002050
MONDO:0041086	MONDO:0005618
MONDO:0041093	MONDO:0002303
MONDO:0041095	MONDO:0001050
MONDO:0041095	MONDO:0040732
MONDO:0041114	MONDO:0005053
MONDO:0041114	MONDO:0005386
MONDO:0041154	MONDO:0006026
MONDO:0041167	MONDO:0100347
MONDO:0041182	MONDO:0006597
MONDO:0041186	MONDO:0005282
MONDO:0041259	MONDO:0001114
MONDO:0041259	MONDO:0005504
MONDO:0041261	MONDO:0005066
MONDO:0041284	MONDO:0002612
MONDO:0041284	MONDO:0044996
MONDO:0041295	MONDO:0006821
MONDO:0041295	MONDO:0020683
MONDO:0041366	MONDO:0004777
MONDO:0041366	MONDO:0005753
MONDO:0041403	MONDO:0001019
MONDO:0041447	MONDO:0024880
MONDO:0041448	MONDO:0021063
MONDO:0041448	MONDO:0024880
MONDO:0041526	MONDO:0024575
MONDO:0041535	MONDO:0001116
MONDO:0041535	MONDO:0007024
MONDO:0041536	MONDO:0007024
MONDO:0041656	MONDO:0004781
MONDO:0041751	MONDO:0005124
MONDO:0041752	MONDO:0005124
MONDO:0041755	MONDO:0019805
MONDO:0041775	MONDO:0002289
MONDO:0041806	MONDO:0018076
MONDO:0041825	MONDO:0006670
MONDO:0041825	MONDO:0021678
MONDO:0041850	MONDO:0004652
MONDO:0041850	MONDO:0021678
MONDO:0041879	MONDO:0005545
MONDO:0041879	MONDO:0005970
MONDO:0041903	MONDO:0004277
MONDO:0041903	MONDO:0004471
MONDO:0041959	MONDO:0002887
MONDO:0041996	MONDO:0023305
MONDO:0042233	MONDO:0002026
MONDO:0042233	MONDO:0045033
MONDO:0042370	MONDO:0007023
MONDO:0042433	MONDO:0000565
MONDO:0042433	MONDO:0002041
MONDO:0042451	MONDO:0000497
MONDO:0042451	MONDO:0000918
MONDO:0042451	MONDO:0010888
MONDO:0042452	MONDO:0006019
MONDO:0042458	MONDO:0019444
MONDO:0042484	MONDO:0000256
MONDO:0042484	MONDO:0005968
MONDO:0042485	MONDO:0005550
MONDO:0042485	MONDO:0005578
MONDO:0042486	MONDO:0011023
MONDO:0042487	MONDO:0004710
MONDO:0042487	MONDO:0005131
MONDO:0042488	MONDO:0004664
MONDO:0042490	MONDO:0008742
MONDO:0042490	MONDO:1060165
MONDO:0042491	MONDO:0021230
MONDO:0042491	MONDO:0022394
MONDO:0042491	MONDO:0024475
MONDO:0042493	MONDO:0001059
MONDO:0042493	MONDO:0018908
MONDO:0042494	MONDO:0005105
MONDO:0042494	MONDO:0006517
MONDO:0042495	MONDO:0002277
MONDO:0042495	MONDO:0002311
MONDO:0042496	MONDO:0042497
MONDO:0042497	MONDO:0002041
MONDO:0042497	MONDO:0029000
MONDO:0042498	MONDO:0002254
MONDO:0042499	MONDO:0017615
MONDO:0042600	MONDO:0002254
MONDO:0042601	MONDO:0002254
MONDO:0042602	MONDO:0002254
MONDO:0042603	MONDO:0002254
MONDO:0042604	MONDO:0002254
MONDO:0042605	MONDO:0003847
MONDO:0042605	MONDO:0015607
MONDO:0042705	MONDO:0002254
MONDO:0042717	MONDO:0002254
MONDO:0042726	MONDO:0002254
MONDO:0042727	MONDO:0000812
MONDO:0042727	MONDO:0002601
MONDO:0042911	MONDO:0002254
MONDO:0042912	MONDO:0002254
MONDO:0042913	MONDO:0002254
MONDO:0042956	MONDO:0002254
MONDO:0042960	MONDO:0002254
MONDO:0042961	MONDO:0016063
MONDO:0042962	MONDO:0002146
MONDO:0042962	MONDO:0002254
MONDO:0042962	MONDO:0004907
MONDO:0042963	MONDO:0002332
MONDO:0042964	MONDO:0007182
MONDO:0042966	MONDO:0003767
MONDO:0042966	MONDO:0100547
MONDO:0042967	MONDO:0003767
MONDO:0042967	MONDO:0005554
MONDO:0042968	MONDO:0000762
MONDO:0042968	MONDO:0700019
MONDO:0042969	MONDO:0042968
MONDO:0042970	MONDO:0005066
MONDO:0042971	MONDO:0005794
MONDO:0042971	MONDO:0016511
MONDO:0042972	MONDO:0005229
MONDO:0042972	MONDO:0005373
MONDO:0042973	MONDO:0002933
MONDO:0042973	MONDO:0003847
MONDO:0042974	MONDO:0005940
MONDO:0042974	MONDO:0100197
MONDO:0042976	MONDO:0024298
MONDO:0042977	MONDO:0011114
MONDO:0042979	MONDO:0008223
MONDO:0042980	MONDO:0007739
MONDO:0042981	MONDO:0003803
MONDO:0042981	MONDO:0021147
MONDO:0042982	MONDO:0021094
MONDO:0042983	MONDO:0005071
MONDO:0043003	MONDO:0007035
MONDO:0043003	MONDO:0100118
MONDO:0043004	MONDO:0005825
MONDO:0043009	MONDO:0021147
MONDO:0043069	MONDO:0002254
MONDO:0043069	MONDO:0015514
MONDO:0043071	MONDO:0002254
MONDO:0043071	MONDO:0019172
MONDO:0043073	MONDO:0002254
MONDO:0043075	MONDO:0001909
MONDO:0043075	MONDO:0002283
MONDO:0043077	MONDO:0002146
MONDO:0043077	MONDO:0002254
MONDO:0043077	MONDO:0019052
MONDO:0043083	MONDO:0001411
MONDO:0043085	MONDO:0700008
MONDO:0043087	MONDO:0002254
MONDO:0043089	MONDO:0020683
MONDO:0043089	MONDO:0023833
MONDO:0043094	MONDO:0019269
MONDO:0043096	MONDO:0022357
MONDO:0043099	MONDO:0006936
MONDO:0043099	MONDO:0015469
MONDO:0043099	MONDO:0100547
MONDO:0043101	MONDO:0002150
MONDO:0043103	MONDO:0018612
MONDO:0043106	MONDO:0002254
MONDO:0043106	MONDO:0006025
MONDO:0043106	MONDO:0015947
MONDO:0043108	MONDO:0002254
MONDO:0043110	MONDO:0019287
MONDO:0043112	MONDO:0005240
MONDO:0043114	MONDO:0002254
MONDO:0043116	MONDO:0015469
MONDO:0043120	MONDO:0020040
MONDO:0043123	MONDO:0008779
MONDO:0043123	MONDO:0018838
MONDO:0043125	MONDO:0000728
MONDO:0043127	MONDO:0000728
MONDO:0043127	MONDO:0005453
MONDO:0043127	MONDO:0008797
MONDO:0043127	MONDO:0015469
MONDO:0043127	MONDO:0100547
MONDO:0043129	MONDO:0002254
MONDO:0043131	MONDO:0017576
MONDO:0043133	MONDO:0001386
MONDO:0043135	MONDO:0001941
MONDO:0043135	MONDO:0021129
MONDO:0043137	MONDO:0001149
MONDO:0043139	MONDO:0001386
MONDO:0043139	MONDO:0004907
MONDO:0043141	MONDO:0008797
MONDO:0043141	MONDO:0015514
MONDO:0043143	MONDO:0015168
MONDO:0043143	MONDO:0016073
MONDO:0043143	MONDO:0043009
MONDO:0043152	MONDO:0005578
MONDO:0043154	MONDO:0003282
MONDO:0043156	MONDO:0005377
MONDO:0043162	MONDO:0008428
MONDO:0043164	MONDO:0001150
MONDO:0043166	MONDO:0002688
MONDO:0043166	MONDO:0006574
MONDO:0043166	MONDO:0006734
MONDO:0043166	MONDO:0021470
MONDO:0043168	MONDO:0000845
MONDO:0043168	MONDO:0009692
MONDO:0043170	MONDO:0002254
MONDO:0043172	MONDO:0002254
MONDO:0043174	MONDO:0002254
MONDO:0043176	MONDO:0002254
MONDO:0043176	MONDO:0019254
MONDO:0043179	MONDO:0002254
MONDO:0043183	MONDO:0002254
MONDO:0043185	MONDO:0002254
MONDO:0043191	MONDO:0009869
MONDO:0043193	MONDO:0002254
MONDO:0043195	MONDO:0002254
MONDO:0043197	MONDO:0002254
MONDO:0043199	MONDO:0002254
MONDO:0043206	MONDO:0002917
MONDO:0043206	MONDO:0006566
MONDO:0043207	MONDO:0001556
MONDO:0043207	MONDO:0018559
MONDO:0043209	MONDO:0004736
MONDO:0043218	MONDO:0005071
MONDO:0043218	MONDO:0005385
MONDO:0043219	MONDO:0005475
MONDO:0043224	MONDO:0002679
MONDO:0043224	MONDO:0004648
MONDO:0043226	MONDO:0009256
MONDO:0043226	MONDO:0024305
MONDO:0043226	MONDO:0024575
MONDO:0043226	MONDO:0044013
MONDO:0043230	MONDO:0029000
MONDO:0043233	MONDO:0002406
MONDO:0043237	MONDO:0001165
MONDO:0043237	MONDO:0700057
MONDO:0043240	MONDO:0005578
MONDO:0043243	MONDO:0021074
MONDO:0043247	MONDO:0002254
MONDO:0043251	MONDO:0006499
MONDO:0043251	MONDO:0006858
MONDO:0043251	MONDO:0021223
MONDO:0043254	MONDO:0005492
MONDO:0043254	MONDO:0006617
MONDO:0043257	MONDO:0019324
MONDO:0043264	MONDO:0005027
MONDO:0043267	MONDO:0008383
MONDO:0043267	MONDO:0030703
MONDO:0043275	MONDO:0021670
MONDO:0043277	MONDO:0700013
MONDO:0043277	MONDO:0700065
MONDO:0043280	MONDO:0005071
MONDO:0043283	MONDO:0005960
MONDO:0043287	MONDO:0002254
MONDO:0043287	MONDO:0005385
MONDO:0043291	MONDO:0004868
MONDO:0043291	MONDO:0005281
MONDO:0043294	MONDO:0019562
MONDO:0043297	MONDO:0007014
MONDO:0043300	MONDO:0002102
MONDO:0043303	MONDO:0021205
MONDO:0043303	MONDO:0021945
MONDO:0043303	MONDO:0024422
MONDO:0043310	MONDO:0001941
MONDO:0043314	MONDO:0020590
MONDO:0043314	MONDO:0024295
MONDO:0043317	MONDO:1010096
MONDO:0043320	MONDO:0002254
MONDO:0043320	MONDO:0003615
MONDO:0043320	MONDO:0024333
MONDO:0043327	MONDO:0002602
MONDO:0043330	MONDO:0006757
MONDO:0043339	MONDO:0029000
MONDO:0043343	MONDO:0003409
MONDO:0043346	MONDO:0005062
MONDO:0043349	MONDO:0024461
MONDO:0043352	MONDO:0003150
MONDO:0043352	MONDO:0005113
MONDO:0043355	MONDO:0004966
MONDO:0043358	MONDO:0002254
MONDO:0043358	MONDO:0700222
MONDO:0043361	MONDO:0005294
MONDO:0043364	MONDO:0004805
MONDO:0043364	MONDO:0006025
MONDO:0043370	MONDO:0000004
MONDO:0043373	MONDO:0020677
MONDO:0043373	MONDO:0020678
MONDO:0043377	MONDO:0005306
MONDO:0043424	MONDO:0004335
MONDO:0043424	MONDO:0005550
MONDO:0043452	MONDO:0700015
MONDO:0043452	MONDO:0700065
MONDO:0043455	MONDO:0001566
MONDO:0043455	MONDO:0700253
MONDO:0043458	MONDO:0021178
MONDO:0043459	MONDO:7770010
MONDO:0043465	MONDO:0004298
MONDO:0043468	MONDO:0005348
MONDO:0043468	MONDO:0006552
MONDO:0043472	MONDO:0005495
MONDO:0043472	MONDO:0021058
MONDO:0043475	MONDO:0002254
MONDO:0043475	MONDO:0008848
MONDO:0043479	MONDO:0100329
MONDO:0043494	MONDO:0000473
MONDO:0043494	MONDO:0018882
MONDO:0043510	MONDO:0005560
MONDO:0043510	MONDO:0044745
MONDO:0043512	MONDO:0005560
MONDO:0043519	MONDO:0021178
MONDO:0043523	MONDO:0029000
MONDO:0043529	MONDO:0005267
MONDO:0043537	MONDO:0005560
MONDO:0043537	MONDO:0015530
MONDO:0043541	MONDO:0003799
MONDO:0043541	MONDO:0020950
MONDO:0043543	MONDO:7770010
MONDO:0043544	MONDO:0005550
MONDO:0043544	MONDO:0043543
MONDO:0043549	MONDO:0005240
MONDO:0043555	MONDO:0001517
MONDO:0043576	MONDO:0043494
MONDO:0043579	MONDO:0002269
MONDO:0043579	MONDO:0024635
MONDO:0043589	MONDO:0005327
MONDO:0043653	MONDO:0004609
MONDO:0043653	MONDO:0004748
MONDO:0043653	MONDO:0100330
MONDO:0043678	MONDO:0019040
MONDO:0043683	MONDO:0002254
MONDO:0043683	MONDO:0005561
MONDO:0043693	MONDO:0005154
MONDO:0043693	MONDO:0021699
MONDO:0043723	MONDO:0005322
MONDO:0043726	MONDO:0002254
MONDO:0043731	MONDO:0000837
MONDO:0043735	MONDO:0005380
MONDO:0043735	MONDO:0043459
MONDO:0043759	MONDO:0000755
MONDO:0043762	MONDO:0000755
MONDO:0043762	MONDO:0002156
MONDO:0043765	MONDO:0020678
MONDO:0043768	MONDO:0002049
MONDO:0043768	MONDO:0002610
MONDO:0043768	MONDO:0005046
MONDO:0043768	MONDO:0019737
MONDO:0043771	MONDO:0002406
MONDO:0043771	MONDO:0043459
MONDO:0043775	MONDO:0005728
MONDO:0043775	MONDO:0006496
MONDO:0043775	MONDO:0021113
MONDO:0043777	MONDO:0006604
MONDO:0043777	MONDO:0006607
MONDO:0043783	MONDO:0005093
MONDO:0043786	MONDO:0021166
MONDO:0043789	MONDO:0002459
MONDO:0043789	MONDO:0007004
MONDO:0043797	MONDO:0000812
MONDO:0043797	MONDO:0002545
MONDO:0043797	MONDO:0037747
MONDO:0043797	MONDO:0044745
MONDO:0043836	MONDO:0000812
MONDO:0043836	MONDO:0005962
MONDO:0043839	MONDO:7770007
MONDO:0043862	MONDO:0004382
MONDO:0043875	MONDO:0005066
MONDO:0043875	MONDO:0021058
MONDO:0043878	MONDO:0001084
MONDO:0043878	MONDO:0024237
MONDO:0043885	MONDO:0005328
MONDO:0043885	MONDO:0005550
MONDO:0043892	MONDO:0005550
MONDO:0043895	MONDO:0021178
MONDO:0043904	MONDO:0005446
MONDO:0043905	MONDO:0005275
MONDO:0043905	MONDO:0021166
MONDO:0043919	MONDO:0015925
MONDO:0043919	MONDO:0043459
MONDO:0043919	MONDO:0043905
MONDO:0043923	MONDO:0006572
MONDO:0043923	MONDO:0006858
MONDO:0043953	MONDO:0021678
MONDO:0043959	MONDO:0005833
MONDO:0043969	MONDO:0003441
MONDO:0043969	MONDO:0100081
MONDO:0043975	MONDO:0001292
MONDO:0043982	MONDO:0007006
MONDO:0043985	MONDO:0000568
MONDO:0043985	MONDO:0007915
MONDO:0043985	MONDO:0100545
MONDO:0043988	MONDO:0005609
MONDO:0043994	MONDO:0001930
MONDO:0043994	MONDO:0002155
MONDO:0044001	MONDO:0005365
MONDO:0044013	MONDO:0700003
MONDO:0044014	MONDO:0005623
MONDO:0044014	MONDO:0044013
MONDO:0044033	MONDO:0002254
MONDO:0044033	MONDO:0006796
MONDO:0044037	MONDO:0005294
MONDO:0044037	MONDO:0019293
MONDO:0044067	MONDO:0002026
MONDO:0044070	MONDO:0044067
MONDO:0044079	MONDO:0002254
MONDO:0044079	MONDO:0005252
MONDO:0044083	MONDO:0002041
MONDO:0044092	MONDO:0005020
MONDO:0044092	MONDO:0005066
MONDO:0044098	MONDO:0000755
MONDO:0044098	MONDO:0005558
MONDO:0044101	MONDO:0000755
MONDO:0044101	MONDO:0002654
MONDO:0044113	MONDO:0005282
MONDO:0044113	MONDO:0007915
MONDO:0044137	MONDO:0005328
MONDO:0044138	MONDO:0006806
MONDO:0044138	MONDO:0044137
MONDO:0044141	MONDO:0005383
MONDO:0044144	MONDO:0003709
MONDO:0044144	MONDO:0005383
MONDO:0044200	MONDO:0015974
MONDO:0044201	MONDO:0015974
MONDO:0044202	MONDO:0015427
MONDO:0044203	MONDO:0003847
MONDO:0044204	MONDO:0009833
MONDO:0044204	MONDO:0021094
