pathway_id	pathway_name	pathway_url	pathway_source
REACTOME_HEME_DEGRADATION	REACTOME_HEME_DEGRADATION	https://www.gsea-msigdb.org/gsea/msigdb/human/geneset/REACTOME_HEME_DEGRADATION	REACTOME
REACTOME_HEME_SIGNALING	REACTOME_HEME_SIGNALING	https://www.gsea-msigdb.org/gsea/msigdb/human/geneset/REACTOME_HEME_SIGNALING	REACTOME
REACTOME_HEMOSTASIS	REACTOME_HEMOSTASIS	https://www.gsea-msigdb.org/gsea/msigdb/human/geneset/REACTOME_HEMOSTASIS	REACTOME
REACTOME_HEPARAN_SULFATE_HEPARIN_HS_GAG_METABOLISM	REACTOME_HEPARAN_SULFATE_HEPARIN_HS_GAG_METABOLISM	https://www.gsea-msigdb.org/gsea/msigdb/human/geneset/REACTOME_HEPARAN_SULFATE_HEPARIN_HS_GAG_METABOLISM	REACTOME
REACTOME_HH_MUTANTS_ABROGATE_LIGAND_SECRETION	REACTOME_HH_MUTANTS_ABROGATE_LIGAND_SECRETION	https://www.gsea-msigdb.org/gsea/msigdb/human/geneset/REACTOME_HH_MUTANTS_ABROGATE_LIGAND_SECRETION	REACTOME
REACTOME_HIGHLY_CALCIUM_PERMEABLE_NICOTINIC_ACETYLCHOLINE_RECEPTORS	REACTOME_HIGHLY_CALCIUM_PERMEABLE_NICOTINIC_ACETYLCHOLINE_RECEPTORS	https://www.gsea-msigdb.org/gsea/msigdb/human/geneset/REACTOME_HIGHLY_CALCIUM_PERMEABLE_NICOTINIC_ACETYLCHOLINE_RECEPTORS	REACTOME
REACTOME_HIGHLY_CALCIUM_PERMEABLE_POSTSYNAPTIC_NICOTINIC_ACETYLCHOLINE_RECEPTORS	REACTOME_HIGHLY_CALCIUM_PERMEABLE_POSTSYNAPTIC_NICOTINIC_ACETYLCHOLINE_RECEPTORS	https://www.gsea-msigdb.org/gsea/msigdb/human/geneset/REACTOME_HIGHLY_CALCIUM_PERMEABLE_POSTSYNAPTIC_NICOTINIC_ACETYLCHOLINE_RECEPTORS	REACTOME
REACTOME_HIGHLY_SODIUM_PERMEABLE_POSTSYNAPTIC_ACETYLCHOLINE_NICOTINIC_RECEPTORS	REACTOME_HIGHLY_SODIUM_PERMEABLE_POSTSYNAPTIC_ACETYLCHOLINE_NICOTINIC_RECEPTORS	https://www.gsea-msigdb.org/gsea/msigdb/human/geneset/REACTOME_HIGHLY_SODIUM_PERMEABLE_POSTSYNAPTIC_ACETYLCHOLINE_NICOTINIC_RECEPTORS	REACTOME
REACTOME_HIGH_LAMINAR_FLOW_SHEAR_STRESS_ACTIVATES_SIGNALING_BY_PIEZO1_AND_PECAM1_CDH5_KDR_IN_ENDOTHELIAL_CELLS	REACTOME_HIGH_LAMINAR_FLOW_SHEAR_STRESS_ACTIVATES_SIGNALING_BY_PIEZO1_AND_PECAM1_CDH5_KDR_IN_ENDOTHELIAL_CELLS	https://www.gsea-msigdb.org/gsea/msigdb/human/geneset/REACTOME_HIGH_LAMINAR_FLOW_SHEAR_STRESS_ACTIVATES_SIGNALING_BY_PIEZO1_AND_PECAM1_CDH5_KDR_IN_ENDOTHELIAL_CELLS	REACTOME
REACTOME_HISTIDINE_CATABOLISM	REACTOME_HISTIDINE_CATABOLISM	https://www.gsea-msigdb.org/gsea/msigdb/human/geneset/REACTOME_HISTIDINE_CATABOLISM	REACTOME
REACTOME_HIV_ELONGATION_ARREST_AND_RECOVERY	REACTOME_HIV_ELONGATION_ARREST_AND_RECOVERY	https://www.gsea-msigdb.org/gsea/msigdb/human/geneset/REACTOME_HIV_ELONGATION_ARREST_AND_RECOVERY	REACTOME
REACTOME_HIV_INFECTION	REACTOME_HIV_INFECTION	https://www.gsea-msigdb.org/gsea/msigdb/human/geneset/REACTOME_HIV_INFECTION	REACTOME
REACTOME_HIV_LIFE_CYCLE	REACTOME_HIV_LIFE_CYCLE	https://www.gsea-msigdb.org/gsea/msigdb/human/geneset/REACTOME_HIV_LIFE_CYCLE	REACTOME
REACTOME_HIV_TRANSCRIPTION_ELONGATION	REACTOME_HIV_TRANSCRIPTION_ELONGATION	https://www.gsea-msigdb.org/gsea/msigdb/human/geneset/REACTOME_HIV_TRANSCRIPTION_ELONGATION	REACTOME
REACTOME_HIV_TRANSCRIPTION_INITIATION	REACTOME_HIV_TRANSCRIPTION_INITIATION	https://www.gsea-msigdb.org/gsea/msigdb/human/geneset/REACTOME_HIV_TRANSCRIPTION_INITIATION	REACTOME
REACTOME_HOMOLOGOUS_DNA_PAIRING_AND_STRAND_EXCHANGE	REACTOME_HOMOLOGOUS_DNA_PAIRING_AND_STRAND_EXCHANGE	https://www.gsea-msigdb.org/gsea/msigdb/human/geneset/REACTOME_HOMOLOGOUS_DNA_PAIRING_AND_STRAND_EXCHANGE	REACTOME
REACTOME_HOMOLOGY_DIRECTED_REPAIR	REACTOME_HOMOLOGY_DIRECTED_REPAIR	https://www.gsea-msigdb.org/gsea/msigdb/human/geneset/REACTOME_HOMOLOGY_DIRECTED_REPAIR	REACTOME
REACTOME_HORMONE_LIGAND_BINDING_RECEPTORS	REACTOME_HORMONE_LIGAND_BINDING_RECEPTORS	https://www.gsea-msigdb.org/gsea/msigdb/human/geneset/REACTOME_HORMONE_LIGAND_BINDING_RECEPTORS	REACTOME
REACTOME_HOST_INTERACTIONS_OF_HIV_FACTORS	REACTOME_HOST_INTERACTIONS_OF_HIV_FACTORS	https://www.gsea-msigdb.org/gsea/msigdb/human/geneset/REACTOME_HOST_INTERACTIONS_OF_HIV_FACTORS	REACTOME
REACTOME_HSF1_ACTIVATION	REACTOME_HSF1_ACTIVATION	https://www.gsea-msigdb.org/gsea/msigdb/human/geneset/REACTOME_HSF1_ACTIVATION	REACTOME
REACTOME_HSF1_DEPENDENT_TRANSACTIVATION	REACTOME_HSF1_DEPENDENT_TRANSACTIVATION	https://www.gsea-msigdb.org/gsea/msigdb/human/geneset/REACTOME_HSF1_DEPENDENT_TRANSACTIVATION	REACTOME
REACTOME_HSP90_CHAPERONE_CYCLE_FOR_STEROID_HORMONE_RECEPTORS_SHR_IN_THE_PRESENCE_OF_LIGAND	REACTOME_HSP90_CHAPERONE_CYCLE_FOR_STEROID_HORMONE_RECEPTORS_SHR_IN_THE_PRESENCE_OF_LIGAND	https://www.gsea-msigdb.org/gsea/msigdb/human/geneset/REACTOME_HSP90_CHAPERONE_CYCLE_FOR_STEROID_HORMONE_RECEPTORS_SHR_IN_THE_PRESENCE_OF_LIGAND	REACTOME
REACTOME_HS_GAG_BIOSYNTHESIS	REACTOME_HS_GAG_BIOSYNTHESIS	https://www.gsea-msigdb.org/gsea/msigdb/human/geneset/REACTOME_HS_GAG_BIOSYNTHESIS	REACTOME
REACTOME_HS_GAG_DEGRADATION	REACTOME_HS_GAG_DEGRADATION	https://www.gsea-msigdb.org/gsea/msigdb/human/geneset/REACTOME_HS_GAG_DEGRADATION	REACTOME
REACTOME_HUR_ELAVL1_BINDS_AND_STABILIZES_MRNA	REACTOME_HUR_ELAVL1_BINDS_AND_STABILIZES_MRNA	https://www.gsea-msigdb.org/gsea/msigdb/human/geneset/REACTOME_HUR_ELAVL1_BINDS_AND_STABILIZES_MRNA	REACTOME
REACTOME_HYALURONAN_DEGRADATION	REACTOME_HYALURONAN_DEGRADATION	https://www.gsea-msigdb.org/gsea/msigdb/human/geneset/REACTOME_HYALURONAN_DEGRADATION	REACTOME
REACTOME_HYALURONAN_METABOLISM	REACTOME_HYALURONAN_METABOLISM	https://www.gsea-msigdb.org/gsea/msigdb/human/geneset/REACTOME_HYALURONAN_METABOLISM	REACTOME
REACTOME_HYDROLYSIS_OF_LPC	REACTOME_HYDROLYSIS_OF_LPC	https://www.gsea-msigdb.org/gsea/msigdb/human/geneset/REACTOME_HYDROLYSIS_OF_LPC	REACTOME
REACTOME_IFNG_SIGNALING_ACTIVATES_MAPKS	REACTOME_IFNG_SIGNALING_ACTIVATES_MAPKS	https://www.gsea-msigdb.org/gsea/msigdb/human/geneset/REACTOME_IFNG_SIGNALING_ACTIVATES_MAPKS	REACTOME
REACTOME_IKBA_VARIANT_LEADS_TO_EDA_ID	REACTOME_IKBA_VARIANT_LEADS_TO_EDA_ID	https://www.gsea-msigdb.org/gsea/msigdb/human/geneset/REACTOME_IKBA_VARIANT_LEADS_TO_EDA_ID	REACTOME
REACTOME_IKK_COMPLEX_RECRUITMENT_MEDIATED_BY_RIP1	REACTOME_IKK_COMPLEX_RECRUITMENT_MEDIATED_BY_RIP1	https://www.gsea-msigdb.org/gsea/msigdb/human/geneset/REACTOME_IKK_COMPLEX_RECRUITMENT_MEDIATED_BY_RIP1	REACTOME
REACTOME_IL_6_TYPE_CYTOKINE_RECEPTOR_LIGAND_INTERACTIONS	REACTOME_IL_6_TYPE_CYTOKINE_RECEPTOR_LIGAND_INTERACTIONS	https://www.gsea-msigdb.org/gsea/msigdb/human/geneset/REACTOME_IL_6_TYPE_CYTOKINE_RECEPTOR_LIGAND_INTERACTIONS	REACTOME
REACTOME_IMMUNOREGULATORY_INTERACTIONS_BETWEEN_A_LYMPHOID_AND_A_NON_LYMPHOID_CELL	REACTOME_IMMUNOREGULATORY_INTERACTIONS_BETWEEN_A_LYMPHOID_AND_A_NON_LYMPHOID_CELL	https://www.gsea-msigdb.org/gsea/msigdb/human/geneset/REACTOME_IMMUNOREGULATORY_INTERACTIONS_BETWEEN_A_LYMPHOID_AND_A_NON_LYMPHOID_CELL	REACTOME
REACTOME_INACTIVATION_OF_CDC42_AND_RAC1	REACTOME_INACTIVATION_OF_CDC42_AND_RAC1	https://www.gsea-msigdb.org/gsea/msigdb/human/geneset/REACTOME_INACTIVATION_OF_CDC42_AND_RAC1	REACTOME
REACTOME_INACTIVATION_OF_CSF3_G_CSF_SIGNALING	REACTOME_INACTIVATION_OF_CSF3_G_CSF_SIGNALING	https://www.gsea-msigdb.org/gsea/msigdb/human/geneset/REACTOME_INACTIVATION_OF_CSF3_G_CSF_SIGNALING	REACTOME
REACTOME_INCRETIN_SYNTHESIS_SECRETION_AND_INACTIVATION	REACTOME_INCRETIN_SYNTHESIS_SECRETION_AND_INACTIVATION	https://www.gsea-msigdb.org/gsea/msigdb/human/geneset/REACTOME_INCRETIN_SYNTHESIS_SECRETION_AND_INACTIVATION	REACTOME
REACTOME_INDUCTION_OF_CELL_CELL_FUSION	REACTOME_INDUCTION_OF_CELL_CELL_FUSION	https://www.gsea-msigdb.org/gsea/msigdb/human/geneset/REACTOME_INDUCTION_OF_CELL_CELL_FUSION	REACTOME
REACTOME_INFECTION_WITH_ENTEROBACTERIA	REACTOME_INFECTION_WITH_ENTEROBACTERIA	https://www.gsea-msigdb.org/gsea/msigdb/human/geneset/REACTOME_INFECTION_WITH_ENTEROBACTERIA	REACTOME
REACTOME_INFECTION_WITH_MYCOBACTERIUM_TUBERCULOSIS	REACTOME_INFECTION_WITH_MYCOBACTERIUM_TUBERCULOSIS	https://www.gsea-msigdb.org/gsea/msigdb/human/geneset/REACTOME_INFECTION_WITH_MYCOBACTERIUM_TUBERCULOSIS	REACTOME
REACTOME_INFECTIOUS_DISEASE	REACTOME_INFECTIOUS_DISEASE	https://www.gsea-msigdb.org/gsea/msigdb/human/geneset/REACTOME_INFECTIOUS_DISEASE	REACTOME
REACTOME_INFLAMMASOMES	REACTOME_INFLAMMASOMES	https://www.gsea-msigdb.org/gsea/msigdb/human/geneset/REACTOME_INFLAMMASOMES	REACTOME
REACTOME_INFLUENZA_INFECTION	REACTOME_INFLUENZA_INFECTION	https://www.gsea-msigdb.org/gsea/msigdb/human/geneset/REACTOME_INFLUENZA_INFECTION	REACTOME
REACTOME_INFLUENZA_VIRAL_RNA_TRANSCRIPTION_AND_REPLICATION	REACTOME_INFLUENZA_VIRAL_RNA_TRANSCRIPTION_AND_REPLICATION	https://www.gsea-msigdb.org/gsea/msigdb/human/geneset/REACTOME_INFLUENZA_VIRAL_RNA_TRANSCRIPTION_AND_REPLICATION	REACTOME
REACTOME_INHIBITION_OF_DNA_RECOMBINATION_AT_TELOMERE	REACTOME_INHIBITION_OF_DNA_RECOMBINATION_AT_TELOMERE	https://www.gsea-msigdb.org/gsea/msigdb/human/geneset/REACTOME_INHIBITION_OF_DNA_RECOMBINATION_AT_TELOMERE	REACTOME
REACTOME_INHIBITION_OF_REPLICATION_INITIATION_OF_DAMAGED_DNA_BY_RB1_E2F1	REACTOME_INHIBITION_OF_REPLICATION_INITIATION_OF_DAMAGED_DNA_BY_RB1_E2F1	https://www.gsea-msigdb.org/gsea/msigdb/human/geneset/REACTOME_INHIBITION_OF_REPLICATION_INITIATION_OF_DAMAGED_DNA_BY_RB1_E2F1	REACTOME
REACTOME_INHIBITION_OF_THE_PROTEOLYTIC_ACTIVITY_OF_APC_C_REQUIRED_FOR_THE_ONSET_OF_ANAPHASE_BY_MITOTIC_SPINDLE_CHECKPOINT_COMPONENTS	REACTOME_INHIBITION_OF_THE_PROTEOLYTIC_ACTIVITY_OF_APC_C_REQUIRED_FOR_THE_ONSET_OF_ANAPHASE_BY_MITOTIC_SPINDLE_CHECKPOINT_COMPONENTS	https://www.gsea-msigdb.org/gsea/msigdb/human/geneset/REACTOME_INHIBITION_OF_THE_PROTEOLYTIC_ACTIVITY_OF_APC_C_REQUIRED_FOR_THE_ONSET_OF_ANAPHASE_BY_MITOTIC_SPINDLE_CHECKPOINT_COMPONENTS	REACTOME
REACTOME_INITIAL_TRIGGERING_OF_COMPLEMENT	REACTOME_INITIAL_TRIGGERING_OF_COMPLEMENT	https://www.gsea-msigdb.org/gsea/msigdb/human/geneset/REACTOME_INITIAL_TRIGGERING_OF_COMPLEMENT	REACTOME
REACTOME_INITIATION_OF_NUCLEAR_ENVELOPE_NE_REFORMATION	REACTOME_INITIATION_OF_NUCLEAR_ENVELOPE_NE_REFORMATION	https://www.gsea-msigdb.org/gsea/msigdb/human/geneset/REACTOME_INITIATION_OF_NUCLEAR_ENVELOPE_NE_REFORMATION	REACTOME
REACTOME_INLA_MEDIATED_ENTRY_OF_LISTERIA_MONOCYTOGENES_INTO_HOST_CELLS	REACTOME_INLA_MEDIATED_ENTRY_OF_LISTERIA_MONOCYTOGENES_INTO_HOST_CELLS	https://www.gsea-msigdb.org/gsea/msigdb/human/geneset/REACTOME_INLA_MEDIATED_ENTRY_OF_LISTERIA_MONOCYTOGENES_INTO_HOST_CELLS	REACTOME
REACTOME_INLB_MEDIATED_ENTRY_OF_LISTERIA_MONOCYTOGENES_INTO_HOST_CELL	REACTOME_INLB_MEDIATED_ENTRY_OF_LISTERIA_MONOCYTOGENES_INTO_HOST_CELL	https://www.gsea-msigdb.org/gsea/msigdb/human/geneset/REACTOME_INLB_MEDIATED_ENTRY_OF_LISTERIA_MONOCYTOGENES_INTO_HOST_CELL	REACTOME
REACTOME_INNATE_IMMUNE_SYSTEM	REACTOME_INNATE_IMMUNE_SYSTEM	https://www.gsea-msigdb.org/gsea/msigdb/human/geneset/REACTOME_INNATE_IMMUNE_SYSTEM	REACTOME
REACTOME_INORGANIC_ANION_EXCHANGE_BY_SLC26_TRANSPORTERS	REACTOME_INORGANIC_ANION_EXCHANGE_BY_SLC26_TRANSPORTERS	https://www.gsea-msigdb.org/gsea/msigdb/human/geneset/REACTOME_INORGANIC_ANION_EXCHANGE_BY_SLC26_TRANSPORTERS	REACTOME
REACTOME_INOSITOL_PHOSPHATE_METABOLISM	REACTOME_INOSITOL_PHOSPHATE_METABOLISM	https://www.gsea-msigdb.org/gsea/msigdb/human/geneset/REACTOME_INOSITOL_PHOSPHATE_METABOLISM	REACTOME
REACTOME_INSERTION_OF_TAIL_ANCHORED_PROTEINS_INTO_THE_ENDOPLASMIC_RETICULUM_MEMBRANE	REACTOME_INSERTION_OF_TAIL_ANCHORED_PROTEINS_INTO_THE_ENDOPLASMIC_RETICULUM_MEMBRANE	https://www.gsea-msigdb.org/gsea/msigdb/human/geneset/REACTOME_INSERTION_OF_TAIL_ANCHORED_PROTEINS_INTO_THE_ENDOPLASMIC_RETICULUM_MEMBRANE	REACTOME
REACTOME_INSULIN_PROCESSING	REACTOME_INSULIN_PROCESSING	https://www.gsea-msigdb.org/gsea/msigdb/human/geneset/REACTOME_INSULIN_PROCESSING	REACTOME
REACTOME_INSULIN_RECEPTOR_RECYCLING	REACTOME_INSULIN_RECEPTOR_RECYCLING	https://www.gsea-msigdb.org/gsea/msigdb/human/geneset/REACTOME_INSULIN_RECEPTOR_RECYCLING	REACTOME
REACTOME_INSULIN_RECEPTOR_SIGNALLING_CASCADE	REACTOME_INSULIN_RECEPTOR_SIGNALLING_CASCADE	https://www.gsea-msigdb.org/gsea/msigdb/human/geneset/REACTOME_INSULIN_RECEPTOR_SIGNALLING_CASCADE	REACTOME
REACTOME_INTEGRATION_OF_ENERGY_METABOLISM	REACTOME_INTEGRATION_OF_ENERGY_METABOLISM	https://www.gsea-msigdb.org/gsea/msigdb/human/geneset/REACTOME_INTEGRATION_OF_ENERGY_METABOLISM	REACTOME
REACTOME_INTEGRATION_OF_PROVIRUS	REACTOME_INTEGRATION_OF_PROVIRUS	https://www.gsea-msigdb.org/gsea/msigdb/human/geneset/REACTOME_INTEGRATION_OF_PROVIRUS	REACTOME
REACTOME_INTEGRIN_CELL_SURFACE_INTERACTIONS	REACTOME_INTEGRIN_CELL_SURFACE_INTERACTIONS	https://www.gsea-msigdb.org/gsea/msigdb/human/geneset/REACTOME_INTEGRIN_CELL_SURFACE_INTERACTIONS	REACTOME
REACTOME_INTEGRIN_SIGNALING	REACTOME_INTEGRIN_SIGNALING	https://www.gsea-msigdb.org/gsea/msigdb/human/geneset/REACTOME_INTEGRIN_SIGNALING	REACTOME
REACTOME_INTERACTIONS_OF_REV_WITH_HOST_CELLULAR_PROTEINS	REACTOME_INTERACTIONS_OF_REV_WITH_HOST_CELLULAR_PROTEINS	https://www.gsea-msigdb.org/gsea/msigdb/human/geneset/REACTOME_INTERACTIONS_OF_REV_WITH_HOST_CELLULAR_PROTEINS	REACTOME
REACTOME_INTERACTIONS_OF_VPR_WITH_HOST_CELLULAR_PROTEINS	REACTOME_INTERACTIONS_OF_VPR_WITH_HOST_CELLULAR_PROTEINS	https://www.gsea-msigdb.org/gsea/msigdb/human/geneset/REACTOME_INTERACTIONS_OF_VPR_WITH_HOST_CELLULAR_PROTEINS	REACTOME
REACTOME_INTERACTION_BETWEEN_L1_AND_ANKYRINS	REACTOME_INTERACTION_BETWEEN_L1_AND_ANKYRINS	https://www.gsea-msigdb.org/gsea/msigdb/human/geneset/REACTOME_INTERACTION_BETWEEN_L1_AND_ANKYRINS	REACTOME
REACTOME_INTERACTION_WITH_CUMULUS_CELLS_AND_THE_ZONA_PELLUCIDA	REACTOME_INTERACTION_WITH_CUMULUS_CELLS_AND_THE_ZONA_PELLUCIDA	https://www.gsea-msigdb.org/gsea/msigdb/human/geneset/REACTOME_INTERACTION_WITH_CUMULUS_CELLS_AND_THE_ZONA_PELLUCIDA	REACTOME
REACTOME_INTERCONVERSION_OF_NUCLEOTIDE_DI_AND_TRIPHOSPHATES	REACTOME_INTERCONVERSION_OF_NUCLEOTIDE_DI_AND_TRIPHOSPHATES	https://www.gsea-msigdb.org/gsea/msigdb/human/geneset/REACTOME_INTERCONVERSION_OF_NUCLEOTIDE_DI_AND_TRIPHOSPHATES	REACTOME
REACTOME_INTERFERON_ALPHA_BETA_SIGNALING	REACTOME_INTERFERON_ALPHA_BETA_SIGNALING	https://www.gsea-msigdb.org/gsea/msigdb/human/geneset/REACTOME_INTERFERON_ALPHA_BETA_SIGNALING	REACTOME
REACTOME_INTERFERON_GAMMA_SIGNALING	REACTOME_INTERFERON_GAMMA_SIGNALING	https://www.gsea-msigdb.org/gsea/msigdb/human/geneset/REACTOME_INTERFERON_GAMMA_SIGNALING	REACTOME
REACTOME_INTERFERON_SIGNALING	REACTOME_INTERFERON_SIGNALING	https://www.gsea-msigdb.org/gsea/msigdb/human/geneset/REACTOME_INTERFERON_SIGNALING	REACTOME
REACTOME_INTERLEUKIN_10_SIGNALING	REACTOME_INTERLEUKIN_10_SIGNALING	https://www.gsea-msigdb.org/gsea/msigdb/human/geneset/REACTOME_INTERLEUKIN_10_SIGNALING	REACTOME
REACTOME_INTERLEUKIN_12_FAMILY_SIGNALING	REACTOME_INTERLEUKIN_12_FAMILY_SIGNALING	https://www.gsea-msigdb.org/gsea/msigdb/human/geneset/REACTOME_INTERLEUKIN_12_FAMILY_SIGNALING	REACTOME
REACTOME_INTERLEUKIN_12_SIGNALING	REACTOME_INTERLEUKIN_12_SIGNALING	https://www.gsea-msigdb.org/gsea/msigdb/human/geneset/REACTOME_INTERLEUKIN_12_SIGNALING	REACTOME
REACTOME_INTERLEUKIN_15_SIGNALING	REACTOME_INTERLEUKIN_15_SIGNALING	https://www.gsea-msigdb.org/gsea/msigdb/human/geneset/REACTOME_INTERLEUKIN_15_SIGNALING	REACTOME
REACTOME_INTERLEUKIN_17_SIGNALING	REACTOME_INTERLEUKIN_17_SIGNALING	https://www.gsea-msigdb.org/gsea/msigdb/human/geneset/REACTOME_INTERLEUKIN_17_SIGNALING	REACTOME
REACTOME_INTERLEUKIN_18_SIGNALING	REACTOME_INTERLEUKIN_18_SIGNALING	https://www.gsea-msigdb.org/gsea/msigdb/human/geneset/REACTOME_INTERLEUKIN_18_SIGNALING	REACTOME
REACTOME_INTERLEUKIN_1_FAMILY_SIGNALING	REACTOME_INTERLEUKIN_1_FAMILY_SIGNALING	https://www.gsea-msigdb.org/gsea/msigdb/human/geneset/REACTOME_INTERLEUKIN_1_FAMILY_SIGNALING	REACTOME
REACTOME_INTERLEUKIN_1_PROCESSING	REACTOME_INTERLEUKIN_1_PROCESSING	https://www.gsea-msigdb.org/gsea/msigdb/human/geneset/REACTOME_INTERLEUKIN_1_PROCESSING	REACTOME
REACTOME_INTERLEUKIN_1_SIGNALING	REACTOME_INTERLEUKIN_1_SIGNALING	https://www.gsea-msigdb.org/gsea/msigdb/human/geneset/REACTOME_INTERLEUKIN_1_SIGNALING	REACTOME
REACTOME_INTERLEUKIN_20_FAMILY_SIGNALING	REACTOME_INTERLEUKIN_20_FAMILY_SIGNALING	https://www.gsea-msigdb.org/gsea/msigdb/human/geneset/REACTOME_INTERLEUKIN_20_FAMILY_SIGNALING	REACTOME
REACTOME_INTERLEUKIN_21_SIGNALING	REACTOME_INTERLEUKIN_21_SIGNALING	https://www.gsea-msigdb.org/gsea/msigdb/human/geneset/REACTOME_INTERLEUKIN_21_SIGNALING	REACTOME
REACTOME_INTERLEUKIN_23_SIGNALING	REACTOME_INTERLEUKIN_23_SIGNALING	https://www.gsea-msigdb.org/gsea/msigdb/human/geneset/REACTOME_INTERLEUKIN_23_SIGNALING	REACTOME
REACTOME_INTERLEUKIN_27_SIGNALING	REACTOME_INTERLEUKIN_27_SIGNALING	https://www.gsea-msigdb.org/gsea/msigdb/human/geneset/REACTOME_INTERLEUKIN_27_SIGNALING	REACTOME
REACTOME_INTERLEUKIN_2_FAMILY_SIGNALING	REACTOME_INTERLEUKIN_2_FAMILY_SIGNALING	https://www.gsea-msigdb.org/gsea/msigdb/human/geneset/REACTOME_INTERLEUKIN_2_FAMILY_SIGNALING	REACTOME
REACTOME_INTERLEUKIN_2_SIGNALING	REACTOME_INTERLEUKIN_2_SIGNALING	https://www.gsea-msigdb.org/gsea/msigdb/human/geneset/REACTOME_INTERLEUKIN_2_SIGNALING	REACTOME
REACTOME_INTERLEUKIN_35_SIGNALLING	REACTOME_INTERLEUKIN_35_SIGNALLING	https://www.gsea-msigdb.org/gsea/msigdb/human/geneset/REACTOME_INTERLEUKIN_35_SIGNALLING	REACTOME
REACTOME_INTERLEUKIN_36_PATHWAY	REACTOME_INTERLEUKIN_36_PATHWAY	https://www.gsea-msigdb.org/gsea/msigdb/human/geneset/REACTOME_INTERLEUKIN_36_PATHWAY	REACTOME
REACTOME_INTERLEUKIN_37_SIGNALING	REACTOME_INTERLEUKIN_37_SIGNALING	https://www.gsea-msigdb.org/gsea/msigdb/human/geneset/REACTOME_INTERLEUKIN_37_SIGNALING	REACTOME
REACTOME_INTERLEUKIN_3_INTERLEUKIN_5_AND_GM_CSF_SIGNALING	REACTOME_INTERLEUKIN_3_INTERLEUKIN_5_AND_GM_CSF_SIGNALING	https://www.gsea-msigdb.org/gsea/msigdb/human/geneset/REACTOME_INTERLEUKIN_3_INTERLEUKIN_5_AND_GM_CSF_SIGNALING	REACTOME
REACTOME_INTERLEUKIN_4_AND_INTERLEUKIN_13_SIGNALING	REACTOME_INTERLEUKIN_4_AND_INTERLEUKIN_13_SIGNALING	https://www.gsea-msigdb.org/gsea/msigdb/human/geneset/REACTOME_INTERLEUKIN_4_AND_INTERLEUKIN_13_SIGNALING	REACTOME
REACTOME_INTERLEUKIN_6_FAMILY_SIGNALING	REACTOME_INTERLEUKIN_6_FAMILY_SIGNALING	https://www.gsea-msigdb.org/gsea/msigdb/human/geneset/REACTOME_INTERLEUKIN_6_FAMILY_SIGNALING	REACTOME
REACTOME_INTERLEUKIN_6_SIGNALING	REACTOME_INTERLEUKIN_6_SIGNALING	https://www.gsea-msigdb.org/gsea/msigdb/human/geneset/REACTOME_INTERLEUKIN_6_SIGNALING	REACTOME
REACTOME_INTERLEUKIN_7_SIGNALING	REACTOME_INTERLEUKIN_7_SIGNALING	https://www.gsea-msigdb.org/gsea/msigdb/human/geneset/REACTOME_INTERLEUKIN_7_SIGNALING	REACTOME
REACTOME_INTERLEUKIN_9_SIGNALING	REACTOME_INTERLEUKIN_9_SIGNALING	https://www.gsea-msigdb.org/gsea/msigdb/human/geneset/REACTOME_INTERLEUKIN_9_SIGNALING	REACTOME
REACTOME_INTERLEUKIN_RECEPTOR_SHC_SIGNALING	REACTOME_INTERLEUKIN_RECEPTOR_SHC_SIGNALING	https://www.gsea-msigdb.org/gsea/msigdb/human/geneset/REACTOME_INTERLEUKIN_RECEPTOR_SHC_SIGNALING	REACTOME
REACTOME_INTESTINAL_ABSORPTION	REACTOME_INTESTINAL_ABSORPTION	https://www.gsea-msigdb.org/gsea/msigdb/human/geneset/REACTOME_INTESTINAL_ABSORPTION	REACTOME
REACTOME_INTRACELLULAR_SIGNALING_BY_SECOND_MESSENGERS	REACTOME_INTRACELLULAR_SIGNALING_BY_SECOND_MESSENGERS	https://www.gsea-msigdb.org/gsea/msigdb/human/geneset/REACTOME_INTRACELLULAR_SIGNALING_BY_SECOND_MESSENGERS	REACTOME
REACTOME_INTRAFLAGELLAR_TRANSPORT	REACTOME_INTRAFLAGELLAR_TRANSPORT	https://www.gsea-msigdb.org/gsea/msigdb/human/geneset/REACTOME_INTRAFLAGELLAR_TRANSPORT	REACTOME
REACTOME_INTRA_GOLGI_AND_RETROGRADE_GOLGI_TO_ER_TRAFFIC	REACTOME_INTRA_GOLGI_AND_RETROGRADE_GOLGI_TO_ER_TRAFFIC	https://www.gsea-msigdb.org/gsea/msigdb/human/geneset/REACTOME_INTRA_GOLGI_AND_RETROGRADE_GOLGI_TO_ER_TRAFFIC	REACTOME
REACTOME_INTRA_GOLGI_TRAFFIC	REACTOME_INTRA_GOLGI_TRAFFIC	https://www.gsea-msigdb.org/gsea/msigdb/human/geneset/REACTOME_INTRA_GOLGI_TRAFFIC	REACTOME
REACTOME_INTRINSIC_PATHWAY_FOR_APOPTOSIS	REACTOME_INTRINSIC_PATHWAY_FOR_APOPTOSIS	https://www.gsea-msigdb.org/gsea/msigdb/human/geneset/REACTOME_INTRINSIC_PATHWAY_FOR_APOPTOSIS	REACTOME
