source	source_disease_id	mondo_id	mapping_type	mapping_source
OMIM	OMIM:125000	MONDO:0007426	xref	mondo_obo_xref
OMIM	OMIM:125050	MONDO:0007427	xref	mondo_obo_xref
OMIM	OMIM:125230	MONDO:0007428	xref	mondo_obo_xref
OMIM	OMIM:125250	MONDO:0007429	xref	mondo_obo_xref
OMIM	OMIM:125280	MONDO:0007430	xref	mondo_obo_xref
OMIM	OMIM:125300	MONDO:0007431	xref	mondo_obo_xref
OMIM	OMIM:125320	MONDO:0007433	xref	mondo_obo_xref
OMIM	OMIM:125350	MONDO:0007434	xref	mondo_obo_xref
OMIM	OMIM:125370	MONDO:0007435	xref	mondo_obo_xref
OMIM	OMIM:125420	MONDO:0007437	xref	mondo_obo_xref
OMIM	OMIM:125440	MONDO:0007438	xref	mondo_obo_xref
OMIM	OMIM:125460	MONDO:0007439	xref	mondo_obo_xref
OMIM	OMIM:125480	MONDO:0007440	xref	mondo_obo_xref
OMIM	OMIM:125490	MONDO:0007441	xref	mondo_obo_xref
OMIM	OMIM:125500	MONDO:0007442	xref	mondo_obo_xref
OMIM	OMIM:125520	MONDO:0007443	xref	mondo_obo_xref
OMIM	OMIM:125540	MONDO:0007444	xref	mondo_obo_xref
OMIM	OMIM:125595	MONDO:0007445	xref	mondo_obo_xref
OMIM	OMIM:125600	MONDO:0007446	xref	mondo_obo_xref
OMIM	OMIM:125630	MONDO:0007447	xref	mondo_obo_xref
OMIM	OMIM:193050	MONDO:0007447	xref	mondo_obo_xref
OMIM	OMIM:125635	MONDO:0007448	xref	mondo_obo_xref
OMIM	OMIM:125640	MONDO:0007449	xref	mondo_obo_xref
OMIM	OMIM:125700	MONDO:0007450	xref	mondo_obo_xref
OMIM	OMIM:125800	MONDO:0007451	xref	mondo_obo_xref
OMIM	OMIM:125850	MONDO:0007452	xref	mondo_obo_xref
OMIM	OMIM:125851	MONDO:0007453	xref	mondo_obo_xref
OMIM	OMIM:125852	MONDO:0007454	xref	mondo_obo_xref
OMIM	OMIM:125890	MONDO:0007456	xref	mondo_obo_xref
OMIM	OMIM:125900	MONDO:0007457	xref	mondo_obo_xref
OMIM	OMIM:126050	MONDO:0007458	xref	mondo_obo_xref
OMIM	OMIM:126070	MONDO:0007459	xref	mondo_obo_xref
OMIM	OMIM:126180	MONDO:0007460	xref	mondo_obo_xref
OMIM	OMIM:126190	MONDO:0007461	xref	mondo_obo_xref
OMIM	OMIM:126250	MONDO:0007463	xref	mondo_obo_xref
OMIM	OMIM:126300	MONDO:0007464	xref	mondo_obo_xref
OMIM	OMIM:126320	MONDO:0007465	xref	mondo_obo_xref
OMIM	OMIM:126370	MONDO:0007466	xref	mondo_obo_xref
OMIM	OMIM:126390	MONDO:0007467	xref	mondo_obo_xref
OMIM	OMIM:126410	MONDO:0007468	xref	mondo_obo_xref
OMIM	OMIM:126500	MONDO:0007469	xref	mondo_obo_xref
OMIM	OMIM:126550	MONDO:0007470	xref	mondo_obo_xref
OMIM	OMIM:126600	MONDO:0007471	xref	mondo_obo_xref
OMIM	OMIM:126700	MONDO:0007472	xref	mondo_obo_xref
OMIM	OMIM:126840	MONDO:0007474	xref	mondo_obo_xref
OMIM	OMIM:126850	MONDO:0007475	xref	mondo_obo_xref
OMIM	OMIM:126900	MONDO:0007476	xref	mondo_obo_xref
OMIM	OMIM:127000	MONDO:0007478	xref	mondo_obo_xref
OMIM	OMIM:127100	MONDO:0007479	xref	mondo_obo_xref
OMIM	OMIM:127200	MONDO:0007480	xref	mondo_obo_xref
OMIM	OMIM:127300	MONDO:0007481	xref	mondo_obo_xref
OMIM	OMIM:127350	MONDO:0007482	xref	mondo_obo_xref
OMIM	OMIM:127400	MONDO:0007483	xref	mondo_obo_xref
OMIM	OMIM:127550	MONDO:0007485	xref	mondo_obo_xref
OMIM	OMIM:127600	MONDO:0007486	xref	mondo_obo_xref
OMIM	OMIM:127700	MONDO:0007487	xref	mondo_obo_xref
OMIM	OMIM:127750	MONDO:0007488	xref	mondo_obo_xref
OMIM	OMIM:127800	MONDO:0007489	xref	mondo_obo_xref
OMIM	OMIM:127820	MONDO:0007490	xref	mondo_obo_xref
OMIM	OMIM:128000	MONDO:0007491	xref	mondo_obo_xref
OMIM	OMIM:128100	MONDO:0007492	xref	mondo_obo_xref
OMIM	OMIM:128101	MONDO:0007493	xref	mondo_obo_xref
OMIM	OMIM:128230	MONDO:0007495	xref	mondo_obo_xref
OMIM	OMIM:128235	MONDO:0007496	xref	mondo_obo_xref
OMIM	OMIM:128290	MONDO:0007497	xref	mondo_obo_xref
OMIM	OMIM:128300	MONDO:0007498	xref	mondo_obo_xref
OMIM	OMIM:128500	MONDO:0007499	xref	mondo_obo_xref
OMIM	OMIM:128600	MONDO:0007500	xref	mondo_obo_xref
OMIM	OMIM:128700	MONDO:0007501	xref	mondo_obo_xref
OMIM	OMIM:128710	MONDO:0007502	xref	mondo_obo_xref
OMIM	OMIM:128800	MONDO:0007503	xref	mondo_obo_xref
OMIM	OMIM:128980	MONDO:0007504	xref	mondo_obo_xref
OMIM	OMIM:129000	MONDO:0007505	xref	mondo_obo_xref
OMIM	OMIM:129150	MONDO:0007506	xref	mondo_obo_xref
OMIM	OMIM:129200	MONDO:0007507	xref	mondo_obo_xref
OMIM	OMIM:129400	MONDO:0007508	xref	mondo_obo_xref
OMIM	OMIM:129490	MONDO:0007509	xref	mondo_obo_xref
OMIM	OMIM:129500	MONDO:0007510	xref	mondo_obo_xref
OMIM	OMIM:129510	MONDO:0007511	xref	mondo_obo_xref
OMIM	OMIM:129540	MONDO:0007512	xref	mondo_obo_xref
OMIM	OMIM:129550	MONDO:0007513	xref	mondo_obo_xref
OMIM	OMIM:129600	MONDO:0007514	xref	mondo_obo_xref
OMIM	OMIM:129750	MONDO:0007515	xref	mondo_obo_xref
OMIM	OMIM:129810	MONDO:0007516	xref	mondo_obo_xref
OMIM	OMIM:129830	MONDO:0007517	xref	mondo_obo_xref
OMIM	OMIM:129840	MONDO:0007518	xref	mondo_obo_xref
OMIM	OMIM:129850	MONDO:0007519	xref	mondo_obo_xref
OMIM	OMIM:129900	MONDO:0007520	xref	mondo_obo_xref
OMIM	OMIM:129905	MONDO:0007521	xref	mondo_obo_xref
OMIM	OMIM:130020	MONDO:0007523	xref	mondo_obo_xref
OMIM	OMIM:130050	MONDO:0007524	xref	mondo_obo_xref
OMIM	OMIM:130090	MONDO:0007528	xref	mondo_obo_xref
OMIM	OMIM:130100	MONDO:0007529	xref	mondo_obo_xref
OMIM	OMIM:130200	MONDO:0007530	xref	mondo_obo_xref
OMIM	OMIM:130300	MONDO:0007531	xref	mondo_obo_xref
OMIM	OMIM:130400	MONDO:0007532	xref	mondo_obo_xref
OMIM	OMIM:130600	MONDO:0007533	xref	mondo_obo_xref
OMIM	OMIM:130650	MONDO:0007534	xref	mondo_obo_xref
OMIM	OMIM:130700	MONDO:0007535	xref	mondo_obo_xref
OMIM	OMIM:130710	MONDO:0007536	xref	mondo_obo_xref
OMIM	OMIM:130720	MONDO:0007537	xref	mondo_obo_xref
OMIM	OMIM:130900	MONDO:0007538	xref	mondo_obo_xref
OMIM	OMIM:130950	MONDO:0007539	xref	mondo_obo_xref
OMIM	OMIM:131100	MONDO:0007540	xref	mondo_obo_xref
OMIM	OMIM:131200	MONDO:0007541	xref	mondo_obo_xref
OMIM	OMIM:131400	MONDO:0007544	xref	mondo_obo_xref
OMIM	OMIM:131430	MONDO:0007545	xref	mondo_obo_xref
OMIM	OMIM:131440	MONDO:0007546	xref	mondo_obo_xref
OMIM	OMIM:131600	MONDO:0007547	xref	mondo_obo_xref
OMIM	OMIM:131705	MONDO:0007548	xref	mondo_obo_xref
OMIM	OMIM:131750	MONDO:0007549	xref	mondo_obo_xref
OMIM	OMIM:131760	MONDO:0007550	xref	mondo_obo_xref
OMIM	OMIM:131800	MONDO:0007551	xref	mondo_obo_xref
OMIM	OMIM:131850	MONDO:0007552	xref	mondo_obo_xref
OMIM	OMIM:131880	MONDO:0007553	xref	mondo_obo_xref
OMIM	OMIM:131900	MONDO:0007554	xref	mondo_obo_xref
OMIM	OMIM:131950	MONDO:0007555	xref	mondo_obo_xref
OMIM	OMIM:131960	MONDO:0007556	xref	mondo_obo_xref
OMIM	OMIM:132000	MONDO:0007557	xref	mondo_obo_xref
OMIM	OMIM:132090	MONDO:0007558	xref	mondo_obo_xref
OMIM	OMIM:132100	MONDO:0007559	xref	mondo_obo_xref
OMIM	OMIM:132300	MONDO:0007560	xref	mondo_obo_xref
OMIM	OMIM:132400	MONDO:0007561	xref	mondo_obo_xref
OMIM	OMIM:132450	MONDO:0007562	xref	mondo_obo_xref
OMIM	OMIM:132600	MONDO:0007564	xref	mondo_obo_xref
OMIM	OMIM:132700	MONDO:0007565	xref	mondo_obo_xref
OMIM	OMIM:132800	MONDO:0007566	xref	mondo_obo_xref
OMIM	OMIM:132850	MONDO:0007567	xref	mondo_obo_xref
OMIM	OMIM:132900	MONDO:0007568	xref	mondo_obo_xref
OMIM	OMIM:132990	MONDO:0007569	xref	mondo_obo_xref
OMIM	OMIM:133000	MONDO:0007570	xref	mondo_obo_xref
OMIM	OMIM:133020	MONDO:0007571	xref	mondo_obo_xref
OMIM	OMIM:133100	MONDO:0007572	xref	mondo_obo_xref
OMIM	OMIM:133180	MONDO:0007573	xref	mondo_obo_xref
OMIM	OMIM:133190	MONDO:0007574	xref	mondo_obo_xref
OMIM	OMIM:133239	MONDO:0007576	xref	mondo_obo_xref
OMIM	OMIM:133240	MONDO:0007577	xref	mondo_obo_xref
OMIM	OMIM:133260	MONDO:0007578	xref	mondo_obo_xref
OMIM	OMIM:133270	MONDO:0007579	xref	mondo_obo_xref
OMIM	OMIM:133300	MONDO:0007580	xref	mondo_obo_xref
OMIM	OMIM:133500	MONDO:0007581	xref	mondo_obo_xref
OMIM	OMIM:133600	MONDO:0007583	xref	mondo_obo_xref
OMIM	OMIM:133690	MONDO:0007584	xref	mondo_obo_xref
OMIM	OMIM:133700	MONDO:0007585	xref	mondo_obo_xref
OMIM	OMIM:133701	MONDO:0007586	xref	mondo_obo_xref
OMIM	OMIM:133705	MONDO:0007587	xref	mondo_obo_xref
OMIM	OMIM:133750	MONDO:0007588	xref	mondo_obo_xref
OMIM	OMIM:133780	MONDO:0007589	xref	mondo_obo_xref
OMIM	OMIM:133900	MONDO:0007590	xref	mondo_obo_xref
OMIM	OMIM:134000	MONDO:0007591	xref	mondo_obo_xref
OMIM	OMIM:134200	MONDO:0007592	xref	mondo_obo_xref
OMIM	OMIM:134300	MONDO:0007593	xref	mondo_obo_xref
OMIM	OMIM:134400	MONDO:0007594	xref	mondo_obo_xref
OMIM	OMIM:134430	MONDO:0007595	xref	mondo_obo_xref
OMIM	OMIM:134510	MONDO:0007597	xref	mondo_obo_xref
OMIM	OMIM:134520	MONDO:0007598	xref	mondo_obo_xref
OMIM	OMIM:134540	MONDO:0007599	xref	mondo_obo_xref
OMIM	OMIM:134610	MONDO:0007601	xref	mondo_obo_xref
OMIM	OMIM:134700	MONDO:0007602	xref	mondo_obo_xref
OMIM	OMIM:134750	MONDO:0007603	xref	mondo_obo_xref
OMIM	OMIM:134780	MONDO:0007604	xref	mondo_obo_xref
OMIM	OMIM:134900	MONDO:0007605	xref	mondo_obo_xref
OMIM	OMIM:135100	MONDO:0007606	xref	mondo_obo_xref
OMIM	OMIM:135290	MONDO:0007608	xref	mondo_obo_xref
OMIM	OMIM:135300	MONDO:0007609	xref	mondo_obo_xref
OMIM	OMIM:135400	MONDO:0007610	xref	mondo_obo_xref
OMIM	OMIM:135550	MONDO:0007612	xref	mondo_obo_xref
OMIM	OMIM:135750	MONDO:0007615	xref	mondo_obo_xref
OMIM	OMIM:135800	MONDO:0007616	xref	mondo_obo_xref
OMIM	OMIM:135900	MONDO:0007617	xref	mondo_obo_xref
OMIM	OMIM:609943	MONDO:0007617	xref	mondo_obo_xref
OMIM	OMIM:614562	MONDO:0007617	xref	mondo_obo_xref
OMIM	OMIM:135950	MONDO:0007618	xref	mondo_obo_xref
OMIM	OMIM:136000	MONDO:0007619	xref	mondo_obo_xref
OMIM	OMIM:136120	MONDO:0007620	xref	mondo_obo_xref
OMIM	OMIM:136140	MONDO:0007621	xref	mondo_obo_xref
OMIM	OMIM:136150	MONDO:0007622	xref	mondo_obo_xref
OMIM	OMIM:136200	MONDO:0007623	xref	mondo_obo_xref
OMIM	OMIM:136300	MONDO:0007624	xref	mondo_obo_xref
OMIM	OMIM:136400	MONDO:0007625	xref	mondo_obo_xref
OMIM	OMIM:136480	MONDO:0007626	xref	mondo_obo_xref
OMIM	OMIM:136500	MONDO:0007627	xref	mondo_obo_xref
OMIM	OMIM:136520	MONDO:0007628	xref	mondo_obo_xref
OMIM	OMIM:136540	MONDO:0007629	xref	mondo_obo_xref
OMIM	OMIM:136550	MONDO:0007630	xref	mondo_obo_xref
OMIM	OMIM:136570	MONDO:0007631	xref	mondo_obo_xref
OMIM	OMIM:136580	MONDO:0007632	xref	mondo_obo_xref
OMIM	OMIM:136600	MONDO:0007633	xref	mondo_obo_xref
OMIM	OMIM:136630	MONDO:0007634	xref	mondo_obo_xref
OMIM	OMIM:136680	MONDO:0007635	xref	mondo_obo_xref
OMIM	OMIM:136760	MONDO:0007636	xref	mondo_obo_xref
OMIM	OMIM:136800	MONDO:0007637	xref	mondo_obo_xref
OMIM	OMIM:136830	MONDO:0007638	xref	mondo_obo_xref
OMIM	OMIM:136880	MONDO:0007639	xref	mondo_obo_xref
OMIM	OMIM:136900	MONDO:0007640	xref	mondo_obo_xref
OMIM	OMIM:137000	MONDO:0007641	xref	mondo_obo_xref
OMIM	OMIM:137040	MONDO:0007642	xref	mondo_obo_xref
OMIM	OMIM:137050	MONDO:0007643	xref	mondo_obo_xref
OMIM	OMIM:137100	MONDO:0007644	xref	mondo_obo_xref
OMIM	OMIM:137130	MONDO:0007645	xref	mondo_obo_xref
OMIM	OMIM:137200	MONDO:0007646	xref	mondo_obo_xref
OMIM	OMIM:137210	MONDO:0007647	xref	mondo_obo_xref
OMIM	OMIM:137220	MONDO:0007649	xref	mondo_obo_xref
OMIM	OMIM:137245	MONDO:0007650	xref	mondo_obo_xref
OMIM	OMIM:137270	MONDO:0007651	xref	mondo_obo_xref
OMIM	OMIM:137280	MONDO:0007652	xref	mondo_obo_xref
OMIM	OMIM:137360	MONDO:0007653	xref	mondo_obo_xref
OMIM	OMIM:137370	MONDO:0007654	xref	mondo_obo_xref
OMIM	OMIM:137400	MONDO:0007655	xref	mondo_obo_xref
OMIM	OMIM:137440	MONDO:0007656	xref	mondo_obo_xref
OMIM	OMIM:137500	MONDO:0007657	xref	mondo_obo_xref
OMIM	OMIM:137560	MONDO:0007659	xref	mondo_obo_xref
OMIM	OMIM:137575	MONDO:0007660	xref	mondo_obo_xref
OMIM	OMIM:137580	MONDO:0007661	xref	mondo_obo_xref
OMIM	OMIM:137600	MONDO:0007662	xref	mondo_obo_xref
OMIM	OMIM:137700	MONDO:0007663	xref	mondo_obo_xref
OMIM	OMIM:137750	MONDO:0007664	xref	mondo_obo_xref
OMIM	OMIM:137763	MONDO:0007666	xref	mondo_obo_xref
OMIM	OMIM:137900	MONDO:0007668	xref	mondo_obo_xref
OMIM	OMIM:137920	MONDO:0007669	xref	mondo_obo_xref
OMIM	OMIM:138000	MONDO:0007672	xref	mondo_obo_xref
OMIM	OMIM:138070	MONDO:0007673	xref	mondo_obo_xref
OMIM	OMIM:138110	MONDO:0007674	xref	mondo_obo_xref
OMIM	OMIM:138277	MONDO:0007675	xref	mondo_obo_xref
OMIM	OMIM:138340	MONDO:0007676	xref	mondo_obo_xref
OMIM	OMIM:138500	MONDO:0007677	xref	mondo_obo_xref
OMIM	OMIM:138710	MONDO:0007678	xref	mondo_obo_xref
OMIM	OMIM:138770	MONDO:0007679	xref	mondo_obo_xref
OMIM	OMIM:138790	MONDO:0007680	xref	mondo_obo_xref
OMIM	OMIM:138800	MONDO:0007681	xref	mondo_obo_xref
OMIM	OMIM:138920	MONDO:0007682	xref	mondo_obo_xref
OMIM	OMIM:138930	MONDO:0007683	xref	mondo_obo_xref
OMIM	OMIM:139000	MONDO:0007685	xref	mondo_obo_xref
OMIM	OMIM:139090	MONDO:0007686	xref	mondo_obo_xref
OMIM	OMIM:139100	MONDO:0007687	xref	mondo_obo_xref
OMIM	OMIM:139210	MONDO:0007688	xref	mondo_obo_xref
OMIM	OMIM:139290	MONDO:0007689	xref	mondo_obo_xref
OMIM	OMIM:139300	MONDO:0007690	xref	mondo_obo_xref
OMIM	OMIM:139393	MONDO:0007691	xref	mondo_obo_xref
OMIM	OMIM:139500	MONDO:0007692	xref	mondo_obo_xref
OMIM	OMIM:139600	MONDO:0007693	xref	mondo_obo_xref
OMIM	OMIM:139630	MONDO:0007694	xref	mondo_obo_xref
OMIM	OMIM:139650	MONDO:0007695	xref	mondo_obo_xref
OMIM	OMIM:139750	MONDO:0007696	xref	mondo_obo_xref
OMIM	OMIM:139800	MONDO:0007697	xref	mondo_obo_xref
OMIM	OMIM:140000	MONDO:0007698	xref	mondo_obo_xref
OMIM	OMIM:140300	MONDO:0007699	xref	mondo_obo_xref
OMIM	OMIM:140350	MONDO:0007700	xref	mondo_obo_xref
OMIM	OMIM:140400	MONDO:0007701	xref	mondo_obo_xref
OMIM	OMIM:140450	MONDO:0007702	xref	mondo_obo_xref
OMIM	OMIM:140600	MONDO:0007704	xref	mondo_obo_xref
OMIM	OMIM:140700	MONDO:0007705	xref	mondo_obo_xref
OMIM	OMIM:140850	MONDO:0007706	xref	mondo_obo_xref
OMIM	OMIM:140900	MONDO:0007707	xref	mondo_obo_xref
OMIM	OMIM:141000	MONDO:0007708	xref	mondo_obo_xref
OMIM	OMIM:141200	MONDO:0007709	xref	mondo_obo_xref
OMIM	OMIM:141300	MONDO:0007710	xref	mondo_obo_xref
OMIM	OMIM:141350	MONDO:0007711	xref	mondo_obo_xref
OMIM	OMIM:141400	MONDO:0007712	xref	mondo_obo_xref
OMIM	OMIM:141405	MONDO:0007713	xref	mondo_obo_xref
OMIM	OMIM:141700	MONDO:0007715	xref	mondo_obo_xref
OMIM	OMIM:141750	MONDO:0007716	xref	mondo_obo_xref
OMIM	OMIM:142309	MONDO:0007717	xref	mondo_obo_xref
OMIM	OMIM:142330	MONDO:0007718	xref	mondo_obo_xref
OMIM	OMIM:142340	MONDO:0007719	xref	mondo_obo_xref
OMIM	OMIM:142350	MONDO:0007720	xref	mondo_obo_xref
OMIM	OMIM:142400	MONDO:0007721	xref	mondo_obo_xref
OMIM	OMIM:142500	MONDO:0007722	xref	mondo_obo_xref
OMIM	OMIM:142623	MONDO:0007723	xref	mondo_obo_xref
OMIM	OMIM:142625	MONDO:0007724	xref	mondo_obo_xref
OMIM	OMIM:142630	MONDO:0007725	xref	mondo_obo_xref
OMIM	OMIM:142669	MONDO:0007726	xref	mondo_obo_xref
OMIM	OMIM:142680	MONDO:0007727	xref	mondo_obo_xref
OMIM	OMIM:142690	MONDO:0007728	xref	mondo_obo_xref
OMIM	OMIM:142700	MONDO:0007729	xref	mondo_obo_xref
OMIM	OMIM:142730	MONDO:0007730	xref	mondo_obo_xref
OMIM	OMIM:142770	MONDO:0007731	xref	mondo_obo_xref
OMIM	OMIM:142900	MONDO:0007732	xref	mondo_obo_xref
OMIM	OMIM:142945	MONDO:0007733	xref	mondo_obo_xref
OMIM	OMIM:142946	MONDO:0007734	xref	mondo_obo_xref
OMIM	OMIM:143000	MONDO:0007735	xref	mondo_obo_xref
OMIM	OMIM:143050	MONDO:0007737	xref	mondo_obo_xref
OMIM	OMIM:143095	MONDO:0007738	xref	mondo_obo_xref
OMIM	OMIM:143100	MONDO:0007739	xref	mondo_obo_xref
OMIM	OMIM:143200	MONDO:0007740	xref	mondo_obo_xref
OMIM	OMIM:143460	MONDO:0007742	xref	mondo_obo_xref
OMIM	OMIM:143470	MONDO:0007744	xref	mondo_obo_xref
OMIM	OMIM:143500	MONDO:0007745	xref	mondo_obo_xref
OMIM	OMIM:143850	MONDO:0007746	xref	mondo_obo_xref
OMIM	OMIM:143860	MONDO:0007747	xref	mondo_obo_xref
OMIM	OMIM:143870	MONDO:0007748	xref	mondo_obo_xref
OMIM	OMIM:143890	MONDO:0007750	xref	mondo_obo_xref
OMIM	OMIM:144010	MONDO:0007751	xref	mondo_obo_xref
OMIM	OMIM:144050	MONDO:0007752	xref	mondo_obo_xref
OMIM	OMIM:144100	MONDO:0007753	xref	mondo_obo_xref
OMIM	OMIM:144110	MONDO:0007754	xref	mondo_obo_xref
OMIM	OMIM:144120	MONDO:0007755	xref	mondo_obo_xref
OMIM	OMIM:144150	MONDO:0007756	xref	mondo_obo_xref
OMIM	OMIM:144190	MONDO:0007757	xref	mondo_obo_xref
OMIM	OMIM:144200	MONDO:0007758	xref	mondo_obo_xref
OMIM	OMIM:144250	MONDO:0007759	xref	mondo_obo_xref
OMIM	OMIM:144300	MONDO:0007760	xref	mondo_obo_xref
OMIM	OMIM:144600	MONDO:0007761	xref	mondo_obo_xref
OMIM	OMIM:144650	MONDO:0007762	xref	mondo_obo_xref
OMIM	OMIM:144700	MONDO:0007763	xref	mondo_obo_xref
OMIM	OMIM:144750	MONDO:0007764	xref	mondo_obo_xref
OMIM	OMIM:607636	MONDO:0007764	xref	mondo_obo_xref
OMIM	OMIM:144755	MONDO:0007765	xref	mondo_obo_xref
OMIM	OMIM:144800	MONDO:0007766	xref	mondo_obo_xref
OMIM	OMIM:145000	MONDO:0007767	xref	mondo_obo_xref
OMIM	OMIM:145001	MONDO:0007768	xref	mondo_obo_xref
OMIM	OMIM:145100	MONDO:0007769	xref	mondo_obo_xref
OMIM	OMIM:145200	MONDO:0007770	xref	mondo_obo_xref
OMIM	OMIM:145250	MONDO:0007771	xref	mondo_obo_xref
OMIM	OMIM:145260	MONDO:0007772	xref	mondo_obo_xref
OMIM	OMIM:145270	MONDO:0007773	xref	mondo_obo_xref
OMIM	OMIM:145290	MONDO:0007774	xref	mondo_obo_xref
OMIM	OMIM:145295	MONDO:0007775	xref	mondo_obo_xref
OMIM	OMIM:145300	MONDO:0007776	xref	mondo_obo_xref
OMIM	OMIM:145350	MONDO:0007777	xref	mondo_obo_xref
OMIM	OMIM:145400	MONDO:0007778	xref	mondo_obo_xref
OMIM	OMIM:145410	MONDO:0007779	xref	mondo_obo_xref
OMIM	OMIM:145500	MONDO:0007781	xref	mondo_obo_xref
OMIM	OMIM:145590	MONDO:0007782	xref	mondo_obo_xref
OMIM	OMIM:145600	MONDO:0007783	xref	mondo_obo_xref
OMIM	OMIM:145650	MONDO:0007784	xref	mondo_obo_xref
OMIM	OMIM:145680	MONDO:0007785	xref	mondo_obo_xref
OMIM	OMIM:145701	MONDO:0007787	xref	mondo_obo_xref
OMIM	OMIM:145750	MONDO:0007788	xref	mondo_obo_xref
OMIM	OMIM:145800	MONDO:0007789	xref	mondo_obo_xref
OMIM	OMIM:145900	MONDO:0007790	xref	mondo_obo_xref
OMIM	OMIM:145980	MONDO:0007791	xref	mondo_obo_xref
OMIM	OMIM:145981	MONDO:0007792	xref	mondo_obo_xref
OMIM	OMIM:146000	MONDO:0007793	xref	mondo_obo_xref
OMIM	OMIM:146110	MONDO:0007794	xref	mondo_obo_xref
OMIM	OMIM:146160	MONDO:0007795	xref	mondo_obo_xref
OMIM	OMIM:146200	MONDO:0007796	xref	mondo_obo_xref
OMIM	OMIM:146255	MONDO:0007797	xref	mondo_obo_xref
OMIM	OMIM:146350	MONDO:0007799	xref	mondo_obo_xref
OMIM	OMIM:146390	MONDO:0007800	xref	mondo_obo_xref
OMIM	OMIM:146400	MONDO:0007801	xref	mondo_obo_xref
OMIM	OMIM:146450	MONDO:0007802	xref	mondo_obo_xref
OMIM	OMIM:146510	MONDO:0007804	xref	mondo_obo_xref
OMIM	OMIM:146520	MONDO:0007805	xref	mondo_obo_xref
OMIM	OMIM:146580	MONDO:0007807	xref	mondo_obo_xref
OMIM	OMIM:146590	MONDO:0007808	xref	mondo_obo_xref
OMIM	OMIM:146600	MONDO:0007809	xref	mondo_obo_xref
OMIM	OMIM:146700	MONDO:0007810	xref	mondo_obo_xref
OMIM	OMIM:146720	MONDO:0007811	xref	mondo_obo_xref
OMIM	OMIM:146750	MONDO:0007812	xref	mondo_obo_xref
OMIM	OMIM:146800	MONDO:0007813	xref	mondo_obo_xref
OMIM	OMIM:146830	MONDO:0007814	xref	mondo_obo_xref
OMIM	OMIM:146850	MONDO:0007816	xref	mondo_obo_xref
OMIM	OMIM:147050	MONDO:0007817	xref	mondo_obo_xref
OMIM	OMIM:146840	MONDO:0007818	xref	mondo_obo_xref
OMIM	OMIM:147060	MONDO:0007818	xref	mondo_obo_xref
OMIM	OMIM:147250	MONDO:0007819	xref	mondo_obo_xref
OMIM	OMIM:147251	MONDO:0007820	xref	mondo_obo_xref
OMIM	OMIM:147260	MONDO:0007821	xref	mondo_obo_xref
OMIM	OMIM:147300	MONDO:0007822	xref	mondo_obo_xref
OMIM	OMIM:147320	MONDO:0007823	xref	mondo_obo_xref
OMIM	OMIM:147330	MONDO:0007824	xref	mondo_obo_xref
OMIM	OMIM:147350	MONDO:0007825	xref	mondo_obo_xref
OMIM	OMIM:147400	MONDO:0007826	xref	mondo_obo_xref
OMIM	OMIM:147421	MONDO:0007827	xref	mondo_obo_xref
OMIM	OMIM:147480	MONDO:0007829	xref	mondo_obo_xref
OMIM	OMIM:147530	MONDO:0007830	xref	mondo_obo_xref
OMIM	OMIM:147540	MONDO:0007831	xref	mondo_obo_xref
OMIM	OMIM:147560	MONDO:0007832	xref	mondo_obo_xref
OMIM	OMIM:147610	MONDO:0007833	xref	mondo_obo_xref
OMIM	OMIM:147630	MONDO:0007834	xref	mondo_obo_xref
OMIM	OMIM:147710	MONDO:0007835	xref	mondo_obo_xref
OMIM	OMIM:147750	MONDO:0007836	xref	mondo_obo_xref
OMIM	OMIM:147770	MONDO:0007837	xref	mondo_obo_xref
OMIM	OMIM:147791	MONDO:0007838	xref	mondo_obo_xref
OMIM	OMIM:147800	MONDO:0007839	xref	mondo_obo_xref
OMIM	OMIM:147820	MONDO:0007840	xref	mondo_obo_xref
OMIM	OMIM:147891	MONDO:0007841	xref	mondo_obo_xref
OMIM	OMIM:147900	MONDO:0007842	xref	mondo_obo_xref
OMIM	OMIM:147920	MONDO:0007843	xref	mondo_obo_xref
OMIM	OMIM:147950	MONDO:0007844	xref	mondo_obo_xref
OMIM	OMIM:148000	MONDO:0007845	xref	mondo_obo_xref
OMIM	OMIM:148050	MONDO:0007846	xref	mondo_obo_xref
OMIM	OMIM:148100	MONDO:0007847	xref	mondo_obo_xref
OMIM	OMIM:148190	MONDO:0007848	xref	mondo_obo_xref
OMIM	OMIM:148200	MONDO:0007849	xref	mondo_obo_xref
OMIM	OMIM:148210	MONDO:0007850	xref	mondo_obo_xref
OMIM	OMIM:148300	MONDO:0007851	xref	mondo_obo_xref
OMIM	OMIM:148350	MONDO:0007852	xref	mondo_obo_xref
OMIM	OMIM:148360	MONDO:0007853	xref	mondo_obo_xref
OMIM	OMIM:148370	MONDO:0007854	xref	mondo_obo_xref
OMIM	OMIM:148390	MONDO:0007855	xref	mondo_obo_xref
OMIM	OMIM:148500	MONDO:0007856	xref	mondo_obo_xref
OMIM	OMIM:148520	MONDO:0007857	xref	mondo_obo_xref
OMIM	OMIM:148600	MONDO:0007858	xref	mondo_obo_xref
OMIM	OMIM:148700	MONDO:0007859	xref	mondo_obo_xref
OMIM	OMIM:148730	MONDO:0007860	xref	mondo_obo_xref
OMIM	OMIM:148800	MONDO:0007861	xref	mondo_obo_xref
OMIM	OMIM:148820	MONDO:0007862	xref	mondo_obo_xref
