disease_id	gene_symbol	gene_weight	evidence_source
Orpha_89938	BSND	1	Orphapacket_gene_mapping
Orpha_89938	CLCNKB	1	Orphapacket_gene_mapping
Orpha_89938	CLCNKA	1	Orphapacket_gene_mapping
Orpha_90	ARG1	1	Orphapacket_gene_mapping
Orpha_900	HLA-DPA1	0.6	Orphapacket_gene_mapping
Orpha_900	HLA-DPB1	0.6	Orphapacket_gene_mapping
Orpha_900	CTLA4	0.6	Orphapacket_gene_mapping
Orpha_900	PTPN22	0.6	Orphapacket_gene_mapping
Orpha_900	PRTN3	0.6	Orphapacket_gene_mapping
Orpha_90023	LAMTOR2	1	Orphapacket_gene_mapping
Orpha_90024	FGF3	1	Orphapacket_gene_mapping
Orpha_90026	SCN9A	1	Orphapacket_gene_mapping
Orpha_90039	HBB	1	Orphapacket_gene_mapping
Orpha_90042	EPOR	1	Orphapacket_gene_mapping
Orpha_90044	ABCB6	1	Orphapacket_gene_mapping
Orpha_90045	SLC46A1	1	Orphapacket_gene_mapping
Orpha_90050	LRP5	0.6	Orphapacket_gene_mapping
Orpha_90050	FZD4	0.6	Orphapacket_gene_mapping
Orpha_90050	NDP	0.6	Orphapacket_gene_mapping
Orpha_90117	TFG	1	Orphapacket_gene_mapping
Orpha_90153	LMNA	1	Orphapacket_gene_mapping
Orpha_90154	ZMPSTE24	1	Orphapacket_gene_mapping
Orpha_90186	EPHB4	1	Orphapacket_gene_mapping
Orpha_902	WRN	1	Orphapacket_gene_mapping
Orpha_90307	RASA1	1	Orphapacket_gene_mapping
Orpha_90308	AGGF1	0.6	Orphapacket_gene_mapping
Orpha_90308	PIK3CA	1	Orphapacket_gene_mapping
Orpha_90321	ERCC4	1	Orphapacket_gene_mapping
Orpha_90321	ERCC6	1	Orphapacket_gene_mapping
Orpha_90321	ERCC8	1	Orphapacket_gene_mapping
Orpha_90322	ERCC6	1	Orphapacket_gene_mapping
Orpha_90322	ERCC8	1	Orphapacket_gene_mapping
Orpha_90322	ERCC1	1	Orphapacket_gene_mapping
Orpha_90324	ERCC6	1	Orphapacket_gene_mapping
Orpha_90324	ERCC8	1	Orphapacket_gene_mapping
Orpha_90340	NOD2	1	Orphapacket_gene_mapping
Orpha_90342	POLH	1	Orphapacket_gene_mapping
Orpha_90348	ALDH18A1	1	Orphapacket_gene_mapping
Orpha_90348	FBLN5	1	Orphapacket_gene_mapping
Orpha_90348	ELN	1	Orphapacket_gene_mapping
Orpha_90349	EFEMP2	1	Orphapacket_gene_mapping
Orpha_90349	FBLN5	1	Orphapacket_gene_mapping
Orpha_90349	LTBP1	1	Orphapacket_gene_mapping
Orpha_90354	ZNF469	1	Orphapacket_gene_mapping
Orpha_90354	PRDM5	1	Orphapacket_gene_mapping
Orpha_90368	KRT74	1	Orphapacket_gene_mapping
Orpha_90368	CDSN	1	Orphapacket_gene_mapping
Orpha_904	STX1A	0.2	Orphapacket_gene_mapping
Orpha_904	TBL2	0.2	Orphapacket_gene_mapping
Orpha_904	GTF2IRD2	0.2	Orphapacket_gene_mapping
Orpha_904	VPS37D	0.2	Orphapacket_gene_mapping
Orpha_904	FKBP6	0.2	Orphapacket_gene_mapping
Orpha_904	NCF1	0.2	Orphapacket_gene_mapping
Orpha_904	TMEM270	0.2	Orphapacket_gene_mapping
Orpha_904	EIF4H	0.2	Orphapacket_gene_mapping
Orpha_904	METTL27	0.2	Orphapacket_gene_mapping
Orpha_904	BUD23	0.2	Orphapacket_gene_mapping
Orpha_904	BAZ1B	0.2	Orphapacket_gene_mapping
Orpha_904	CLIP2	0.2	Orphapacket_gene_mapping
Orpha_904	ELN	0.2	Orphapacket_gene_mapping
Orpha_904	GTF2I	0.2	Orphapacket_gene_mapping
Orpha_904	GTF2IRD1	0.2	Orphapacket_gene_mapping
Orpha_904	LIMK1	0.2	Orphapacket_gene_mapping
Orpha_905	ATP7B	1	Orphapacket_gene_mapping
Orpha_906	WAS	1	Orphapacket_gene_mapping
Orpha_906	WIPF1	1	Orphapacket_gene_mapping
Orpha_90647	KCNE1	1	Orphapacket_gene_mapping
Orpha_90647	KCNQ1	1	Orphapacket_gene_mapping
Orpha_90650	FLNA	1	Orphapacket_gene_mapping
Orpha_90652	FLNA	1	Orphapacket_gene_mapping
Orpha_90653	COL2A1	1	Orphapacket_gene_mapping
Orpha_90654	COL11A1	1	Orphapacket_gene_mapping
Orpha_90658	PMP22	1	Orphapacket_gene_mapping
Orpha_90673	TSHR	1	Orphapacket_gene_mapping
Orpha_90674	TSHB	1	Orphapacket_gene_mapping
Orpha_90695	SOX3	1	Orphapacket_gene_mapping
Orpha_90695	PROP1	1	Orphapacket_gene_mapping
Orpha_90791	HSD3B2	1	Orphapacket_gene_mapping
Orpha_90793	CYP17A1	1	Orphapacket_gene_mapping
Orpha_90795	CYP11B1	1	Orphapacket_gene_mapping
Orpha_90796	CYB5A	1	Orphapacket_gene_mapping
Orpha_90796	CYP17A1	1	Orphapacket_gene_mapping
Orpha_90797	AR	1	Orphapacket_gene_mapping
Orpha_908	FMR1	1	Orphapacket_gene_mapping
Orpha_909	CYP27A1	1	Orphapacket_gene_mapping
Orpha_91	CYP19A1	1	Orphapacket_gene_mapping
Orpha_910	XPA	1	Orphapacket_gene_mapping
Orpha_910	ERCC3	1	Orphapacket_gene_mapping
Orpha_910	XPC	1	Orphapacket_gene_mapping
Orpha_910	DDB2	1	Orphapacket_gene_mapping
Orpha_910	ERCC4	1	Orphapacket_gene_mapping
Orpha_910	ERCC5	1	Orphapacket_gene_mapping
Orpha_910	ERCC2	1	Orphapacket_gene_mapping
Orpha_911	ZAP70	1	Orphapacket_gene_mapping
Orpha_91130	SLC25A3	1	Orphapacket_gene_mapping
Orpha_91131	DOLK	1	Orphapacket_gene_mapping
Orpha_91132	ST14	1	Orphapacket_gene_mapping
Orpha_91135	GGCX	1	Orphapacket_gene_mapping
Orpha_912	PEX11B	1	Orphapacket_gene_mapping
Orpha_912	PEX2	1	Orphapacket_gene_mapping
Orpha_912	PEX1	1	Orphapacket_gene_mapping
Orpha_912	PEX10	1	Orphapacket_gene_mapping
Orpha_912	PEX12	1	Orphapacket_gene_mapping
Orpha_912	PEX13	1	Orphapacket_gene_mapping
Orpha_912	PEX14	1	Orphapacket_gene_mapping
Orpha_912	PEX16	1	Orphapacket_gene_mapping
Orpha_912	PEX19	1	Orphapacket_gene_mapping
Orpha_912	PEX26	1	Orphapacket_gene_mapping
Orpha_912	PEX3	1	Orphapacket_gene_mapping
Orpha_912	PEX5	1	Orphapacket_gene_mapping
Orpha_912	PEX6	1	Orphapacket_gene_mapping
Orpha_91347	CDH23	0.6	Orphapacket_gene_mapping
Orpha_91387	FOXE3	1	Orphapacket_gene_mapping
Orpha_91387	THSD4	1	Orphapacket_gene_mapping
Orpha_91387	SMAD2	1	Orphapacket_gene_mapping
Orpha_91387	LOX	1	Orphapacket_gene_mapping
Orpha_91387	HEY2	1	Orphapacket_gene_mapping
Orpha_91387	EFEMP2	1	Orphapacket_gene_mapping
Orpha_91387	TGFB3	1	Orphapacket_gene_mapping
Orpha_91387	TGFBR1	1	Orphapacket_gene_mapping
Orpha_91387	TGFBR2	1	Orphapacket_gene_mapping
Orpha_91387	FBN1	1	Orphapacket_gene_mapping
Orpha_91387	ACTA2	1	Orphapacket_gene_mapping
Orpha_91387	MYLK	1	Orphapacket_gene_mapping
Orpha_91387	SMAD3	1	Orphapacket_gene_mapping
Orpha_91387	PRKG1	1	Orphapacket_gene_mapping
Orpha_91387	MFAP5	1	Orphapacket_gene_mapping
Orpha_91387	TGFB2	1	Orphapacket_gene_mapping
Orpha_91387	SMAD4	1	Orphapacket_gene_mapping
Orpha_91387	MYH11	1	Orphapacket_gene_mapping
Orpha_91414	CTNNB1	1	Orphapacket_gene_mapping
Orpha_91495	FZD4	1	Orphapacket_gene_mapping
Orpha_91495	NDP	1	Orphapacket_gene_mapping
Orpha_91495	ATOH7	1	Orphapacket_gene_mapping
Orpha_915	FGD1	1	Orphapacket_gene_mapping
Orpha_920	TWIST2	1	Orphapacket_gene_mapping
Orpha_92050	EPCAM	1	Orphapacket_gene_mapping
Orpha_92050	PERCC1	1	Orphapacket_gene_mapping
Orpha_921	TBX22	1	Orphapacket_gene_mapping
Orpha_926	CAT	1	Orphapacket_gene_mapping
Orpha_927	NAGS	1	Orphapacket_gene_mapping
Orpha_93	AGA	1	Orphapacket_gene_mapping
Orpha_930	CRLF1	1	Orphapacket_gene_mapping
Orpha_930	HLA-DQA1	0.6	Orphapacket_gene_mapping
Orpha_930	HLA-DQB1	0.6	Orphapacket_gene_mapping
Orpha_930	NOS1	1	Orphapacket_gene_mapping
Orpha_931	LMBR1	1	Orphapacket_gene_mapping
Orpha_93110	BNC2	1	Orphapacket_gene_mapping
Orpha_93111	HNF1B	1	Orphapacket_gene_mapping
Orpha_93160	VDR	1	Orphapacket_gene_mapping
Orpha_93256	FMR1	1	Orphapacket_gene_mapping
Orpha_93258	FGFR1	1	Orphapacket_gene_mapping
Orpha_93258	FGFR2	1	Orphapacket_gene_mapping
Orpha_93259	FGFR2	1	Orphapacket_gene_mapping
Orpha_93260	FGFR2	1	Orphapacket_gene_mapping
Orpha_93262	FGFR3	1	Orphapacket_gene_mapping
Orpha_93271	IFT80	1	Orphapacket_gene_mapping
Orpha_93271	DYNC2H1	1	Orphapacket_gene_mapping
Orpha_93271	WDR35	1	Orphapacket_gene_mapping
Orpha_93271	DYNC2I1	1	Orphapacket_gene_mapping
Orpha_93271	DYNC2I2	1	Orphapacket_gene_mapping
Orpha_93274	FGFR3	1	Orphapacket_gene_mapping
Orpha_93283	ACAN	1	Orphapacket_gene_mapping
Orpha_93284	TRAPPC2	1	Orphapacket_gene_mapping
Orpha_93296	COL2A1	1	Orphapacket_gene_mapping
Orpha_93298	SLC26A2	1	Orphapacket_gene_mapping
Orpha_93299	TRIP11	1	Orphapacket_gene_mapping
Orpha_93304	TRPV4	1	Orphapacket_gene_mapping
Orpha_93307	SLC26A2	1	Orphapacket_gene_mapping
Orpha_93308	COMP	1	Orphapacket_gene_mapping
Orpha_93311	MATN3	1	Orphapacket_gene_mapping
Orpha_93314	TRPV4	1	Orphapacket_gene_mapping
Orpha_93315	FN1	1	Orphapacket_gene_mapping
Orpha_93316	COL2A1	1	Orphapacket_gene_mapping
Orpha_93317	GPX4	1	Orphapacket_gene_mapping
Orpha_93321	LMBR1	1	Orphapacket_gene_mapping
Orpha_93321	SHH	1	Orphapacket_gene_mapping
Orpha_93322	GLI3	1	Orphapacket_gene_mapping
Orpha_93324	TBCE	1	Orphapacket_gene_mapping
Orpha_93325	FAM111A	1	Orphapacket_gene_mapping
Orpha_93328	FZD2	1	Orphapacket_gene_mapping
Orpha_93329	GPC6	1	Orphapacket_gene_mapping
Orpha_93333	TBX15	1	Orphapacket_gene_mapping
Orpha_93346	COL2A1	1	Orphapacket_gene_mapping
Orpha_93352	DDRGK1	1	Orphapacket_gene_mapping
Orpha_93356	MMP13	1	Orphapacket_gene_mapping
Orpha_93357	TONSL	1	Orphapacket_gene_mapping
Orpha_93360	KIF22	1	Orphapacket_gene_mapping
Orpha_93384	GDF5	1	Orphapacket_gene_mapping
Orpha_93387	HOXD13	1	Orphapacket_gene_mapping
Orpha_93387	PTHLH	1	Orphapacket_gene_mapping
Orpha_93388	BMPR1B	1	Orphapacket_gene_mapping
Orpha_93388	GDF5	1	Orphapacket_gene_mapping
Orpha_93388	IHH	1	Orphapacket_gene_mapping
Orpha_93396	BMP2	1	Orphapacket_gene_mapping
Orpha_93396	GDF5	1	Orphapacket_gene_mapping
Orpha_93396	BMPR1B	1	Orphapacket_gene_mapping
Orpha_93399	NEU1	1	Orphapacket_gene_mapping
Orpha_93400	NEU1	1	Orphapacket_gene_mapping
Orpha_93404	GJA1	1	Orphapacket_gene_mapping
Orpha_93405	SHH	1	Orphapacket_gene_mapping
Orpha_93405	LMBR1	1	Orphapacket_gene_mapping
Orpha_93406	HOXD13	1	Orphapacket_gene_mapping
Orpha_93409	HOXD13	1	Orphapacket_gene_mapping
Orpha_93473	IDUA	1	Orphapacket_gene_mapping
Orpha_93474	IDUA	1	Orphapacket_gene_mapping
Orpha_93476	IDUA	1	Orphapacket_gene_mapping
Orpha_93552	SAT1	1	Orphapacket_gene_mapping
Orpha_93552	STAT4	0.6	Orphapacket_gene_mapping
Orpha_93552	SPP1	0.6	Orphapacket_gene_mapping
Orpha_93552	IRAK1	0.6	Orphapacket_gene_mapping
Orpha_93598	AGXT	1	Orphapacket_gene_mapping
Orpha_93599	GRHPR	1	Orphapacket_gene_mapping
Orpha_93600	HOGA1	1	Orphapacket_gene_mapping
Orpha_93921	SMARCB1	1	Orphapacket_gene_mapping
Orpha_93921	COQ6	0.6	Orphapacket_gene_mapping
Orpha_93921	LZTR1	0.6	Orphapacket_gene_mapping
Orpha_93924	STIL	1	Orphapacket_gene_mapping
Orpha_93924	PTCH1	1	Orphapacket_gene_mapping
Orpha_93924	SHH	1	Orphapacket_gene_mapping
Orpha_93924	SIX3	1	Orphapacket_gene_mapping
Orpha_93924	TGIF1	1	Orphapacket_gene_mapping
Orpha_93924	ZIC2	1	Orphapacket_gene_mapping
Orpha_93924	GLI2	1	Orphapacket_gene_mapping
Orpha_93924	CRIPTO	1	Orphapacket_gene_mapping
Orpha_93924	FOXH1	1	Orphapacket_gene_mapping
Orpha_93924	FGF8	1	Orphapacket_gene_mapping
Orpha_93924	DISP1	1	Orphapacket_gene_mapping
Orpha_93924	CDON	1	Orphapacket_gene_mapping
Orpha_93924	NODAL	1	Orphapacket_gene_mapping
Orpha_93924	DLL1	1	Orphapacket_gene_mapping
Orpha_93924	GAS1	1	Orphapacket_gene_mapping
Orpha_93925	STIL	1	Orphapacket_gene_mapping
Orpha_93925	PLCH1	1	Orphapacket_gene_mapping
Orpha_93925	STAG2	1	Orphapacket_gene_mapping
Orpha_93925	PTCH1	1	Orphapacket_gene_mapping
Orpha_93925	SHH	1	Orphapacket_gene_mapping
Orpha_93925	SIX3	1	Orphapacket_gene_mapping
Orpha_93925	TGIF1	1	Orphapacket_gene_mapping
Orpha_93925	ZIC2	1	Orphapacket_gene_mapping
Orpha_93925	GLI2	1	Orphapacket_gene_mapping
Orpha_93925	CRIPTO	1	Orphapacket_gene_mapping
Orpha_93925	FOXH1	1	Orphapacket_gene_mapping
Orpha_93925	FGF8	1	Orphapacket_gene_mapping
Orpha_93925	DISP1	1	Orphapacket_gene_mapping
Orpha_93925	CDON	1	Orphapacket_gene_mapping
Orpha_93925	NODAL	1	Orphapacket_gene_mapping
Orpha_93925	DLL1	1	Orphapacket_gene_mapping
Orpha_93925	GAS1	1	Orphapacket_gene_mapping
Orpha_93926	STIL	1	Orphapacket_gene_mapping
Orpha_93926	PTCH1	1	Orphapacket_gene_mapping
Orpha_93926	SHH	1	Orphapacket_gene_mapping
Orpha_93926	SIX3	1	Orphapacket_gene_mapping
Orpha_93926	TGIF1	1	Orphapacket_gene_mapping
Orpha_93926	ZIC2	1	Orphapacket_gene_mapping
Orpha_93926	GLI2	1	Orphapacket_gene_mapping
Orpha_93926	CRIPTO	1	Orphapacket_gene_mapping
Orpha_93926	FOXH1	1	Orphapacket_gene_mapping
Orpha_93926	FGF8	1	Orphapacket_gene_mapping
Orpha_93926	DISP1	1	Orphapacket_gene_mapping
Orpha_93926	CDON	1	Orphapacket_gene_mapping
Orpha_93926	NODAL	1	Orphapacket_gene_mapping
Orpha_93926	DLL1	1	Orphapacket_gene_mapping
Orpha_93926	GAS1	1	Orphapacket_gene_mapping
Orpha_93930	TP63	0.6	Orphapacket_gene_mapping
Orpha_93930	ISL1	0.6	Orphapacket_gene_mapping
Orpha_93932	MED12	1	Orphapacket_gene_mapping
Orpha_93945	PQBP1	1	Orphapacket_gene_mapping
Orpha_93946	PQBP1	1	Orphapacket_gene_mapping
Orpha_93947	PQBP1	1	Orphapacket_gene_mapping
Orpha_93950	PQBP1	1	Orphapacket_gene_mapping
Orpha_93952	ATP6AP2	1	Orphapacket_gene_mapping
Orpha_94063	LEMD3	0.2	Orphapacket_gene_mapping
Orpha_94063	HMGA2	0.2	Orphapacket_gene_mapping
Orpha_94064	CATSPER2	0.2	Orphapacket_gene_mapping
Orpha_94064	STRC	0.2	Orphapacket_gene_mapping
Orpha_94065	SIN3A	0.2	Orphapacket_gene_mapping
Orpha_94068	COL2A1	1	Orphapacket_gene_mapping
Orpha_94083	ARX	1	Orphapacket_gene_mapping
Orpha_94088	SLC22A12	1	Orphapacket_gene_mapping
Orpha_94088	SLC2A9	1	Orphapacket_gene_mapping
Orpha_94089	GNAS	1	Orphapacket_gene_mapping
Orpha_94089	STX16	1	Orphapacket_gene_mapping
Orpha_941	GLYCTK	1	Orphapacket_gene_mapping
Orpha_94122	ATCAY	1	Orphapacket_gene_mapping
Orpha_94124	TDP1	1	Orphapacket_gene_mapping
Orpha_94125	POLG	1	Orphapacket_gene_mapping
Orpha_94147	ATXN7	1	Orphapacket_gene_mapping
Orpha_943	MLYCD	1	Orphapacket_gene_mapping
Orpha_95	FXN	1	Orphapacket_gene_mapping
Orpha_950	PDE4D	1	Orphapacket_gene_mapping
Orpha_950	PRKAR1A	1	Orphapacket_gene_mapping
Orpha_95159	UROD	1	Orphapacket_gene_mapping
Orpha_952	EVC	1	Orphapacket_gene_mapping
Orpha_952	EVC2	1	Orphapacket_gene_mapping
Orpha_952	CTNNB1	1	Orphapacket_gene_mapping
Orpha_95232	PAFAH1B1	1	Orphapacket_gene_mapping
Orpha_95428	COG8	1	Orphapacket_gene_mapping
Orpha_95433	PEX6	1	Orphapacket_gene_mapping
Orpha_95434	VPS41	1	Orphapacket_gene_mapping
Orpha_95434	VPS13D	1	Orphapacket_gene_mapping
Orpha_95494	FOXA2	1	Orphapacket_gene_mapping
Orpha_95494	POU1F1	1	Orphapacket_gene_mapping
Orpha_95494	PROP1	1	Orphapacket_gene_mapping
Orpha_95494	HESX1	1	Orphapacket_gene_mapping
Orpha_95494	OTX2	1	Orphapacket_gene_mapping
Orpha_95494	LHX4	1	Orphapacket_gene_mapping
Orpha_95494	GLI2	1	Orphapacket_gene_mapping
Orpha_95496	ROBO1	1	Orphapacket_gene_mapping
Orpha_95496	HESX1	1	Orphapacket_gene_mapping
Orpha_95496	LHX4	1	Orphapacket_gene_mapping
Orpha_95496	CDON	1	Orphapacket_gene_mapping
Orpha_95496	GPR161	1	Orphapacket_gene_mapping
Orpha_955	NOTCH2	1	Orphapacket_gene_mapping
Orpha_95699	POR	1	Orphapacket_gene_mapping
Orpha_95702	NR0B1	1	Orphapacket_gene_mapping
Orpha_95706	MAMLD1	1	Orphapacket_gene_mapping
Orpha_95712	NKX2-5	1	Orphapacket_gene_mapping
Orpha_95712	PAX8	1	Orphapacket_gene_mapping
Orpha_95713	SLC26A4	1	Orphapacket_gene_mapping
Orpha_95713	TSHR	1	Orphapacket_gene_mapping
Orpha_95713	NKX2-5	1	Orphapacket_gene_mapping
Orpha_95713	PAX8	1	Orphapacket_gene_mapping
Orpha_95716	SLC5A5	1	Orphapacket_gene_mapping
Orpha_95716	TPO	1	Orphapacket_gene_mapping
Orpha_95716	DUOX2	1	Orphapacket_gene_mapping
Orpha_95716	DUOXA2	1	Orphapacket_gene_mapping
Orpha_95716	TG	1	Orphapacket_gene_mapping
Orpha_95716	IYD	1	Orphapacket_gene_mapping
Orpha_95720	SLC26A4	1	Orphapacket_gene_mapping
Orpha_95720	TSHR	1	Orphapacket_gene_mapping
Orpha_95720	PAX8	1	Orphapacket_gene_mapping
Orpha_959	SALL4	1	Orphapacket_gene_mapping
Orpha_96	TTPA	1	Orphapacket_gene_mapping
Orpha_96147	EHMT1	0.2	Orphapacket_gene_mapping
Orpha_96148	EBF3	0.2	Orphapacket_gene_mapping
Orpha_96184	MEG3	0.2	Orphapacket_gene_mapping
Orpha_96184	DLK1	0.2	Orphapacket_gene_mapping
Orpha_96184	RTL1	0.2	Orphapacket_gene_mapping
Orpha_96191	HYMAI	0.2	Orphapacket_gene_mapping
Orpha_96191	PLAGL1	0.2	Orphapacket_gene_mapping
Orpha_96253	CDH23	0.6	Orphapacket_gene_mapping
Orpha_96253	USP48	1	Orphapacket_gene_mapping
Orpha_96253	BRAF	1	Orphapacket_gene_mapping
Orpha_96253	USP8	1	Orphapacket_gene_mapping
Orpha_96253	NR3C1	1	Orphapacket_gene_mapping
Orpha_96253	TP53	1	Orphapacket_gene_mapping
Orpha_96253	ATRX	1	Orphapacket_gene_mapping
Orpha_963	AIP	0.6	Orphapacket_gene_mapping
Orpha_963	GPR101	0.6	Orphapacket_gene_mapping
Orpha_96334	MEG3	0.2	Orphapacket_gene_mapping
Orpha_96334	DLK1	0.2	Orphapacket_gene_mapping
Orpha_96334	RTL1	0.2	Orphapacket_gene_mapping
Orpha_968	GDF5	1	Orphapacket_gene_mapping
Orpha_969	FBN1	1	Orphapacket_gene_mapping
Orpha_969	LTBP3	1	Orphapacket_gene_mapping
Orpha_97	CACNA1A	1	Orphapacket_gene_mapping
Orpha_970	SCN9A	1	Orphapacket_gene_mapping
Orpha_970	WNK1	1	Orphapacket_gene_mapping
Orpha_970	RETREG1	1	Orphapacket_gene_mapping
Orpha_970	KIF1A	1	Orphapacket_gene_mapping
Orpha_972	KCNA1	1	Orphapacket_gene_mapping
Orpha_97240	ACTA1	1	Orphapacket_gene_mapping
Orpha_97244	ACTA1	1	Orphapacket_gene_mapping
Orpha_97244	SELENON	1	Orphapacket_gene_mapping
Orpha_97279	YY1	1	Orphapacket_gene_mapping
Orpha_97279	MEN1	0.6	Orphapacket_gene_mapping
Orpha_97286	SDHB	1	Orphapacket_gene_mapping
Orpha_97286	SDHC	1	Orphapacket_gene_mapping
Orpha_97286	SDHD	1	Orphapacket_gene_mapping
Orpha_97297	ASXL1	1	Orphapacket_gene_mapping
Orpha_97362	PAX2	0.6	Orphapacket_gene_mapping
Orpha_97362	PBX1	0.2	Orphapacket_gene_mapping
Orpha_974	NOTCH1	1	Orphapacket_gene_mapping
Orpha_974	ARHGAP31	1	Orphapacket_gene_mapping
Orpha_974	DOCK6	1	Orphapacket_gene_mapping
Orpha_974	RBPJ	1	Orphapacket_gene_mapping
Orpha_974	EOGT	1	Orphapacket_gene_mapping
Orpha_974	DLL4	1	Orphapacket_gene_mapping
Orpha_976	APRT	1	Orphapacket_gene_mapping
Orpha_97685	NF1	0.2	Orphapacket_gene_mapping
Orpha_978	TP63	1	Orphapacket_gene_mapping
Orpha_98	SACS	1	Orphapacket_gene_mapping
Orpha_983	DHX37	1	Orphapacket_gene_mapping
Orpha_98673	OPA1	1	Orphapacket_gene_mapping
Orpha_98673	DNM1L	1	Orphapacket_gene_mapping
Orpha_98754	SNRPN	0.2	Orphapacket_gene_mapping
Orpha_98754	MAGEL2	0.2	Orphapacket_gene_mapping
Orpha_98754	NDN	0.2	Orphapacket_gene_mapping
Orpha_98754	OCA2	0.2	Orphapacket_gene_mapping
Orpha_98755	ATXN1	1	Orphapacket_gene_mapping
Orpha_98756	ATXN2	1	Orphapacket_gene_mapping
Orpha_98758	CACNA1A	1	Orphapacket_gene_mapping
Orpha_98759	TBP	1	Orphapacket_gene_mapping
Orpha_98760	ATXN8	1	Orphapacket_gene_mapping
Orpha_98760	ATXN8OS	1	Orphapacket_gene_mapping
Orpha_98761	ATXN10	1	Orphapacket_gene_mapping
Orpha_98762	PPP2R2B	1	Orphapacket_gene_mapping
Orpha_98763	PRKCG	1	Orphapacket_gene_mapping
Orpha_98764	FGF14	1	Orphapacket_gene_mapping
Orpha_98766	SPTBN2	1	Orphapacket_gene_mapping
Orpha_98767	TTBK2	1	Orphapacket_gene_mapping
Orpha_98768	KCNC3	1	Orphapacket_gene_mapping
Orpha_98769	ITPR1	1	Orphapacket_gene_mapping
Orpha_98771	IFRD1	1	Orphapacket_gene_mapping
Orpha_98772	KCND3	1	Orphapacket_gene_mapping
Orpha_98773	TMEM240	1	Orphapacket_gene_mapping
Orpha_98784	CHRNA4	1	Orphapacket_gene_mapping
Orpha_98784	CHRNA2	1	Orphapacket_gene_mapping
Orpha_98784	CHRNB2	1	Orphapacket_gene_mapping
Orpha_98784	KCNT1	1	Orphapacket_gene_mapping
Orpha_98784	DEPDC5	1	Orphapacket_gene_mapping
Orpha_98784	CRH	1	Orphapacket_gene_mapping
Orpha_98784	CABP4	1	Orphapacket_gene_mapping
Orpha_98791	HBA2	0.2	Orphapacket_gene_mapping
Orpha_98791	HBA1	0.2	Orphapacket_gene_mapping
Orpha_98794	UBE3A	0.2	Orphapacket_gene_mapping
Orpha_98794	OCA2	0.2	Orphapacket_gene_mapping
Orpha_98795	UBE3A	0.2	Orphapacket_gene_mapping
Orpha_988	SHH	1	Orphapacket_gene_mapping
Orpha_988	LMBR1	1	Orphapacket_gene_mapping
Orpha_98805	TUBB4A	1	Orphapacket_gene_mapping
Orpha_98806	THAP1	1	Orphapacket_gene_mapping
Orpha_98807	DYT13	1	Orphapacket_gene_mapping
Orpha_98808	GCH1	1	Orphapacket_gene_mapping
Orpha_98808	NR4A2	1	Orphapacket_gene_mapping
Orpha_98808	IMPDH2	1	Orphapacket_gene_mapping
Orpha_98809	PRRT2	1	Orphapacket_gene_mapping
Orpha_98809	KCNA1	1	Orphapacket_gene_mapping
Orpha_98809	KCNJ10	1	Orphapacket_gene_mapping
Orpha_98810	PNKD	1	Orphapacket_gene_mapping
Orpha_98810	PRRT2	1	Orphapacket_gene_mapping
Orpha_98811	SLC2A1	1	Orphapacket_gene_mapping
Orpha_98811	PRRT2	1	Orphapacket_gene_mapping
Orpha_98813	IKBKG	1	Orphapacket_gene_mapping
Orpha_98813	NFKBIA	1	Orphapacket_gene_mapping
Orpha_98818	GRIN2A	1	Orphapacket_gene_mapping
Orpha_98820	DEPDC5	1	Orphapacket_gene_mapping
Orpha_98820	NPRL2	1	Orphapacket_gene_mapping
Orpha_98820	NPRL3	1	Orphapacket_gene_mapping
Orpha_98826	TET2	1	Orphapacket_gene_mapping
Orpha_98849	KIT	1	Orphapacket_gene_mapping
Orpha_98849	TET2	1	Orphapacket_gene_mapping
Orpha_98849	SRSF2	1	Orphapacket_gene_mapping
Orpha_98849	ASXL1	1	Orphapacket_gene_mapping
Orpha_98850	TET2	1	Orphapacket_gene_mapping
Orpha_98850	SRSF2	1	Orphapacket_gene_mapping
Orpha_98850	ASXL1	1	Orphapacket_gene_mapping
Orpha_98850	RUNX1	1	Orphapacket_gene_mapping
Orpha_98850	CBL	1	Orphapacket_gene_mapping
Orpha_98853	LMNA	1	Orphapacket_gene_mapping
Orpha_98853	SYNE1	1	Orphapacket_gene_mapping
Orpha_98853	TMEM43	1	Orphapacket_gene_mapping
Orpha_98853	SYNE2	1	Orphapacket_gene_mapping
Orpha_98855	LMNA	1	Orphapacket_gene_mapping
Orpha_98856	LMNA	1	Orphapacket_gene_mapping
Orpha_98863	EMD	1	Orphapacket_gene_mapping
Orpha_98863	FHL1	1	Orphapacket_gene_mapping
Orpha_98870	KIF23	1	Orphapacket_gene_mapping
Orpha_98870	RACGAP1	1	Orphapacket_gene_mapping
Orpha_98880	FGA	1	Orphapacket_gene_mapping
Orpha_98880	FGB	1	Orphapacket_gene_mapping
Orpha_98880	FGG	1	Orphapacket_gene_mapping
Orpha_98881	FGA	1	Orphapacket_gene_mapping
Orpha_98881	FGB	1	Orphapacket_gene_mapping
Orpha_98881	FGG	1	Orphapacket_gene_mapping
Orpha_98889	ADGRG1	1	Orphapacket_gene_mapping
Orpha_98889	PI4KA	1	Orphapacket_gene_mapping
Orpha_98890	OPA2	1	Orphapacket_gene_mapping
Orpha_98892	ARFGEF2	1	Orphapacket_gene_mapping
Orpha_98892	FLNA	1	Orphapacket_gene_mapping
