hpo_id	hpo_name	is_obsolete
HP:0000820	Abnormality of the thyroid gland	FALSE
HP:0000821	Hypothyroidism	FALSE
HP:0000822	Hypertension	FALSE
HP:0000823	Delayed puberty	FALSE
HP:0000824	Decreased response to growth hormone stimulation test	FALSE
HP:0000825	Hyperinsulinemic hypoglycemia	FALSE
HP:0000826	Precocious puberty	FALSE
HP:0000828	Abnormality of the parathyroid gland	FALSE
HP:0000829	Hypoparathyroidism	FALSE
HP:0000830	Anterior hypopituitarism	FALSE
HP:0000831	Insulin-resistant diabetes mellitus	FALSE
HP:0000832	Primary hypothyroidism	FALSE
HP:0000834	Abnormality of the adrenal glands	FALSE
HP:0000835	Adrenal hypoplasia	FALSE
HP:0000836	Hyperthyroidism	FALSE
HP:0000837	Increased circulating gonadotropin level	FALSE
HP:0000839	Pituitary dwarfism	FALSE
HP:0000840	Adrenogenital syndrome	FALSE
HP:0000841	Hyperactive renin-angiotensin system	FALSE
HP:0000842	Hyperinsulinemia	FALSE
HP:0000843	Hyperparathyroidism	FALSE
HP:0000845	Elevated circulating growth hormone concentration	FALSE
HP:0000846	Adrenal insufficiency	FALSE
HP:0000847	Abnormality of renin-angiotensin system	FALSE
HP:0000848	Increased circulating renin concentration	FALSE
HP:0000849	Adrenocortical abnormality	FALSE
HP:0000851	Congenital hypothyroidism	FALSE
HP:0000852	Pseudohypoparathyroidism	FALSE
HP:0000853	Goiter	FALSE
HP:0000854	Thyroid adenoma	FALSE
HP:0000855	Insulin resistance	FALSE
HP:0000857	Neonatal insulin-dependent diabetes mellitus	FALSE
HP:0000858	Irregular menstruation	FALSE
HP:0000859	Increased circulating aldosterone concentration	FALSE
HP:0000860	Parathyroid hypoplasia	FALSE
HP:0000863	Central diabetes insipidus	FALSE
HP:0000864	Abnormality of the hypothalamus-pituitary axis	FALSE
HP:0000866	Euthyroid multinodular goiter	FALSE
HP:0000867	Secondary hyperparathyroidism	FALSE
HP:0000868	Decreased fertility in females	FALSE
HP:0000869	Secondary amenorrhea	FALSE
HP:0000870	Increased circulating prolactin concentration	FALSE
HP:0000871	Panhypopituitarism	FALSE
HP:0000872	Hashimoto thyroiditis	FALSE
HP:0000873	Diabetes insipidus	FALSE
HP:0000875	Episodic hypertension	FALSE
HP:0000876	Oligomenorrhea	FALSE
HP:0000877	Insulin-resistant diabetes mellitus at puberty	FALSE
HP:0000878	11 pairs of ribs	FALSE
HP:0000879	Short sternum	FALSE
HP:0000882	Hypoplastic scapulae	FALSE
HP:0000883	Thin ribs	FALSE
HP:0000884	Prominent sternum	FALSE
HP:0000885	Broad ribs	FALSE
HP:0000886	Deformed rib cage	FALSE
HP:0000887	Cupped ribs	FALSE
HP:0000888	Horizontal ribs	FALSE
HP:0000889	Abnormal clavicle morphology	FALSE
HP:0000890	Long clavicles	FALSE
HP:0000891	Cervical ribs	FALSE
HP:0000892	Bifid ribs	FALSE
HP:0000893	Bulging of the costochondral junction	FALSE
HP:0000894	Short clavicles	FALSE
HP:0000895	Lateral clavicle hook	FALSE
HP:0000896	Rib exostoses	FALSE
HP:0000897	Rachitic rosary	FALSE
HP:0000900	Thickened ribs	FALSE
HP:0000902	Rib fusion	FALSE
HP:0000904	Flaring of rib cage	FALSE
HP:0000905	Progressive clavicular acroosteolysis	FALSE
HP:0000907	Anterior rib cupping	FALSE
HP:0000910	Wide-cupped costochondral junctions	FALSE
HP:0000911	Flat glenoid fossa	FALSE
HP:0000912	Sprengel anomaly	FALSE
HP:0000913	Posterior rib fusion	FALSE
HP:0000914	Shield chest	FALSE
HP:0000915	Pectus excavatum of inferior sternum	FALSE
HP:0000916	Broad clavicles	FALSE
HP:0000917	Superior pectus carinatum	FALSE
HP:0000918	Scapular exostoses	FALSE
HP:0000919	Abnormality of the costochondral junction	FALSE
HP:0000920	Enlargement of the costochondral junction	FALSE
HP:0000921	Missing ribs	FALSE
HP:0000922	Posterior rib cupping	FALSE
HP:0000924	Abnormality of the skeletal system	FALSE
HP:0000925	Abnormality of the vertebral column	FALSE
HP:0000926	Platyspondyly	FALSE
HP:0000927	Abnormality of skeletal maturation	FALSE
HP:0000929	Abnormal skull morphology	FALSE
HP:0000930	Elevated imprint of the transverse sinuses	FALSE
HP:0000931	Thinning and bulging of the posterior fossa bones	FALSE
HP:0000932	Abnormal posterior cranial fossa morphology	FALSE
HP:0000933	Posterior fossa cyst at the fourth ventricle	FALSE
HP:0000934	Chondrocalcinosis	FALSE
HP:0000935	Thickened cortex of long bones	FALSE
HP:0000938	Osteopenia	FALSE
HP:0000939	Osteoporosis	FALSE
HP:0000940	Abnormal diaphysis morphology	FALSE
HP:0000941	Short diaphyses	FALSE
HP:0000943	Dysostosis multiplex	FALSE
HP:0000944	Abnormal metaphysis morphology	FALSE
HP:0000946	Hypoplastic ilia	FALSE
HP:0000947	Dumbbell-shaped long bone	FALSE
HP:0000951	Abnormality of the skin	FALSE
HP:0000952	Jaundice	FALSE
HP:0000953	Hyperpigmentation of the skin	FALSE
HP:0000954	Single transverse palmar crease	FALSE
HP:0000956	Acanthosis nigricans	FALSE
HP:0000957	Cafe-au-lait spot	FALSE
HP:0000958	Dry skin	FALSE
HP:0000960	Sacral dimple	FALSE
HP:0000961	Cyanosis	FALSE
HP:0000962	Hyperkeratosis	FALSE
HP:0000963	Thin skin	FALSE
HP:0000964	Eczematoid dermatitis	FALSE
HP:0000965	Cutis marmorata	FALSE
HP:0000966	Hypohidrosis	FALSE
HP:0000967	Petechiae	FALSE
HP:0000968	Ectodermal dysplasia	FALSE
HP:0000969	Edema	FALSE
HP:0000970	Anhidrosis	FALSE
HP:0000971	Abnormal sweat gland morphology	FALSE
HP:0000972	Palmoplantar hyperkeratosis	FALSE
HP:0000973	Cutis laxa	FALSE
HP:0000974	Hyperextensible skin	FALSE
HP:0000975	Hyperhidrosis	FALSE
HP:0000977	Soft skin	FALSE
HP:0000978	Bruising susceptibility	FALSE
HP:0000979	Purpura	FALSE
HP:0000980	Pallor	FALSE
HP:0000982	Palmoplantar keratoderma	FALSE
HP:0000987	Atypical scarring of skin	FALSE
HP:0000988	Skin rash	FALSE
HP:0000989	Pruritus	FALSE
HP:0000991	Xanthomatosis	FALSE
HP:0000992	Cutaneous photosensitivity	FALSE
HP:0000993	Molluscoid pseudotumors	FALSE
HP:0000995	Melanocytic nevus	FALSE
HP:0000996	Facial capillary hemangioma	FALSE
HP:0000997	Axillary freckling	FALSE
HP:0000998	Hypertrichosis	FALSE
HP:0000999	Pyoderma	FALSE
HP:0001000	Abnormality of skin pigmentation	FALSE
HP:0001001	Abnormality of subcutaneous fat tissue	FALSE
HP:0001003	Multiple lentigines	FALSE
HP:0001004	Lymphedema	FALSE
HP:0001005	Dermatological manifestations of systemic disorders	FALSE
HP:0001007	Hirsutism	FALSE
HP:0001008	Accumulation of melanosomes in melanocytes	FALSE
HP:0001009	Telangiectasia	FALSE
HP:0001010	Hypopigmentation of the skin	FALSE
HP:0001012	Multiple lipomas	FALSE
HP:0001013	Eruptive xanthomas	FALSE
HP:0001014	Angiokeratoma	FALSE
HP:0001015	Prominent superficial veins	FALSE
HP:0001017	Anemic pallor	FALSE
HP:0001018	Abnormal palmar dermatoglyphics	FALSE
HP:0001019	Erythroderma	FALSE
HP:0001022	Albinism	FALSE
HP:0001024	Skin dimple over apex of long bone angulation	FALSE
HP:0001025	Urticaria	FALSE
HP:0001026	Penetrating foot ulcers	FALSE
HP:0001027	Soft, doughy skin	FALSE
HP:0001028	Hemangioma	FALSE
HP:0001029	Poikiloderma	FALSE
HP:0001030	Fragile skin	FALSE
HP:0001031	Subcutaneous lipoma	FALSE
HP:0001032	Absent distal interphalangeal creases	FALSE
HP:0001033	Facial flushing after alcohol intake	FALSE
HP:0001034	Hypermelanotic macule	FALSE
HP:0001036	Parakeratosis	FALSE
HP:0001038	Warfarin-induced skin necrosis	FALSE
HP:0001039	Atheroeruptive xanthoma	FALSE
HP:0001040	Multiple pterygia	FALSE
HP:0001041	Facial erythema	FALSE
HP:0001042	High axial triradius	FALSE
HP:0001043	Prominent scalp veins	FALSE
HP:0001045	Vitiligo	FALSE
HP:0001046	Intermittent jaundice	FALSE
HP:0001047	Atopic dermatitis	FALSE
HP:0001048	Cavernous hemangioma	FALSE
HP:0001049	Absent dorsal skin creases over affected joints	FALSE
HP:0001050	Plethora	FALSE
HP:0001051	Seborrheic dermatitis	FALSE
HP:0001052	Nevus flammeus	FALSE
HP:0001053	Hypopigmented skin patches	FALSE
HP:0001054	Numerous nevi	FALSE
HP:0001055	Erysipelas	FALSE
HP:0001056	Milia	FALSE
HP:0001057	Aplasia cutis congenita	FALSE
HP:0001058	Poor wound healing	FALSE
HP:0001059	Pterygium	FALSE
HP:0001060	Axillary pterygium	FALSE
HP:0001061	Acne	FALSE
HP:0001062	Atypical nevus	FALSE
HP:0001063	Acrocyanosis	FALSE
HP:0001065	Striae distensae	FALSE
HP:0001067	Neurofibroma	FALSE
HP:0001069	Episodic hyperhidrosis	FALSE
HP:0001070	Mottled pigmentation	FALSE
HP:0001071	Angiokeratoma corporis diffusum	FALSE
HP:0001072	Thickened skin	FALSE
HP:0001073	Cigarette-paper scars	FALSE
HP:0001074	Atypical nevi in non-sun exposed areas	FALSE
HP:0001075	Atrophic scars	FALSE
HP:0001076	Glabellar hemangioma	FALSE
HP:0001080	Biliary tract abnormality	FALSE
HP:0001081	Cholelithiasis	FALSE
HP:0001082	Cholecystitis	FALSE
HP:0001083	Ectopia lentis	FALSE
HP:0001084	Corneal arcus	FALSE
HP:0001085	Papilledema	FALSE
HP:0001087	Developmental glaucoma	FALSE
HP:0001088	Brushfield spots	FALSE
HP:0001089	Iris atrophy	FALSE
HP:0001090	Abnormally large globe	FALSE
HP:0001092	Absent lacrimal punctum	FALSE
HP:0001093	Optic nerve dysplasia	FALSE
HP:0001094	Iridocyclitis	FALSE
HP:0001095	Hypertensive retinopathy	FALSE
HP:0001096	Keratoconjunctivitis	FALSE
HP:0001097	Keratoconjunctivitis sicca	FALSE
HP:0001098	Abnormal fundus morphology	FALSE
HP:0001099	Atrophic fundus lesion	FALSE
HP:0001100	Heterochromia iridis	FALSE
HP:0001101	Iritis	FALSE
HP:0001102	Angioid streaks	FALSE
HP:0001103	Abnormal macular morphology	FALSE
HP:0001104	Macular hypoplasia	FALSE
HP:0001105	Retinal atrophy	FALSE
HP:0001106	Periorbital hyperpigmentation	FALSE
HP:0001107	Ocular albinism	FALSE
HP:0001112	Leber optic atrophy	FALSE
HP:0001114	Xanthelasma	FALSE
HP:0001115	Posterior polar cataract	FALSE
HP:0001116	Macular pseudocoloboma	FALSE
HP:0001117	Sudden loss of visual acuity	FALSE
HP:0001118	Juvenile cataract	FALSE
HP:0001119	Keratoglobus	FALSE
HP:0001120	Abnormality of corneal size	FALSE
HP:0001123	Visual field defect	FALSE
HP:0001125	Transient unilateral blurring of vision	FALSE
HP:0001126	Cryptophthalmos	FALSE
HP:0001128	Trichiasis	FALSE
HP:0001129	Large central visual field defect	FALSE
HP:0001131	Corneal dystrophy	FALSE
HP:0001132	Lens subluxation	FALSE
HP:0001133	Constriction of peripheral visual field	FALSE
HP:0001134	Anterior polar cataract	FALSE
HP:0001135	Chorioretinal dystrophy	FALSE
HP:0001136	Retinal arteriolar tortuosity	FALSE
HP:0001137	Alternating esotropia	FALSE
HP:0001138	Optic neuropathy	FALSE
HP:0001139	Chorioretinal scalloped atrophy	FALSE
HP:0001140	Limbal dermoid	FALSE
HP:0001141	Severely reduced visual acuity	FALSE
HP:0001142	Lenticonus	FALSE
HP:0001144	Orbital cyst	FALSE
HP:0001147	Retinal exudate	FALSE
HP:0001149	Lattice corneal dystrophy	FALSE
HP:0001151	Impaired horizontal smooth pursuit	FALSE
HP:0001152	Saccadic smooth pursuit interruptions	FALSE
HP:0001153	Septate vagina	FALSE
HP:0001155	Abnormality of the hand	FALSE
HP:0001156	Brachydactyly	FALSE
HP:0001159	Syndactyly	FALSE
HP:0001161	Hand polydactyly	FALSE
HP:0001162	Postaxial hand polydactyly	FALSE
HP:0001166	Arachnodactyly	FALSE
HP:0001167	Abnormal finger morphology	FALSE
HP:0001169	Broad palm	FALSE
HP:0001171	Split hand	FALSE
HP:0001172	Abnormal thumb morphology	FALSE
HP:0001176	Large hands	FALSE
HP:0001177	Preaxial hand polydactyly	FALSE
HP:0001178	Ulnar claw	FALSE
HP:0001181	Adducted thumb	FALSE
HP:0001182	Tapered finger	FALSE
HP:0001187	Hyperextensibility of the finger joints	FALSE
HP:0001188	Hand clenching	FALSE
HP:0001191	Abnormal carpal morphology	FALSE
HP:0001193	Ulnar deviation of the hand or of fingers of the hand	FALSE
HP:0001194	Abnormalities of placenta or umbilical cord	FALSE
HP:0001195	Single umbilical artery	FALSE
HP:0001196	Short umbilical cord	FALSE
HP:0001197	Abnormality of prenatal development or birth	FALSE
HP:0001199	Triphalangeal thumb	FALSE
HP:0001204	Distal finger symphalangism	FALSE
HP:0001211	Abnormal fingertip morphology	FALSE
HP:0001212	Prominent fingertip pads	FALSE
HP:0001215	Camptodactyly of 2nd-5th fingers	FALSE
HP:0001216	Delayed ossification of carpal bones	FALSE
HP:0001217	Clubbing	FALSE
HP:0001218	Autoamputation	FALSE
HP:0001220	Interphalangeal joint contracture of finger	FALSE
HP:0001222	Spatulate thumbs	FALSE
HP:0001223	Pointed proximal second through fifth metacarpals	FALSE
HP:0001225	Wrist swelling	FALSE
HP:0001227	Abnormality of the thenar eminence	FALSE
HP:0001230	Broad metacarpals	FALSE
HP:0001231	Abnormal fingernail morphology	FALSE
HP:0001232	Nail bed telangiectasia	FALSE
HP:0001233	2-3 finger cutaneous syndactyly	FALSE
HP:0001234	Hitchhiker thumb	FALSE
HP:0001238	Slender finger	FALSE
HP:0001239	Wrist flexion contracture	FALSE
HP:0001241	Capitate-hamate fusion	FALSE
HP:0001245	Small thenar eminence	FALSE
HP:0001248	Short tubular bones of the hand	FALSE
HP:0001249	Intellectual disability	FALSE
HP:0001250	Seizure	FALSE
HP:0001251	Ataxia	FALSE
HP:0001252	Hypotonia	FALSE
HP:0001254	Lethargy	FALSE
HP:0001256	Mild intellectual disability	FALSE
HP:0001257	Spasticity	FALSE
HP:0001258	Spastic paraplegia	FALSE
HP:0001259	Coma	FALSE
HP:0001260	Dysarthria	FALSE
HP:0001262	Excessive daytime somnolence	FALSE
HP:0001263	Global developmental delay	FALSE
HP:0001264	Spastic diplegia	FALSE
HP:0001265	Hyporeflexia	FALSE
HP:0001266	Choreoathetosis	FALSE
HP:0001268	Mental deterioration	FALSE
HP:0001269	Hemiparesis	FALSE
HP:0001270	Motor delay	FALSE
HP:0001271	Polyneuropathy	FALSE
HP:0001272	Cerebellar atrophy	FALSE
HP:0001273	Abnormal corpus callosum morphology	FALSE
HP:0001274	Agenesis of corpus callosum	FALSE
HP:0001276	Hypertonia	FALSE
HP:0001278	Orthostatic hypotension	FALSE
HP:0001279	Syncope	FALSE
HP:0001281	Tetany	FALSE
HP:0001283	Bulbar palsy	FALSE
HP:0001284	Areflexia	FALSE
HP:0001285	Spastic tetraparesis	FALSE
HP:0001287	Meningitis	FALSE
HP:0001288	Gait disturbance	FALSE
HP:0001289	Confusion	FALSE
HP:0001290	Generalized hypotonia	FALSE
HP:0001291	Abnormal cranial nerve morphology	FALSE
HP:0001293	Cranial nerve compression	FALSE
HP:0001297	Stroke	FALSE
HP:0001298	Encephalopathy	FALSE
HP:0001300	Parkinsonism	FALSE
HP:0001301	Chronic sensorineural polyneuropathy	FALSE
HP:0001302	Pachygyria	FALSE
HP:0001304	Torsion dystonia	FALSE
HP:0001305	Dandy-Walker malformation	FALSE
HP:0001308	Tongue fasciculations	FALSE
HP:0001310	Dysmetria	FALSE
HP:0001311	Abnormal nervous system electrophysiology	FALSE
HP:0001312	Giant somatosensory evoked potentials	FALSE
HP:0001315	Reduced tendon reflexes	FALSE
HP:0001317	Abnormal cerebellum morphology	FALSE
HP:0001319	Neonatal hypotonia	FALSE
HP:0001320	Cerebellar vermis hypoplasia	FALSE
HP:0001321	Cerebellar hypoplasia	FALSE
HP:0001324	Muscle weakness	FALSE
HP:0001325	Hypoglycemic coma	FALSE
HP:0001326	EEG with irregular generalized spike and wave complexes	FALSE
HP:0001327	Photosensitive myoclonic seizure	FALSE
HP:0001328	Specific learning disability	FALSE
HP:0001331	Absent septum pellucidum	FALSE
HP:0001332	Dystonia	FALSE
HP:0001334	Communicating hydrocephalus	FALSE
HP:0001335	Bimanual synkinesia	FALSE
HP:0001336	Myoclonus	FALSE
HP:0001337	Tremor	FALSE
HP:0001338	Partial agenesis of the corpus callosum	FALSE
HP:0001339	Lissencephaly	FALSE
HP:0001340	Enhancement of the C-reflex	FALSE
HP:0001341	Olfactory lobe agenesis	FALSE
HP:0001342	Cerebral hemorrhage	FALSE
HP:0001343	Kernicterus	FALSE
HP:0001344	Absent speech	FALSE
HP:0001345	Psychotic mentation	FALSE
HP:0001347	Hyperreflexia	FALSE
HP:0001348	Brisk reflexes	FALSE
HP:0001349	Facial diplegia	FALSE
HP:0001350	Slurred speech	FALSE
HP:0001351	Jerk-locked premyoclonus spikes	FALSE
HP:0001355	Megalencephaly	FALSE
HP:0001357	Plagiocephaly	FALSE
HP:0001360	Holoprosencephaly	FALSE
HP:0001361	Nystagmus-induced head nodding	FALSE
HP:0001362	Calvarial skull defect	FALSE
HP:0001363	Craniosynostosis	FALSE
HP:0001367	Abnormal joint morphology	FALSE
HP:0001369	Arthritis	FALSE
HP:0001370	Rheumatoid arthritis	FALSE
HP:0001371	Flexion contracture	FALSE
HP:0001373	Joint dislocation	FALSE
HP:0001374	Congenital hip dislocation	FALSE
HP:0001376	Limitation of joint mobility	FALSE
HP:0001377	Limited elbow extension	FALSE
HP:0001382	Joint hypermobility	FALSE
HP:0001384	Abnormal hip joint morphology	FALSE
HP:0001385	Hip dysplasia	FALSE
HP:0001386	Joint swelling	FALSE
HP:0001387	Joint stiffness	FALSE
HP:0001392	Abnormality of the liver	FALSE
HP:0001394	Cirrhosis	FALSE
HP:0001395	Hepatic fibrosis	FALSE
HP:0001396	Cholestasis	FALSE
HP:0001397	Hepatic steatosis	FALSE
HP:0001399	Hepatic failure	FALSE
HP:0001401	Intrahepatic biliary dysgenesis	FALSE
HP:0001402	Hepatocellular carcinoma	FALSE
HP:0001403	Macrovesicular hepatic steatosis	FALSE
HP:0001404	Hepatocellular necrosis	FALSE
HP:0001405	Periportal fibrosis	FALSE
HP:0001406	Intrahepatic cholestasis	FALSE
HP:0001407	Hepatic cysts	FALSE
HP:0001408	Bile duct proliferation	FALSE
HP:0001409	Portal hypertension	FALSE
HP:0001410	Decreased liver function	FALSE
HP:0001412	Enteroviral hepatitis	FALSE
HP:0001413	Micronodular cirrhosis	FALSE
HP:0001414	Microvesicular hepatic steatosis	FALSE
HP:0001417	X-linked inheritance	FALSE
HP:0001419	X-linked recessive inheritance	FALSE
HP:0001421	Abnormality of the musculature of the hand	FALSE
HP:0001423	X-linked dominant inheritance	FALSE
HP:0001426	Non-Mendelian inheritance	FALSE
HP:0001427	Mitochondrial inheritance	FALSE
HP:0001430	Abnormal calf musculature morphology	FALSE
HP:0001433	Hepatosplenomegaly	FALSE
HP:0001435	Abnormality of the shoulder girdle musculature	FALSE
HP:0001436	Abnormality of the foot musculature	FALSE
HP:0001437	Abnormality of the musculature of the lower limbs	FALSE
HP:0001438	Abnormal abdomen morphology	FALSE
HP:0001440	Metatarsal synostosis	FALSE
HP:0001441	Abnormality thigh musculature morphology	FALSE
HP:0001442	Typified by somatic mosaicism	FALSE
HP:0001443	Abnormality of the gluteal musculature	FALSE
HP:0001445	Abnormality of the hip-girdle musculature	FALSE
HP:0001446	Abnormality of the musculature of the upper limbs	FALSE
HP:0001449	Duplication of metatarsal bones	FALSE
HP:0001450	Y-linked inheritance	FALSE
HP:0001454	Abnormality of the upper arm	FALSE
HP:0001457	Abnormality of the musculature of the upper arm	FALSE
HP:0001459	1-3 toe syndactyly	FALSE
HP:0001460	Aplasia/Hypoplasia involving the skeletal musculature	FALSE
HP:0001464	Aplasia/Hypoplasia involving the shoulder musculature	FALSE
HP:0001465	Amyotrophy involving the shoulder musculature	FALSE
HP:0001466	Contiguous gene syndrome	FALSE
HP:0001467	Aplasia/Hypoplasia involving the musculature of the upper limbs	FALSE
HP:0001468	Aplasia/Hypoplasia involving the musculature of the upper arm	FALSE
HP:0001469	Abnormal morphology of the pelvis musculature	FALSE
HP:0001470	Sex-limited expression	FALSE
HP:0001471	Aplasia/Hypoplasia of the musculature of the pelvis	FALSE
HP:0001473	Metatarsal osteolysis	FALSE
HP:0001474	Sclerotic scapulae	FALSE
HP:0001475	Male-limited expression	FALSE
HP:0001476	Delayed closure of the anterior fontanelle	FALSE
HP:0001477	Compensatory chin elevation	FALSE
HP:0001480	Freckling	FALSE
HP:0001482	Subcutaneous nodule	FALSE
HP:0001483	Eye poking	FALSE
HP:0001488	Bilateral ptosis	FALSE
HP:0001489	Posterior vitreous detachment	FALSE
HP:0001491	Congenital fibrosis of extraocular muscles	FALSE
HP:0001492	Axenfeld anomaly	FALSE
HP:0001493	Falciform retinal fold	FALSE
HP:0001495	Carpal osteolysis	FALSE
HP:0001498	Carpal bone hypoplasia	FALSE
HP:0001500	Broad finger	FALSE
HP:0001501	6 metacarpals	FALSE
HP:0001504	Metacarpal osteolysis	FALSE
HP:0001507	Growth abnormality	FALSE
HP:0001508	Failure to thrive	FALSE
HP:0001510	Growth delay	FALSE
HP:0001511	Intrauterine growth retardation	FALSE
HP:0001513	Obesity	FALSE
HP:0001518	Small for gestational age	FALSE
HP:0001519	Disproportionate tall stature	FALSE
HP:0001520	Large for gestational age	FALSE
HP:0001522	Death in infancy	FALSE
HP:0001525	Severe failure to thrive	FALSE
HP:0001528	Hemihypertrophy	FALSE
HP:0001530	Mild postnatal growth retardation	FALSE
HP:0001531	Failure to thrive in infancy	FALSE
HP:0001533	Slender build	FALSE
HP:0001537	Umbilical hernia	FALSE
HP:0001538	Protuberant abdomen	FALSE
HP:0001539	Omphalocele	FALSE
HP:0001540	Diastasis recti	FALSE
HP:0001541	Ascites	FALSE
HP:0001543	Gastroschisis	FALSE
HP:0001544	Prominent umbilicus	FALSE
HP:0001545	Anteriorly placed anus	FALSE
HP:0001547	Abnormal rib cage morphology	FALSE
HP:0001548	Overgrowth	FALSE
HP:0001549	Abnormal ileum morphology	FALSE
HP:0001551	Abnormal umbilicus morphology	FALSE
HP:0001552	Barrel-shaped chest	FALSE
HP:0001555	Asymmetry of the thorax	FALSE
HP:0001557	Prenatal movement abnormality	FALSE
HP:0001558	Decreased fetal movement	FALSE
HP:0001560	Abnormality of the amniotic fluid	FALSE
HP:0001561	Polyhydramnios	FALSE
HP:0001562	Oligohydramnios	FALSE
HP:0001563	Fetal polyuria	FALSE
HP:0001566	Widely-spaced maxillary central incisors	FALSE
HP:0001571	Multiple impacted teeth	FALSE
HP:0001572	Macrodontia	FALSE
HP:0001574	Abnormality of the integument	FALSE
HP:0001579	Primary hypercortisolism	FALSE
HP:0001580	Pigmented micronodular adrenocortical disease	FALSE
HP:0001581	Recurrent skin infections	FALSE
HP:0001582	Redundant skin	FALSE
HP:0001583	Rotary nystagmus	FALSE
HP:0001586	Vesicovaginal fistula	FALSE
HP:0001591	Bell-shaped thorax	FALSE
HP:0001592	Selective tooth agenesis	FALSE
HP:0001593	Maxillary lateral incisor microdontia	FALSE
