gene_symbol	panel_id	panel_name
TMEM43	85	Congenital muscular dystrophy
TMEM43	207	Hereditary neuropathy
TMEM43	490	Hypotonic infant
TMEM43	749	Paediatric or syndromic cardiomyopathy
TMEM43	1220	Unexplained death in infancy and sudden unexplained death in childhood
TRIP11	285	Childhood onset leukodystrophy
TRIP11	478	Fetal anomalies
TRIP11	486	Hypotonic infant
TRIP11	490	Intellectual disability
TRIP11	496	Paediatric disorders
TRPS1	285	Childhood onset leukodystrophy
TRPS1	478	Fetal anomalies
TRPS1	486	Hypotonic infant
TRPS1	490	Intellectual disability
TRPS1	496	Paediatric disorders
TTC26	150	Fetal anomalies
TTC26	478	Hereditary ataxia and cerebellar anomalies - childhood onset
TTC26	486	Paediatric disorders
TTC26	488	Rare multisystem ciliopathy disorders
TTC26	678	Unexplained young onset end-stage renal disease
TWIST2	285	Childhood onset leukodystrophy
TWIST2	478	Fetal anomalies
TWIST2	486	Hypotonic infant
TWIST2	490	Intellectual disability
TWIST2	496	Paediatric disorders
TXNL4A	285	Childhood onset leukodystrophy
TXNL4A	478	Fetal anomalies
TXNL4A	486	Hypotonic infant
TXNL4A	490	Intellectual disability
TXNL4A	496	Paediatric disorders
UNC13D	42	Childhood onset leukodystrophy
UNC13D	398	Fetal anomalies
UNC13D	478	Inherited white matter disorders
UNC13D	486	Paediatric disorders
UNC13D	496	Primary immunodeficiency or monogenic inflammatory bowel disease
WNT10B	285	Childhood onset leukodystrophy
WNT10B	478	Fetal anomalies
WNT10B	486	Hypotonic infant
WNT10B	490	Intellectual disability
WNT10B	496	Paediatric disorders
ACVR2B	150	Familial non syndromic congenital heart disease
ACVR2B	212	Fetal anomalies
ACVR2B	478	Paediatric disorders
ACVR2B	486	Rare multisystem ciliopathy disorders
ALDH1A2	126	Familial non syndromic congenital heart disease
ALDH1A2	212	Fetal anomalies
ALDH1A2	478	Monogenic hearing loss
ALDH1A2	486	Paediatric disorders
ALPK1	307	Childhood onset leukodystrophy
ALPK1	398	Paediatric disorders
ALPK1	486	Primary immunodeficiency or monogenic inflammatory bowel disease
ALPK1	496	Retinal disorders
ARL6IP1	85	Childhood onset hereditary spastic paraplegia
ARL6IP1	165	Fetal anomalies
ARL6IP1	478	Hereditary neuropathy
ARL6IP1	568	Hereditary spastic paraplegia
CFB	156	Primary immunodeficiency or monogenic inflammatory bowel disease
CFB	307	Retinal disorders
CFB	398	Unexplained kidney failure in young people
CFB	678	Unexplained young onset end-stage renal disease
CHMP2B	192	Amyotrophic lateral sclerosis/motor neuron disease
CHMP2B	263	Childhood onset dystonia, chorea or related movement disorder
CHMP2B	265	Early onset dementia (encompassing fronto-temporal dementia and prion disease)
CHMP2B	847	Early onset dystonia
CYP11B2	145	Congenital adrenal hypoplasia
CYP11B2	156	Extreme early-onset hypertension
CYP11B2	314	Unexplained kidney failure in young people
CYP11B2	678	Unexplained young onset end-stage renal disease
CYP21A2	145	Congenital adrenal hyperplasia diagnostic test
CYP21A2	314	Congenital adrenal hypoplasia
CYP21A2	478	Extreme early-onset hypertension
CYP21A2	1317	Fetal anomalies
DSC2	85	Fetal anomalies
DSC2	478	Hereditary neuropathy
DSC2	749	Paediatric or syndromic cardiomyopathy
DSC2	1220	Unexplained death in infancy and sudden unexplained death in childhood
EPHB4	39	Fetal anomalies
EPHB4	144	Fetal hydrops
EPHB4	478	Paediatric disorders
EPHB4	486	Parkinson Disease and Complex Parkinsonism
EYA4	126	Monogenic hearing loss
EYA4	486	Paediatric disorders
EYA4	749	Paediatric or syndromic cardiomyopathy
EYA4	1220	Unexplained death in infancy and sudden unexplained death in childhood
FAS	126	Fetal anomalies
FAS	398	Monogenic hearing loss
FAS	478	Paediatric disorders
FAS	486	Primary immunodeficiency or monogenic inflammatory bowel disease
FOXI1	126	Deafness and congenital structural abnormalities
FOXI1	251	Monogenic hearing loss
FOXI1	486	Paediatric disorders
FOXI1	678	Unexplained young onset end-stage renal disease
G6PD	144	Cytopenias and congenital anaemias
G6PD	159	Fetal anomalies
G6PD	398	Fetal hydrops
G6PD	478	Primary immunodeficiency or monogenic inflammatory bowel disease
GFI1	126	Cytopenias and congenital anaemias
GFI1	159	Monogenic hearing loss
GFI1	398	Paediatric disorders
GFI1	486	Primary immunodeficiency or monogenic inflammatory bowel disease
GRHL2	126	Congenital fibrosis of the extraocular muscles
GRHL2	478	Fetal anomalies
GRHL2	486	Monogenic hearing loss
GRHL2	512	Paediatric disorders
IFT81	150	Fetal anomalies
IFT81	307	Paediatric disorders
IFT81	478	Rare multisystem ciliopathy disorders
IFT81	486	Retinal disorders
ITGB4	156	Epidermolysis bullosa and congenital skin fragility
ITGB4	478	Fetal anomalies
ITGB4	554	Unexplained kidney failure in young people
ITGB4	678	Unexplained young onset end-stage renal disease
LRIT3	249	Fetal anomalies
LRIT3	307	Glaucoma (developmental)
LRIT3	478	Paediatric disorders
LRIT3	486	Retinal disorders
LRMDA	246	Albinism or congenital nystagmus
LRMDA	249	Glaucoma (developmental)
LRMDA	307	Infantile nystagmus
LRMDA	511	Retinal disorders
MSH6	243	Childhood solid tumours
MSH6	398	Fetal anomalies
MSH6	478	Inherited polyposis and early onset colorectal cancer - germline testing
MSH6	504	Primary immunodeficiency or monogenic inflammatory bowel disease
MYF5	225	Congenital fibrosis of the extraocular muscles
MYF5	486	Congenital myopathy
MYF5	490	Hypotonic infant
MYF5	512	Paediatric disorders
NAA60	285	Childhood onset leukodystrophy
NAA60	486	Hypotonic infant
NAA60	490	Intellectual disability
NAA60	496	Paediatric disorders
OCA2	246	Albinism or congenital nystagmus
OCA2	249	Glaucoma (developmental)
OCA2	307	Infantile nystagmus
OCA2	511	Retinal disorders
PDZD7	126	Glaucoma (developmental)
PDZD7	249	Monogenic hearing loss
PDZD7	307	Paediatric disorders
PDZD7	486	Retinal disorders
PHEX	126	Fetal anomalies
PHEX	478	Monogenic hearing loss
PHEX	486	Paediatric disorders
PHEX	678	Unexplained young onset end-stage renal disease
PITX1	101	Fetal anomalies
PITX1	247	Paediatric disorders
PITX1	478	Radial dysplasia
PITX1	486	VACTERL-like phenotypes
PKP2	85	Fetal anomalies
PKP2	478	Hereditary neuropathy
PKP2	749	Paediatric or syndromic cardiomyopathy
PKP2	1220	Unexplained death in infancy and sudden unexplained death in childhood
PLD1	478	Fetal anomalies
PLD1	486	Paediatric disorders
PLD1	749	Paediatric or syndromic cardiomyopathy
PLD1	1220	Unexplained death in infancy and sudden unexplained death in childhood
RPL26	159	Cytopenias and congenital anaemias
RPL26	247	Fetal anomalies
RPL26	478	Paediatric disorders
RPL26	486	Radial dysplasia
SCN10A	85	Hereditary neuropathy
SCN10A	288	Paediatric pseudo-obstruction syndrome
SCN10A	1217	Pain syndromes
SCN10A	1220	Unexplained death in infancy and sudden unexplained death in childhood
SEC24D	402	Early onset or syndromic epilepsy
SEC24D	478	Fetal anomalies
SEC24D	486	Paediatric disorders
SEC24D	1220	Unexplained death in infancy and sudden unexplained death in childhood
SECISBP2	31	Childhood onset leukodystrophy
SECISBP2	478	Congenital hypothyroidism
SECISBP2	486	Fetal anomalies
SECISBP2	496	Paediatric disorders
SLC24A5	246	Albinism or congenital nystagmus
SLC24A5	249	Glaucoma (developmental)
SLC24A5	307	Infantile nystagmus
SLC24A5	511	Retinal disorders
SLC45A2	246	Albinism or congenital nystagmus
SLC45A2	249	Glaucoma (developmental)
SLC45A2	307	Infantile nystagmus
SLC45A2	511	Retinal disorders
TPM1	85	Fetal anomalies
TPM1	478	Hereditary neuropathy
TPM1	749	Paediatric or syndromic cardiomyopathy
TPM1	1220	Unexplained death in infancy and sudden unexplained death in childhood
ADAMTS19	212	Familial non syndromic congenital heart disease
ADAMTS19	478	Fetal anomalies
ADAMTS19	486	Paediatric disorders
AMFR	398	Childhood onset hereditary spastic paraplegia
AMFR	486	Paediatric disorders
AMFR	568	Primary immunodeficiency or monogenic inflammatory bowel disease
AMOTL1	253	Fetal anomalies
AMOTL1	478	Non-syndromic familial congenital anorectal malformations
AMOTL1	486	Paediatric disorders
ATOH7	249	Glaucoma (developmental)
ATOH7	307	Paediatric disorders
ATOH7	486	Retinal disorders
BMP2	101	Fetal anomalies
BMP2	478	Paediatric disorders
BMP2	486	VACTERL-like phenotypes
C21ORF59	150	Fetal anomalies
C21ORF59	478	Paediatric disorders
C21ORF59	486	Rare multisystem ciliopathy disorders
CCDC151	150	Fetal anomalies
CCDC151	478	Paediatric disorders
CCDC151	486	Rare multisystem ciliopathy disorders
CD40LG	176	Fetal anomalies
CD40LG	398	Infantile enterocolitis & monogenic inflammatory bowel disease
CD40LG	478	Primary immunodeficiency or monogenic inflammatory bowel disease
CDX1	253	Fetal anomalies
CDX1	478	Non-syndromic familial congenital anorectal malformations
CDX1	486	Paediatric disorders
CFHR5	156	Primary immunodeficiency or monogenic inflammatory bowel disease
CFHR5	398	Unexplained kidney failure in young people
CFHR5	678	Unexplained young onset end-stage renal disease
CNGB3	249	Albinism or congenital nystagmus
CNGB3	307	Glaucoma (developmental)
CNGB3	511	Retinal disorders
COL7A1	176	Epidermolysis bullosa and congenital skin fragility
COL7A1	398	Infantile enterocolitis & monogenic inflammatory bowel disease
COL7A1	554	Primary immunodeficiency or monogenic inflammatory bowel disease
CPAMD8	249	Fetal anomalies
CPAMD8	478	Glaucoma (developmental)
CPAMD8	486	Paediatric disorders
CSRP3	85	Hereditary neuropathy
CSRP3	749	Paediatric or syndromic cardiomyopathy
CSRP3	1220	Unexplained death in infancy and sudden unexplained death in childhood
CSTA	478	Epidermolysis bullosa and congenital skin fragility
CSTA	486	Fetal anomalies
CSTA	554	Paediatric disorders
DISP1	212	Familial non syndromic congenital heart disease
DISP1	478	Fetal anomalies
DISP1	486	Paediatric disorders
DLX5	126	Fetal anomalies
DLX5	478	Monogenic hearing loss
DLX5	486	Paediatric disorders
DNAAF5	150	Fetal anomalies
DNAAF5	478	Paediatric disorders
DNAAF5	486	Rare multisystem ciliopathy disorders
DNAH5	150	Fetal anomalies
DNAH5	478	Paediatric disorders
DNAH5	486	Rare multisystem ciliopathy disorders
DNAJB4	225	Congenital myopathy
DNAJB4	486	Hypotonic infant
DNAJB4	490	Paediatric disorders
DNAJC21	159	Cytopenias and congenital anaemias
DNAJC21	398	Fetal anomalies
DNAJC21	478	Primary immunodeficiency or monogenic inflammatory bowel disease
DSG1	478	Epidermolysis bullosa and congenital skin fragility
DSG1	486	Fetal anomalies
DSG1	554	Paediatric disorders
DSG2	85	Hereditary neuropathy
DSG2	749	Paediatric or syndromic cardiomyopathy
DSG2	1220	Unexplained death in infancy and sudden unexplained death in childhood
ESPN	126	Monogenic hearing loss
ESPN	307	Paediatric disorders
ESPN	486	Retinal disorders
EXPH5	478	Epidermolysis bullosa and congenital skin fragility
EXPH5	486	Fetal anomalies
EXPH5	554	Paediatric disorders
FERMT3	398	Fetal anomalies
FERMT3	478	Paediatric disorders
FERMT3	486	Primary immunodeficiency or monogenic inflammatory bowel disease
FLII	478	Fetal anomalies
FLII	749	Paediatric or syndromic cardiomyopathy
FLII	1220	Unexplained death in infancy and sudden unexplained death in childhood
FOXL2	155	Fetal anomalies
FOXL2	478	Paediatric disorders
FOXL2	486	Primary ovarian insufficiency
GNA11	478	Fetal anomalies
GNA11	486	Paediatric disorders
GNA11	678	Unexplained young onset end-stage renal disease
HSPB1	79	Hereditary neuropathy
HSPB1	85	Hypotonic infant
HSPB1	490	Paediatric motor neuronopathies
HSPB8	79	Hereditary neuropathy
HSPB8	85	Hypotonic infant
HSPB8	490	Paediatric motor neuronopathies
IL1RN	398	Fetal anomalies
IL1RN	478	Paediatric disorders
IL1RN	486	Primary immunodeficiency or monogenic inflammatory bowel disease
INTU	253	Fetal anomalies
INTU	478	Non-syndromic familial congenital anorectal malformations
INTU	486	Paediatric disorders
ISG15	180	Childhood onset dystonia, chorea or related movement disorder
ISG15	398	Primary immunodeficiency or monogenic inflammatory bowel disease
ISG15	847	Structural basal ganglia disorders
ITGA6	478	Epidermolysis bullosa and congenital skin fragility
ITGA6	486	Fetal anomalies
ITGA6	554	Paediatric disorders
JPH2	85	Hereditary neuropathy
JPH2	749	Paediatric or syndromic cardiomyopathy
JPH2	1220	Unexplained death in infancy and sudden unexplained death in childhood
KCNJ8	478	Fetal anomalies
KCNJ8	486	Paediatric disorders
KCNJ8	1220	Unexplained death in infancy and sudden unexplained death in childhood
LAGE3	478	Fetal anomalies
LAGE3	486	Paediatric disorders
LAGE3	678	Unexplained young onset end-stage renal disease
MEFV	176	Infantile enterocolitis & monogenic inflammatory bowel disease
MEFV	398	Primary immunodeficiency or monogenic inflammatory bowel disease
MEFV	678	Unexplained young onset end-stage renal disease
MSH2	243	Childhood solid tumours
MSH2	478	Fetal anomalies
MSH2	504	Inherited polyposis and early onset colorectal cancer - germline testing
MYL3	85	Hereditary neuropathy
MYL3	749	Paediatric or syndromic cardiomyopathy
MYL3	1220	Unexplained death in infancy and sudden unexplained death in childhood
MYLK	478	Fetal anomalies
MYLK	486	Paediatric disorders
MYLK	1217	Paediatric pseudo-obstruction syndrome
MYO15A	126	Fetal anomalies
MYO15A	478	Monogenic hearing loss
MYO15A	486	Paediatric disorders
MYO6	126	Monogenic hearing loss
MYO6	486	Paediatric disorders
MYO6	1220	Unexplained death in infancy and sudden unexplained death in childhood
OSTM1	398	Fetal anomalies
OSTM1	478	Paediatric disorders
OSTM1	486	Primary immunodeficiency or monogenic inflammatory bowel disease
PLN	85	Hereditary neuropathy
PLN	749	Paediatric or syndromic cardiomyopathy
PLN	1220	Unexplained death in infancy and sudden unexplained death in childhood
PLXND1	212	Familial non syndromic congenital heart disease
PLXND1	478	Fetal anomalies
PLXND1	486	Paediatric disorders
PRRX1	126	Fetal anomalies
PRRX1	478	Monogenic hearing loss
PRRX1	486	Paediatric disorders
PSMB4	398	Childhood interstitial lung disease
PSMB4	546	Primary immunodeficiency or monogenic inflammatory bowel disease
PSMB4	1638	Severe insulin resistance and lipodystrophy syndromes
RBM20	85	Hereditary neuropathy
RBM20	749	Paediatric or syndromic cardiomyopathy
RBM20	1220	Unexplained death in infancy and sudden unexplained death in childhood
RINT1	478	Childhood onset hereditary spastic paraplegia
RINT1	486	Fetal anomalies
RINT1	568	Paediatric disorders
RPL13	159	Cytopenias and congenital anaemias
RPL13	478	Fetal anomalies
RPL13	486	Paediatric disorders
SART3	398	Fetal anomalies
SART3	478	Paediatric disorders
SART3	486	Primary immunodeficiency or monogenic inflammatory bowel disease
SEC61A1	398	Paediatric disorders
SEC61A1	486	Primary immunodeficiency or monogenic inflammatory bowel disease
SEC61A1	678	Unexplained young onset end-stage renal disease
SEPT9	85	Hereditary neuropathy
SEPT9	288	Paediatric disorders
SEPT9	486	Pain syndromes
SIM1	130	Fetal anomalies
SIM1	478	Paediatric disorders
SIM1	486	Severe early-onset obesity
SLC34A3	478	Fetal anomalies
SLC34A3	486	Paediatric disorders
SLC34A3	678	Unexplained young onset end-stage renal disease
SLCO2A1	398	Fetal anomalies
SLCO2A1	478	Paediatric disorders
SLCO2A1	486	Primary immunodeficiency or monogenic inflammatory bowel disease
SNUPN	478	Fetal anomalies
SNUPN	486	Hypotonic infant
SNUPN	490	Paediatric disorders
SNX10	398	Fetal anomalies
SNX10	478	Paediatric disorders
SNX10	486	Primary immunodeficiency or monogenic inflammatory bowel disease
SPINT2	478	Fetal anomalies
SPINT2	486	Intestinal failure or congenital diarrhoea
SPINT2	514	Paediatric disorders
SPTB	144	Cytopenias and congenital anaemias
SPTB	159	Fetal anomalies
SPTB	478	Fetal hydrops
TAF1A	230	Bilateral congenital or childhood onset cataracts
TAF1A	749	Paediatric or syndromic cardiomyopathy
TAF1A	1220	Unexplained death in infancy and sudden unexplained death in childhood
TCIRG1	398	Fetal anomalies
TCIRG1	478	Paediatric disorders
TCIRG1	486	Primary immunodeficiency or monogenic inflammatory bowel disease
TNNC1	85	Hereditary neuropathy
TNNC1	749	Paediatric or syndromic cardiomyopathy
TNNC1	1220	Unexplained death in infancy and sudden unexplained death in childhood
TNNI3	85	Hereditary neuropathy
TNNI3	749	Paediatric or syndromic cardiomyopathy
TNNI3	1220	Unexplained death in infancy and sudden unexplained death in childhood
TNNI3K	253	Non-syndromic familial congenital anorectal malformations
TNNI3K	749	Paediatric or syndromic cardiomyopathy
TNNI3K	1220	Unexplained death in infancy and sudden unexplained death in childhood
TNNT2	85	Hereditary neuropathy
TNNT2	749	Paediatric or syndromic cardiomyopathy
TNNT2	1220	Unexplained death in infancy and sudden unexplained death in childhood
TPRKB	478	Fetal anomalies
TPRKB	486	Paediatric disorders
TPRKB	678	Unexplained young onset end-stage renal disease
VCL	85	Hereditary neuropathy
VCL	749	Paediatric or syndromic cardiomyopathy
VCL	1220	Unexplained death in infancy and sudden unexplained death in childhood
XRCC1	20	Hereditary ataxia
XRCC1	85	Hereditary ataxia and cerebellar anomalies - childhood onset
XRCC1	488	Hereditary neuropathy
ZMYND10	150	Fetal anomalies
ZMYND10	478	Paediatric disorders
ZMYND10	486	Rare multisystem ciliopathy disorders
ZNF808	293	Fetal anomalies
ZNF808	478	Neonatal diabetes
ZNF808	486	Paediatric disorders
ABCA12	282	Autosomal recessive congenital ichthyosis
ABCA12	478	Fetal anomalies
ACTN4	156	Unexplained kidney failure in young people
ACTN4	678	Unexplained young onset end-stage renal disease
ADA2	159	Cytopenias and congenital anaemias
ADA2	398	Primary immunodeficiency or monogenic inflammatory bowel disease
ADAMTS15	478	Fetal anomalies
ADAMTS15	486	Paediatric disorders
ADAMTS18	307	Paediatric disorders
ADAMTS18	486	Retinal disorders
ADAMTS3	478	Fetal anomalies
ADAMTS3	514	Intestinal failure or congenital diarrhoea
ADAMTSL2	478	Fetal anomalies
ADAMTSL2	486	Paediatric disorders
AGR2	398	Intestinal failure or congenital diarrhoea
AGR2	514	Primary immunodeficiency or monogenic inflammatory bowel disease
AICDA	176	Infantile enterocolitis & monogenic inflammatory bowel disease
AICDA	398	Primary immunodeficiency or monogenic inflammatory bowel disease
ALOX12B	282	Autosomal recessive congenital ichthyosis
ALOX12B	478	Fetal anomalies
ALOXE3	282	Autosomal recessive congenital ichthyosis
ALOXE3	478	Fetal anomalies
ANTXR2	478	Fetal anomalies
ANTXR2	486	Paediatric disorders
APC	243	Childhood solid tumours
APC	504	Inherited polyposis and early onset colorectal cancer - germline testing
ARHGAP29	478	Fetal anomalies
ARHGAP29	486	Paediatric disorders
ARHGDIA	156	Unexplained kidney failure in young people
ARHGDIA	678	Unexplained young onset end-stage renal disease
ARL2BP	307	Fetal anomalies
ARL2BP	478	Retinal disorders
ATP2B2	126	Monogenic hearing loss
ATP2B2	486	Paediatric disorders
BACH2	176	Infantile enterocolitis & monogenic inflammatory bowel disease
BACH2	398	Primary immunodeficiency or monogenic inflammatory bowel disease
BMP1	478	Fetal anomalies
BMP1	486	Paediatric disorders
BMPR1A	243	Childhood solid tumours
BMPR1A	504	Inherited polyposis and early onset colorectal cancer - germline testing
C11ORF70	478	Fetal anomalies
C11ORF70	486	Paediatric disorders
CABP2	126	Monogenic hearing loss
CABP2	486	Paediatric disorders
CACHD1	478	Fetal anomalies
CACHD1	486	Paediatric disorders
CAP2	749	Paediatric or syndromic cardiomyopathy
CAP2	1220	Unexplained death in infancy and sudden unexplained death in childhood
CAPN1	165	Childhood onset hereditary spastic paraplegia
